,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_주식회사 영화키스톤건축사사무소,y
1023,2019-04-22,0.9926942223894667,0.9822073176577274,1.009198947275578,0.9926942223894667,0.9926942223894667,0.0025602178811058684,0.0025602178811058684,0.0025602178811058684,0.0009655730730177904,0.0009655730730177904,0.0009655730730177904,0.0015946448080880783,0.0015946448080880783,0.0015946448080880783,0.0,0.0,0.0,0.9952544402705725,0.9875748732
1024,2019-04-23,0.9926761515541132,0.9832407286421936,1.0080683146138651,0.9926761515541132,0.9926761515541132,0.00284928919732005,0.00284928919732005,0.00284928919732005,0.0012436836250191094,0.0012436836250191094,0.0012436836250191094,0.001605605572300941,0.001605605572300941,0.001605605572300941,0.0,0.0,0.0,0.9955254407514332,0.9972249472
1025,2019-04-25,0.992640009883406,0.9813409637956062,1.007939624083986,0.992640009883406,0.992640009883406,0.002122405631181521,0.002122405631181521,0.002122405631181521,0.0005343490729095936,0.0005343490729095936,0.0005343490729095936,0.0015880565582719278,0.0015880565582719278,0.0015880565582719278,0.0,0.0,0.0,0.9947624155145874,0.9972494717
1026,2019-04-26,0.9926219390480524,0.981342114626215,1.0086848467569633,0.9926219390480524,0.9926219390480524,0.00247031896406932,0.00247031896406932,0.00247031896406932,0.0009119701517346435,0.0009119701517346435,0.0009119701517346435,0.0015583488123346765,0.0015583488123346765,0.0015583488123346765,0.0,0.0,0.0,0.9950922580121218,0.987799904
1027,2019-04-29,0.9925677265419919,0.9812843442718392,1.0081706398755346,0.9925677265419919,0.9925677265419919,0.0023494009590020017,0.0023494009590020017,0.0023494009590020017,0.0009655730730199365,0.0009655730730199365,0.0009655730730199365,0.001383827885982065,0.001383827885982065,0.001383827885982065,0.0,0.0,0.0,0.9949171275009939,0.9861745147
1028,2019-04-30,0.9925496557066383,0.9831280991364636,1.0088894306393597,0.9925496557066383,0.9925496557066383,0.0025420750436662845,0.0025420750436662845,0.0025420750436662845,0.0012436836250167562,0.0012436836250167562,0.0012436836250167562,0.0012983914186495283,0.0012983914186495283,0.0012983914186495283,0.0,0.0,0.0,0.9950917307503047,0.9870742607
1029,2019-05-02,0.9925135140359312,0.9820361537915517,1.0066729564805323,0.9925135140359312,0.9925135140359312,0.001626151834489416,0.001626151834489416,0.001626151834489416,0.0005343490729106934,0.0005343490729106934,0.0005343490729106934,0.0010918027615787228,0.0010918027615787228,0.0010918027615787228,0.0,0.0,0.0,0.9941396658704207,0.9940497949
1030,2019-05-03,0.9924954432005777,0.9809996556809261,1.0072630194142103,0.9924954432005777,0.9924954432005777,0.0018852800646295704,0.0018852800646295704,0.0018852800646295704,0.0009119701517375743,0.0009119701517375743,0.0009119701517375743,0.0009733099128919962,0.0009733099128919962,0.0009733099128919962,0.0,0.0,0.0,0.9943807232652073,0.9984996395
1031,2019-05-08,0.99240508902381,0.9794741724267481,1.0062102666785193,0.99240508902381,0.99240508902381,0.0006042040096168399,0.0006042040096168399,0.0006042040096168399,0.000304285674420664,0.000304285674420664,0.000304285674420664,0.0002999183351961759,0.0002999183351961759,0.0002999183351961759,0.0,0.0,0.0,0.9930092930334268,0.9861994243
1032,2019-05-09,0.9923870181884564,0.9798999442015738,1.0064680086781743,0.9923870181884564,0.9923870181884564,0.0006976969023968871,0.0006976969023968871,0.0006976969023968871,0.0005343490729090161,0.0005343490729090161,0.0005343490729090161,0.00016334782948787102,0.00016334782948787102,0.00016334782948787102,0.0,0.0,0.0,0.9930847150908533,0.9871975633
