ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(주)태원종합기술단건축사사무소
2014-07-24,0.9998726801892085,0.9877507109298205,1.0152358085849902,0.9998726801892085,0.9998726801892085,0.0019815867771871866,0.0019815867771871866,0.0019815867771871866,0.00043621143182865133,0.00043621143182865133,0.00043621143182865133,0.0015453753453585348,0.0015453753453585348,0.0015453753453585348,0.0,0.0,0.0,1.0018542669663957
2014-07-25,0.9998747870809885,0.9885639095160114,1.0138809899432883,0.9998747870809885,0.9998747870809885,0.0020881331798406552,0.0020881331798406552,0.0020881331798406552,0.0004079953418439639,0.0004079953418439639,0.0004079953418439639,0.0016801378379966915,0.0016801378379966915,0.0016801378379966915,0.0,0.0,0.0,1.0019629202608291
2014-07-28,0.9998811077563287,0.9887313017963149,1.0171626329498507,0.9998811077563287,0.9998811077563287,0.0025167790118613086,0.0025167790118613086,0.0025167790118613086,0.0004366522480589509,0.0004366522480589509,0.0004366522480589509,0.002080126763802358,0.002080126763802358,0.002080126763802358,0.0,0.0,0.0,1.00239788676819
2014-07-31,0.9998874284316688,0.9889311521843868,1.0160926963329413,0.9998874284316688,0.9998874284316688,0.002836660537386991,0.002836660537386991,0.002836660537386991,0.00043621143182905986,0.00043621143182905986,0.00043621143182905986,0.002400449105557931,0.002400449105557931,0.002400449105557931,0.0,0.0,0.0,1.0027240889690558
2014-08-04,0.9998958559987889,0.9902572384647713,1.016271015550343,0.9998958559987889,0.9998958559987889,0.002997867430399202,0.002997867430399202,0.002997867430399202,0.0004366522480599512,0.0004366522480599512,0.0004366522480599512,0.002561215182339251,0.002561215182339251,0.002561215182339251,0.0,0.0,0.0,1.0028937234291881
2014-08-05,0.999897962890569,0.9892803746216567,1.015729284706123,0.999897962890569,0.999897962890569,0.0032054608988974494,0.0032054608988974494,0.0032054608988974494,0.0006646670663172238,0.0006646670663172238,0.0006646670663172238,0.0025407938325802256,0.0025407938325802256,0.0025407938325802256,0.0,0.0,0.0,1.0031034237894665
2014-08-06,0.9999000697823491,0.9882186926691888,1.0159100956990614,0.9999000697823491,0.9999000697823491,0.002672861723624597,0.002672861723624597,0.002672861723624597,0.00017801042192194442,0.00017801042192194442,0.00017801042192194442,0.002494851301702653,0.002494851301702653,0.002494851301702653,0.0,0.0,0.0,1.0025729315059737
2014-08-08,0.9999042835659092,0.9893602251395669,1.0170904838132178,0.9999042835659092,0.9999042835659092,0.002737309424431105,0.002737309424431105,0.002737309424431105,0.0004079953418444364,0.0004079953418444364,0.0004079953418444364,0.002329314082586669,0.002329314082586669,0.002329314082586669,0.0,0.0,0.0,1.0026415929903403
2014-08-11,0.9999106042412493,0.9894113031776048,1.0154037608256363,0.9999106042412493,0.9999106042412493,0.002362360037425226,0.002362360037425226,0.002362360037425226,0.00043665224806095133,0.00043665224806095133,0.00043665224806095133,0.001925707789364275,0.001925707789364275,0.001925707789364275,0.0,0.0,0.0,1.0022729642786745
2014-08-12,0.9999127111330294,0.9876064336639913,1.0161410511221705,0.9999127111330294,0.9999127111330294,0.0024264445766356752,0.0024264445766356752,0.0024264445766356752,0.0006646670663164258,0.0006646670663164258,0.0006646670663164258,0.0017617775103192497,0.0017617775103192497,0.0017617775103192497,0.0,0.0,0.0,1.002339155709665
2014-08-13,0.9999148180248094,0.9882143434156904,1.014419053909489,0.9999148180248094,0.9999148180248094,0.0017676570341353822,0.0017676570341353822,0.0017676570341353822,0.0001780104219220287,0.0001780104219220287,0.0001780104219220287,0.0015896466122133535,0.0015896466122133535,0.0015896466122133535,0.0,0.0,0.0,1.0016824750589448
2014-08-14,0.9999169249165896,0.9890341379593747,1.015459455362075,0.9999169249165896,0.9999169249165896,0.0018499699981745553,0.0018499699981745553,0.0018499699981745553,0.00043621143182876663,0.00043621143182876663,0.00043621143182876663,0.0014137585663457888,0.0014137585663457888,0.0014137585663457888,0.0,0.0,0.0,1.0017668949147642
2014-08-18,0.9999253524837097,0.9875058020022802,1.0136665102202742,0.9999253524837097,0.9999253524837097,0.0012028253909698511,0.0012028253909698511,0.0012028253909698511,0.000436652248061551,0.000436652248061551,0.000436652248061551,0.0007661731429083,0.0007661731429083,0.0007661731429083,0.0,0.0,0.0,1.0011281778746797
2014-08-20,0.9999295662672698,0.9865286371835797,1.0139482465373444,0.9999295662672698,0.9999295662672698,0.0007168317320583604,0.0007168317320583604,0.0007168317320583604,0.0001780104219219468,0.0001780104219219468,0.0001780104219219468,0.0005388213101364136,0.0005388213101364136,0.0005388213101364136,0.0,0.0,0.0,1.000646397999328
2014-08-21,0.9999316731590498,0.987127271766019,1.0141219529529883,0.9999316731590498,0.9999316731590498,0.0008989604588308617,0.0008989604588308617,0.0008989604588308617,0.0004362114318291517,0.0004362114318291517,0.0004362114318291517,0.00046274902700171004,0.00046274902700171004,0.00046274902700171004,0.0,0.0,0.0,1.0008306336178807
2014-08-25,0.99994010072617,0.987904392247543,1.0148654696066817,0.99994010072617,0.99994010072617,0.000898839010762656,0.000898839010762656,0.000898839010762656,0.0004366522480604486,0.0004366522480604486,0.0004366522480604486,0.00046218676270220744,0.00046218676270220744,0.00046218676270220744,0.0,0.0,0.0,1.0008389397369326
2014-08-26,0.99994220761795,0.9876850535489577,1.014891899441558,0.99994220761795,0.99994220761795,0.001206401069808327,0.001206401069808327,0.001206401069808327,0.0006646670663183668,0.0006646670663183668,0.0006646670663183668,0.0005417340034899603,0.0005417340034899603,0.0005417340034899603,0.0,0.0,0.0,1.0011486086877583
2014-08-28,0.9999464214015102,0.9866577685296193,1.0137999030142242,0.9999464214015102,0.9999464214015102,0.001226345329552334,0.001226345329552334,0.001226345329552334,0.00043621143182956016,0.00043621143182956016,0.00043621143182956016,0.000790133897722774,0.000790133897722774,0.000790133897722774,0.0,0.0,0.0,1.0011727667310626
2014-08-29,0.9999485282932903,0.9888097613662226,1.015326629947276,0.9999485282932903,0.9999485282932903,0.0013619183156770521,0.0013619183156770521,0.0013619183156770521,0.00040799534184225413,0.00040799534184225413,0.00040799534184225413,0.0009539229738347982,0.0009539229738347982,0.0009539229738347982,0.0,0.0,0.0,1.0013104466089673
2014-09-01,0.9999548489686304,0.9883052863403275,1.0155789631597607,0.9999548489686304,0.9999548489686304,0.001995164124218273,0.001995164124218273,0.001995164124218273,0.00043665224806104826,0.00043665224806104826,0.00043665224806104826,0.0015585118761572252,0.0015585118761572252,0.0015585118761572252,0.0,0.0,0.0,1.0019500130928487
2014-09-02,0.9999569558604104,0.988595366864799,1.0163005264393425,0.9999569558604104,0.9999569558604104,0.0024466605042874974,0.0024466605042874974,0.0024466605042874974,0.0006646670663178794,0.0006646670663178794,0.0006646670663178794,0.0017819934379696182,0.0017819934379696182,0.0017819934379696182,0.0,0.0,0.0,1.0024036163646979
2014-09-03,0.9999590627521905,0.9873656929928227,1.0165051895857655,0.9999590627521905,0.9999590627521905,0.0021856332656271277,0.0021856332656271277,0.0021856332656271277,0.00017801042192178254,0.00017801042192178254,0.00017801042192178254,0.002007622843705345,0.002007622843705345,0.002007622843705345,0.0,0.0,0.0,1.0021446960178175
2014-09-04,0.9999611696439706,0.989233965388645,1.0166250831114871,0.9999611696439706,0.9999611696439706,0.002666033232958522,0.002666033232958522,0.002666033232958522,0.000436211431828835,0.000436211431828835,0.000436211431828835,0.002229821801129687,0.002229821801129687,0.002229821801129687,0.0,0.0,0.0,1.0026272028769292
2014-09-05,0.9999632765357506,0.9886578052940069,1.0157597711475914,0.9999632765357506,0.9999632765357506,0.0028510188474153817,0.0028510188474153817,0.0028510188474153817,0.0004079953418455832,0.0004079953418455832,0.0004079953418455832,0.0024430235055697986,0.0024430235055697986,0.0024430235055697986,0.0,0.0,0.0,1.002814295383166
2014-09-15,0.9999843454535511,0.9895599005764358,1.0173880959176118,0.9999843454535511,0.9999843454535511,0.003570359197601341,0.003570359197601341,0.003570359197601341,0.0004366522480605456,0.0004366522480605456,0.0004366522480605456,0.0031337069495407954,0.0031337069495407954,0.0031337069495407954,0.0,0.0,0.0,1.0035547046511524
2014-09-16,0.9999864523453311,0.9905440866330391,1.0168369739850014,0.9999864523453311,0.9999864523453311,0.0036776428831622873,0.0036776428831622873,0.0036776428831622873,0.0006646670663180518,0.0006646670663180518,0.0006646670663180518,0.003012975816844236,0.003012975816844236,0.003012975816844236,0.0,0.0,0.0,1.0036640952284934
2014-09-17,0.9999885592371113,0.9897768989467496,1.016823445414484,0.9999885592371113,0.9999885592371113,0.0030385534979569034,0.0030385534979569034,0.0030385534979569034,0.00017801042192194442,0.00017801042192194442,0.00017801042192194442,0.002860543076034959,0.002860543076034959,0.002860543076034959,0.0,0.0,0.0,1.0030271127350683
2014-09-18,0.9999906661337082,0.9894104252269204,1.0164087068462753,0.9999906661337082,0.9999906661337082,0.0031161477749684645,0.0031161477749684645,0.0031161477749684645,0.00043621143182965205,0.00043621143182965205,0.00043621143182965205,0.0026799363431388125,0.0026799363431388125,0.0026799363431388125,0.0,0.0,0.0,1.0031068139086767
2014-09-22,0.9999990937200963,0.9893202285360964,1.0151771669951366,0.9999990937200963,0.9999990937200963,0.002205855983495829,0.002205855983495829,0.002205855983495829,0.0004366522480590424,0.0004366522480590424,0.0004366522480590424,0.0017692037354367868,0.0017692037354367868,0.0017692037354367868,0.0,0.0,0.0,1.002204949703592
2014-09-24,1.0000033075132906,0.9881524302281017,1.0152938786581749,1.0000033075132906,1.0000033075132906,0.001456319010311018,0.001456319010311018,0.001456319010311018,0.00017801042192170294,0.00017801042192170294,0.00017801042192170294,0.001278308588389315,0.001278308588389315,0.001278308588389315,0.0,0.0,0.0,1.0014596265236015
2014-09-25,1.0000054144098875,0.9884303559461237,1.0156379277759338,1.0000054144098875,1.0000054144098875,0.0014807648737481165,0.0014807648737481165,0.0014807648737481165,0.0004362114318300605,0.0004362114318300605,0.0004362114318300605,0.001044553441918056,0.001044553441918056,0.001044553441918056,0.0,0.0,0.0,1.0014861792836356
2014-09-30,1.0000159488928728,0.9868921817281616,1.0148270525109557,1.0000159488928728,1.0000159488928728,0.000866365527513073,0.000866365527513073,0.000866365527513073,0.0006646670663170773,0.0006646670663170773,0.0006646670663170773,0.00020169846119599553,0.00020169846119599553,0.00020169846119599553,0.0,0.0,0.0,1.000882314420386
2014-10-06,1.000028590272455,0.9870403579202415,1.0135370485727404,1.000028590272455,1.000028590272455,0.0007242744886886554,0.0007242744886886554,0.0007242744886886554,0.00043665224805813896,0.00043665224805813896,0.00043665224805813896,0.00028762224063051645,0.00028762224063051645,0.00028762224063051645,0.0,0.0,0.0,1.0007528647611437
2014-10-07,1.000030697169052,0.9868128505386288,1.0151373779267283,1.000030697169052,1.000030697169052,0.0010831057793223285,0.0010831057793223285,0.0010831057793223285,0.0006646670663180479,0.0006646670663180479,0.0006646670663180479,0.0004184387130042806,0.0004184387130042806,0.0004184387130042806,0.0,0.0,0.0,1.0011138029483744
2014-10-08,1.0000328040656492,0.988075916678841,1.0138706125664765,1.0000328040656492,1.0000328040656492,0.0007526563545113232,0.0007526563545113232,0.0007526563545113232,0.00017801042192170527,0.00017801042192170527,0.00017801042192170527,0.000574645932589618,0.000574645932589618,0.000574645932589618,0.0,0.0,0.0,1.0007854604201605
2014-10-10,1.0000370178588431,0.9873327444932578,1.0150665797385794,1.0000370178588431,1.0000370178588431,0.0013518633888695759,0.0013518633888695759,0.0013518633888695759,0.0004079953418440752,0.0004079953418440752,0.0004079953418440752,0.0009438680470255006,0.0009438680470255006,0.0009438680470255006,0.0,0.0,0.0,1.0013888812477127
2014-10-13,1.0000433385486343,0.9876300433479449,1.0152359785534555,1.0000433385486343,1.0000433385486343,0.001991893769301297,0.001991893769301297,0.001991893769301297,0.0004366522480591392,0.0004366522480591392,0.0004366522480591392,0.001555241521242158,0.001555241521242158,0.001555241521242158,0.0,0.0,0.0,1.0020352323179356
2014-10-16,1.0000496592384256,0.9901364218765859,1.0159562258750547,1.0000496592384256,1.0000496592384256,0.0025283673175967984,0.0025283673175967984,0.0025283673175967984,0.0004362114318290422,0.0004362114318290422,0.0004362114318290422,0.0020921558857677556,0.0020921558857677556,0.0020921558857677556,0.0,0.0,0.0,1.0025780265560225
2014-10-17,1.0000517661350226,0.9898879526373913,1.016779179468,1.0000517661350226,1.0000517661350226,0.00263629871862811,0.00263629871862811,0.00263629871862811,0.0004079953418451406,0.0004079953418451406,0.0004079953418451406,0.0022283033767829695,0.0022283033767829695,0.0022283033767829695,0.0,0.0,0.0,1.0026880648536507
2014-10-20,1.0000580868248137,0.9892939727411352,1.0164076039875611,1.0000580868248137,1.0000580868248137,0.002883637212733314,0.002883637212733314,0.002883637212733314,0.0004366522480601396,0.0004366522480601396,0.0004366522480601396,0.0024469849646731744,0.0024469849646731744,0.0024469849646731744,0.0,0.0,0.0,1.0029417240375469
2014-10-22,1.0000623006180078,0.9888556689311845,1.0157542382674076,1.0000623006180078,1.0000623006180078,0.002586329904068824,0.002586329904068824,0.002586329904068824,0.00017801042192154104,0.00017801042192154104,0.00017801042192154104,0.002408319482147283,0.002408319482147283,0.002408319482147283,0.0,0.0,0.0,1.0026486305220768
2014-10-23,1.0000644075146048,0.9897587786514467,1.0168836242033894,1.0000644075146048,1.0000644075146048,0.0027668023653253703,0.0027668023653253703,0.0027668023653253703,0.00043621143182836396,0.00043621143182836396,0.00043621143182836396,0.0023305909334970067,0.0023305909334970067,0.0023305909334970067,0.0,0.0,0.0,1.0028312098799301
2014-10-24,1.000066514411202,0.9896702254570929,1.0156813744024817,1.000066514411202,1.000066514411202,0.0026228270530065786,0.0026228270530065786,0.0026228270530065786,0.0004079953418445476,0.0004079953418445476,0.0004079953418445476,0.002214831711162031,0.002214831711162031,0.002214831711162031,0.0,0.0,0.0,1.0026893414642086
2014-10-27,1.000072835100993,0.9882613292343972,1.0154363102200765,1.000072835100993,1.000072835100993,0.002099152805636601,0.002099152805636601,0.002099152805636601,0.0004366522480607392,0.0004366522480607392,0.0004366522480607392,0.0016625005575758615,0.0016625005575758615,0.0016625005575758615,0.0,0.0,0.0,1.0021719879066298
2014-10-28,1.00007494199759,0.9886885707235925,1.0155559246289565,1.00007494199759,1.00007494199759,0.0020866124180796324,0.0020866124180796324,0.0020866124180796324,0.0006646670663177331,0.0006646670663177331,0.0006646670663177331,0.0014219453517618998,0.0014219453517618998,0.0014219453517618998,0.0,0.0,0.0,1.0021615544156697
2014-10-29,1.0000770488941872,0.9865994238347988,1.015226823728757,1.0000770488941872,1.0000770488941872,0.0013389040518680445,0.0013389040518680445,0.0013389040518680445,0.00017801042192162547,0.00017801042192162547,0.00017801042192162547,0.001160893629946419,0.001160893629946419,0.001160893629946419,0.0,0.0,0.0,1.0014159529460553
2014-10-30,1.0000791557907842,0.987549803158258,1.0138929662048828,1.0000791557907842,1.0000791557907842,0.0013210100051038573,0.0013210100051038573,0.0013210100051038573,0.00043621143182874896,0.00043621143182874896,0.00043621143182874896,0.0008847985732751084,0.0008847985732751084,0.0008847985732751084,0.0,0.0,0.0,1.001400165795888
2014-10-31,1.0000812626873812,0.9876414648501308,1.0147545458292304,1.0000812626873812,1.0000812626873812,0.001007463379365505,0.001007463379365505,0.001007463379365505,0.00040799534184375293,0.00040799534184375293,0.00040799534184375293,0.0005994680375217521,0.0005994680375217521,0.0005994680375217521,0.0,0.0,0.0,1.0010887260667467
2014-11-03,1.0000875833771725,0.9863027194018965,1.0136483508605714,1.0000875833771725,1.0000875833771725,0.00018496140253561322,0.00018496140253561322,0.00018496140253561322,0.00043665224805963673,0.00043665224805963673,0.00043665224805963673,-0.00025169084552402357,-0.00025169084552402357,-0.00025169084552402357,0.0,0.0,0.0,1.000272544779708
2014-11-05,1.0000917971703664,0.9860285883435769,1.0120782034732276,1.0000917971703664,1.0000917971703664,-0.0005785958343311168,-0.0005785958343311168,-0.0005785958343311168,0.00017801042192202887,0.00017801042192202887,0.00017801042192202887,-0.0007566062562531456,-0.0007566062562531456,-0.0007566062562531456,0.0,0.0,0.0,0.9995132013360354
2014-11-06,1.0000939040669636,0.9860735366977058,1.0130121118876843,1.0000939040669636,1.0000939040669636,-0.0005383045679612209,-0.0005383045679612209,-0.0005383045679612209,0.000436211431829134,0.000436211431829134,0.000436211431829134,-0.0009745159997903549,-0.0009745159997903549,-0.0009745159997903549,0.0,0.0,0.0,0.9995555994990024
2014-11-11,1.000104438549949,0.9861241232972578,1.0123347347971174,1.000104438549949,1.000104438549949,-0.0009125448306446461,-0.0009125448306446461,-0.0009125448306446461,0.0006646670663170694,0.0006646670663170694,0.0006646670663170694,-0.0015772118969617154,-0.0015772118969617154,-0.0015772118969617154,0.0,0.0,0.0,0.9991918937193043
2014-11-13,1.0001086523431428,0.9846812830517687,1.0125519285830733,1.0001086523431428,1.0001086523431428,-0.00112813900104491,-0.00112813900104491,-0.00112813900104491,0.0004362114318284324,0.0004362114318284324,0.0004362114318284324,-0.0015643504328733424,-0.0015643504328733424,-0.0015643504328733424,0.0,0.0,0.0,0.9989805133420979
2014-11-14,1.00011075923974,0.985865308896152,1.0117510054638648,1.00011075923974,1.00011075923974,-0.001097951189298333,-0.001097951189298333,-0.001097951189298333,0.0004079953418442254,0.0004079953418442254,0.0004079953418442254,-0.0015059465311425585,-0.0015059465311425585,-0.0015059465311425585,0.0,0.0,0.0,0.9990128080504417
2014-11-17,1.0001170799295311,0.9855342700983807,1.0119876470824904,1.0001170799295311,1.0001170799295311,-0.0007215897639641687,-0.0007215897639641687,-0.0007215897639641687,0.0004366522480608361,0.0004366522480608361,0.0004366522480608361,-0.0011582420120250048,-0.0011582420120250048,-0.0011582420120250048,0.0,0.0,0.0,0.999395490165567
2014-11-18,1.000119186826128,0.9865130503262857,1.013622227398773,1.000119186826128,1.000119186826128,-0.00033397416841707625,-0.00033397416841707625,-0.00033397416841707625,0.0006646670663165821,0.0006646670663165821,0.0006646670663165821,-0.0009986412347336585,-0.0009986412347336585,-0.0009986412347336585,0.0,0.0,0.0,0.999785212657711
2014-11-21,1.0001255075159192,0.9869108455510938,1.0131790945810313,1.0001255075159192,1.0001255075159192,-5.1321449997731425e-05,-5.1321449997731425e-05,-5.1321449997731425e-05,0.00040799534184363253,0.00040799534184363253,0.00040799534184363253,-0.00045931679184136394,-0.00045931679184136394,-0.00045931679184136394,0.0,0.0,0.0,1.0000741860659215
2014-11-26,1.0001360419989045,0.9871742948518696,1.0136427720075754,1.0001360419989045,1.0001360419989045,0.0004992475683249526,0.0004992475683249526,0.0004992475683249526,0.0001780104219219491,0.0001780104219219491,0.0001780104219219491,0.0003212371464030035,0.0003212371464030035,0.0003212371464030035,0.0,0.0,0.0,1.0006352895672295
2014-11-27,1.0001381488955015,0.9880766312396018,1.0146251252151206,1.0001381488955015,1.0001381488955015,0.0008535889246131666,0.0008535889246131666,0.0008535889246131666,0.0004362114318292494,0.0004362114318292494,0.0004362114318292494,0.00041737749278391716,0.00041737749278391716,0.00041737749278391716,0.0,0.0,0.0,1.0009917378201145
2014-11-28,1.0001402557920986,0.988249080965032,1.0139534610368441,1.0001402557920986,1.0001402557920986,0.0008936104541014279,0.0008936104541014279,0.0008936104541014279,0.0004079953418430395,0.0004079953418430395,0.0004079953418430395,0.00048561511225838825,0.00048561511225838825,0.00048561511225838825,0.0,0.0,0.0,1.0010338662462002
2014-12-01,1.0001465764818898,0.9876973270199019,1.015327611765071,1.0001465764818898,1.0001465764818898,0.0009442068868094389,0.0009442068868094389,0.0009442068868094389,0.00043665224806033333,0.00043665224806033333,0.00043665224806033333,0.0005075546387491056,0.0005075546387491056,0.0005075546387491056,0.0,0.0,0.0,1.0010907833686993
2014-12-03,1.0001507902750837,0.9872441411202204,1.0144784510510911,1.0001507902750837,1.0001507902750837,0.0005470681232722093,0.0005470681232722093,0.0005470681232722093,0.00017801042192186708,0.00017801042192186708,0.00017801042192186708,0.0003690577013503423,0.0003690577013503423,0.0003690577013503423,0.0,0.0,0.0,1.000697858398356
2014-12-08,1.000161324758069,0.9868788476254154,1.013051613503423,1.000161324758069,1.000161324758069,4.318923076367804e-05,4.318923076367804e-05,4.318923076367804e-05,0.0004366522480613336,0.0004366522480613336,0.0004366522480613336,-0.0003934630172976556,-0.0003934630172976556,-0.0003934630172976556,0.0,0.0,0.0,1.0002045139888327
2014-12-10,1.0001655385512631,0.9858121378791196,1.01216894225862,1.0001655385512631,1.0001655385512631,-0.0006061098296170587,-0.0006061098296170587,-0.0006061098296170587,0.00017801042192195146,0.00017801042192195146,0.00017801042192195146,-0.0007841202515390102,-0.0007841202515390102,-0.0007841202515390102,0.0,0.0,0.0,0.999559428721646
2014-12-11,1.00016764544786,0.9856215794379944,1.0136258947387988,1.00016764544786,1.00016764544786,-0.0005428324555333734,-0.0005428324555333734,-0.0005428324555333734,0.0004362114318289562,0.0004362114318289562,0.0004362114318289562,-0.0009790438873623296,-0.0009790438873623296,-0.0009790438873623296,0.0,0.0,0.0,0.9996248129923268
2014-12-12,1.0001697523444573,0.9858378781055364,1.013335836625112,1.0001697523444573,1.0001697523444573,-0.0007592469502274487,-0.0007592469502274487,-0.0007592469502274487,0.0004079953418435121,0.0004079953418435121,0.0004079953418435121,-0.0011672422920709607,-0.0011672422920709607,-0.0011672422920709607,0.0,0.0,0.0,0.9994105053942298
2014-12-17,1.0001802868274423,0.9853508045100368,1.011857871327907,1.0001802868274423,1.0001802868274423,-0.0016814609331813266,-0.0016814609331813266,-0.0016814609331813266,0.0001780104219218694,0.0001780104219218694,0.0001780104219218694,-0.0018594713551031959,-0.0018594713551031959,-0.0018594713551031959,0.0,0.0,0.0,0.998498825894261
2014-12-18,1.0001823937240395,0.9853623762132425,1.0120427844869881,1.0001823937240395,1.0001823937240395,-0.0014890939654846492,-0.0014890939654846492,-0.0014890939654846492,0.0004362114318293412,0.0004362114318293412,0.0004362114318293412,-0.0019253053973139903,-0.0019253053973139903,-0.0019253053973139903,0.0,0.0,0.0,0.9986932997585548
2014-12-24,1.0001950351036217,0.9847456242695519,1.011805457700897,1.0001950351036217,1.0001950351036217,-0.0015394053316684327,-0.0015394053316684327,-0.0015394053316684327,0.00017801042192178737,0.00017801042192178737,0.00017801042192178737,-0.00171741575359022,-0.00171741575359022,-0.00171741575359022,0.0,0.0,0.0,0.9986556297719533
2014-12-26,1.0001992488968159,0.9852636901075114,1.0127372989808334,1.0001992488968159,1.0001992488968159,-0.001042783456154143,-0.001042783456154143,-0.001042783456154143,0.0004079953418460463,0.0004079953418460463,0.0004079953418460463,-0.0014507787980001894,-0.0014507787980001894,-0.0014507787980001894,0.0,0.0,0.0,0.9991564654406617
2014-12-29,1.0002055695866072,0.9858527953818275,1.0126275201690436,1.0002055695866072,1.0002055695866072,-0.0005141655711796088,-0.0005141655711796088,-0.0005141655711796088,0.0004366522480614305,0.0004366522480614305,0.0004366522480614305,-0.0009508178192410393,-0.0009508178192410393,-0.0009508178192410393,0.0,0.0,0.0,0.9996914040154277
2014-12-31,1.0002048754965842,0.9871248696505909,1.0153277150497833,1.0002048754965842,1.0002048754965842,-0.0004222407523463085,-0.0004222407523463085,-0.0004222407523463085,0.00017801042192170532,0.00017801042192170532,0.00017801042192170532,-0.0006002511742680139,-0.0006002511742680139,-0.0006002511742680139,0.0,0.0,0.0,0.9997826347442379
2015-01-02,1.0002041814065612,0.9859524031460468,1.01364301601181,1.0002041814065612,1.0002041814065612,0.00013164311594057084,0.00013164311594057084,0.00013164311594057084,0.00040799534184525173,0.00040799534184525173,0.00040799534184525173,-0.00027635222590468087,-0.00027635222590468087,-0.00027635222590468087,0.0,0.0,0.0,1.0003358245225018
2015-01-06,1.0002027932265154,0.987560229190235,1.0147492064215524,1.0002027932265154,1.0002027932265154,0.0008368229614479859,0.0008368229614479859,0.0008368229614479859,0.0006646670663183806,0.0006646670663183806,0.0006646670663183806,0.00017215589512960527,0.00017215589512960527,0.00017215589512960527,0.0,0.0,0.0,1.0010396161879633
2015-01-08,1.0002020991364926,0.9878578566963155,1.015268311640489,1.0002020991364926,1.0002020991364926,0.0006908856034242246,0.0006908856034242246,0.0006908856034242246,0.0004362114318294565,0.0004362114318294565,0.0004362114318294565,0.00025467417159476816,0.00025467417159476816,0.00025467417159476816,0.0,0.0,0.0,1.0008929847399168
2015-01-09,1.0002017520914812,0.9872457486838507,1.0148755846036739,1.0002017520914812,1.0002017520914812,0.000663707238691533,0.000663707238691533,0.000663707238691533,0.00040799534184465883,0.00040799534184465883,0.00040799534184465883,0.00025571189684687426,0.00025571189684687426,0.00025571189684687426,0.0,0.0,0.0,1.0008654593301727
2015-01-12,1.0002007109564468,0.9869567571223756,1.0140793682511404,1.0002007109564468,1.0002007109564468,0.0005365577423562064,0.0005365577423562064,0.0005365577423562064,0.0004366522480584242,0.0004366522480584242,0.0004366522480584242,9.990549429778203e-05,9.990549429778203e-05,9.990549429778203e-05,0.0,0.0,0.0,1.000737268698803
2015-01-15,1.0001996698214126,0.9859279114802321,1.0141969553402153,1.0001996698214126,1.0001996698214126,0.00017235798920764116,0.00017235798920764116,0.00017235798920764116,0.00043621143182984157,0.00043621143182984157,0.00043621143182984157,-0.0002638534426222004,-0.0002638534426222004,-0.0002638534426222004,0.0,0.0,0.0,1.0003720278106203
2015-01-16,1.000199322776401,0.9860877014794307,1.014280263178337,1.000199322776401,1.000199322776401,-1.2106480736184282e-05,-1.2106480736184282e-05,-1.2106480736184282e-05,0.00040799534184366234,0.00040799534184366234,0.00040799534184366234,-0.0004201018225798466,-0.0004201018225798466,-0.0004201018225798466,0.0,0.0,0.0,1.0001872162956649
2015-01-19,1.0001982816413668,0.9858871600103731,1.0135524520364096,1.0001982816413668,1.0001982816413668,-0.000512049574306515,-0.000512049574306515,-0.000512049574306515,0.00043665224805942445,0.00043665224805942445,0.00043665224805942445,-0.0009487018223659395,-0.0009487018223659395,-0.0009487018223659395,0.0,0.0,0.0,0.9996862320670603
2015-01-20,1.0001979345963552,0.9865281973755226,1.0138619675971665,1.0001979345963552,1.0001979345963552,-0.0004684165896755478,-0.0004684165896755478,-0.0004684165896755478,0.000664667066317717,0.000664667066317717,0.000664667066317717,-0.0011330836559932647,-0.0011330836559932647,-0.0011330836559932647,0.0,0.0,0.0,0.9997295180066796
2015-01-21,1.0001975875513438,0.9854626903786623,1.012387086940217,1.0001975875513438,1.0001975875513438,-0.0011376497877743689,-0.0011376497877743689,-0.0011376497877743689,0.00017801042192162552,0.00017801042192162552,0.00017801042192162552,-0.0013156602096959945,-0.0013156602096959945,-0.0013156602096959945,0.0,0.0,0.0,0.9990599377635694
2015-01-22,1.0001972405063324,0.9861319138844997,1.0122822418960347,1.0001972405063324,1.0001972405063324,-0.001056842049465694,-0.001056842049465694,-0.001056842049465694,0.0004362114318280297,0.0004362114318280297,0.0004362114318280297,-0.0014930534812937237,-0.0014930534812937237,-0.0014930534812937237,0.0,0.0,0.0,0.9991403984568668
2015-01-27,1.0001955052812752,0.9856267089746037,1.0124666264290565,1.0001955052812752,1.0001955052812752,-0.0015371816031320008,-0.0015371816031320008,-0.0015371816031320008,0.000664667066316919,0.000664667066316919,0.000664667066316919,-0.0022018486694489196,-0.0022018486694489196,-0.0022018486694489196,0.0,0.0,0.0,0.9986583236781432
2015-01-28,1.0001951582362638,0.9842193012490935,1.0123835155082959,1.0001951582362638,1.0001951582362638,-0.0021147025602439974,-0.0021147025602439974,-0.0021147025602439974,0.00017801042192171,0.00017801042192171,0.00017801042192171,-0.002292712982165707,-0.002292712982165707,-0.002292712982165707,0.0,0.0,0.0,0.9980804556760198
