ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(주)케이디엔지니어링건축사사무소
2014-02-21,1.00110927507704,0.9891975764383731,1.008193977560694,1.00110927507704,1.00110927507704,-0.003092560621029989,-0.003092560621029989,-0.003092560621029989,-0.0017845210856242012,-0.0017845210856242012,-0.0017845210856242012,-0.001308039535405788,-0.001308039535405788,-0.001308039535405788,0.0,0.0,0.0,0.99801671445601
2014-02-26,1.0011356380695757,0.9886422238894865,1.0076098749107876,1.0011356380695757,1.0011356380695757,-0.002627699028779771,-0.002627699028779771,-0.002627699028779771,-0.0017269117103098932,-0.0017269117103098932,-0.0017269117103098932,-0.0009007873184698778,-0.0009007873184698778,-0.0009007873184698778,0.0,0.0,0.0,0.9985079390407959
2014-02-27,1.0011409106680829,0.9886116696920001,1.008839899999474,1.0011409106680829,1.0011409106680829,-0.0024148065372323257,-0.0024148065372323257,-0.0024148065372323257,-0.0016514157764237554,-0.0016514157764237554,-0.0016514157764237554,-0.00076339076080857,-0.00076339076080857,-0.00076339076080857,0.0,0.0,0.0,0.9987261041308505
2014-02-28,1.00114618326659,0.988886380140622,1.0084439926461743,1.00114618326659,1.00114618326659,-0.0023969057965898973,-0.0023969057965898973,-0.0023969057965898973,-0.0017845210856199513,-0.0017845210856199513,-0.0017845210856199513,-0.0006123847109699458,-0.0006123847109699458,-0.0006123847109699458,0.0,0.0,0.0,0.9987492774700001
2014-03-04,1.0011672736606185,0.9892158294211598,1.0095035190015802,1.0011672736606185,1.0011672736606185,-0.0015925003417466266,-0.0015925003417466266,-0.0015925003417466266,-0.0016540248995326574,-0.0016540248995326574,-0.0016540248995326574,6.152455778603049e-05,6.152455778603049e-05,6.152455778603049e-05,0.0,0.0,0.0,0.9995747733188719
2014-03-05,1.0011725462591257,0.9896043891739609,1.00973020753781,1.0011725462591257,1.0011725462591257,-0.0014979530846785873,-0.0014979530846785873,-0.0014979530846785873,-0.0017269117103098483,-0.0017269117103098483,-0.0017269117103098483,0.00022895862563126102,0.00022895862563126102,0.00022895862563126102,0.0,0.0,0.0,0.9996745931744471
2014-03-06,1.0011778188576328,0.9905333598808158,1.010076435800232,1.0011778188576328,1.0011778188576328,-0.0012630754692411058,-0.0012630754692411058,-0.0012630754692411058,-0.0016514157764280497,-0.0016514157764280497,-0.0016514157764280497,0.00038834030718694384,0.00038834030718694384,0.00038834030718694384,0.0,0.0,0.0,0.9999147433883917
2014-03-12,1.0012094544486756,0.9902062965680392,1.0102363871140738,1.0012094544486756,1.0012094544486756,-0.0007319076109803325,-0.0007319076109803325,-0.0007319076109803325,-0.0017269117103098613,-0.0017269117103098613,-0.0017269117103098613,0.0009950040993295288,0.0009950040993295288,0.0009950040993295288,0.0,0.0,0.0,1.0004775468376952
2014-03-17,1.0012358174412113,0.9909354978590168,1.0103834576545527,1.0012358174412113,1.0012358174412113,-0.0008913209848140274,-0.0008913209848140274,-0.0008913209848140274,-0.0017490092806075267,-0.0017490092806075267,-0.0017490092806075267,0.0008576882957934993,0.0008576882957934993,0.0008576882957934993,0.0,0.0,0.0,1.0003444964563972
2014-03-18,1.0012410900397186,0.9907609413127264,1.0104231411003872,1.0012410900397186,1.0012410900397186,-0.0008909390352339841,-0.0008909390352339841,-0.0008909390352339841,-0.0016540248995317208,-0.0016540248995317208,-0.0016540248995317208,0.0007630858642977368,0.0007630858642977368,0.0007630858642977368,0.0,0.0,0.0,1.0003501510044845
2014-03-19,1.0012463626382255,0.9894357908312462,1.0100443607639802,1.0012463626382255,1.0012463626382255,-0.001075685521720608,-0.001075685521720608,-0.001075685521720608,-0.001726911710309874,-0.001726911710309874,-0.001726911710309874,0.000651226188589266,0.000651226188589266,0.000651226188589266,0.0,0.0,0.0,1.0001706771165049
2014-03-21,1.00125690783524,0.9892275655715013,1.01004294783485,1.00125690783524,1.00125690783524,-0.0013957823498825157,-0.0013957823498825157,-0.0013957823498825157,-0.001784521085616016,-0.001784521085616016,-0.001784521085616016,0.0003887387357335007,0.0003887387357335007,0.0003887387357335007,0.0,0.0,0.0,0.9998611254853575
2014-03-24,1.0012727256307614,0.9887636114421423,1.0085700585496309,1.0012727256307614,1.0012727256307614,-0.0017951947833931405,-0.0017951947833931405,-0.0017951947833931405,-0.0017490092806071208,-0.0017490092806071208,-0.0017490092806071208,-4.6185502786019625e-05,-4.6185502786019625e-05,-4.6185502786019625e-05,0.0,0.0,0.0,0.9994775308473682
2014-03-25,1.0012779982292686,0.9893064191463214,1.0096500097033985,1.0012779982292686,1.0012779982292686,-0.00184060238332828,-0.00184060238332828,-0.00184060238332828,-0.0016540248995299365,-0.0016540248995299365,-0.0016540248995299365,-0.00018657748379834335,-0.00018657748379834335,-0.00018657748379834335,0.0,0.0,0.0,0.9994373958459403
2014-03-27,1.0012885434262828,0.9898042797407868,1.0092568682416887,1.0012885434262828,1.0012885434262828,-0.0020896334834733157,-0.0020896334834733157,-0.0020896334834733157,-0.001651415776421727,-0.001651415776421727,-0.001651415776421727,-0.00043821770705158874,-0.00043821770705158874,-0.00043821770705158874,0.0,0.0,0.0,0.9991989099428095
2014-03-28,1.0012865860292095,0.9884373824958982,1.0081914477694986,1.0012865860292095,1.0012865860292095,-0.0023275208228311275,-0.0023275208228311275,-0.0023275208228311275,-0.0017845210856163737,-0.0017845210856163737,-0.0017845210856163737,-0.0005429997372147537,-0.0005429997372147537,-0.0005429997372147537,0.0,0.0,0.0,0.9989590652063783
2014-04-02,1.0012767990438434,0.9881225973342662,1.0085418444965577,1.0012767990438434,1.0012767990438434,-0.0024963809559963622,-0.0024963809559963622,-0.0024963809559963622,-0.0017269117103098414,-0.0017269117103098414,-0.0017269117103098414,-0.0007694692456865207,-0.0007694692456865207,-0.0007694692456865207,0.0,0.0,0.0,0.998780418087847
2014-04-03,1.00127484164677,0.9888458382450247,1.0084395014272765,1.00127484164677,1.00127484164677,-0.0024005072286010748,-0.0024005072286010748,-0.0024005072286010748,-0.0016514157764260212,-0.0016514157764260212,-0.0016514157764260212,-0.0007490914521750536,-0.0007490914521750536,-0.0007490914521750536,0.0,0.0,0.0,0.998874334418169
2014-04-04,1.0012728842496967,0.9883953264503459,1.0089218838183147,1.0012728842496967,1.0012728842496967,-0.0024921737171821694,-0.0024921737171821694,-0.0024921737171821694,-0.0017845210856167312,-0.0017845210856167312,-0.0017845210856167312,-0.0007076526315654378,-0.0007076526315654378,-0.0007076526315654378,0.0,0.0,0.0,0.9987807105325146
2014-04-08,1.0012650546614037,0.9893773729460883,1.0087766760974994,1.0012650546614037,1.0012650546614037,-0.0020240830237315288,-0.0020240830237315288,-0.0020240830237315288,-0.0016540248995322634,-0.0016540248995322634,-0.0016540248995322634,-0.000370058124199265,-0.000370058124199265,-0.000370058124199265,0.0,0.0,0.0,0.9992409716376721
2014-04-09,1.0012630972643306,0.989402394276813,1.0093186279797628,1.0012630972643306,1.0012630972643306,-0.001983221453804212,-0.001983221453804212,-0.001983221453804212,-0.0017269117103099153,-0.0017269117103099153,-0.0017269117103099153,-0.0002563097434942967,-0.0002563097434942967,-0.0002563097434942967,0.0,0.0,0.0,0.9992798758105264
2014-04-10,1.0012611398672573,0.9899372245041717,1.0091292915439731,1.0012611398672573,1.0012611398672573,-0.0017887897261567923,-0.0017887897261567923,-0.0017887897261567923,-0.0016514157764252674,-0.0016514157764252674,-0.0016514157764252674,-0.00013737394973152472,-0.00013737394973152472,-0.00013737394973152472,0.0,0.0,0.0,0.9994723501411005
2014-04-14,1.0012533102789642,0.9903961682439271,1.0100148177379633,1.0012533102789642,1.0012533102789642,-0.0014294684615218105,-0.0014294684615218105,-0.0014294684615218105,-0.0017490092806111096,-0.0017490092806111096,-0.0017490092806111096,0.00031954081908929904,0.00031954081908929904,0.00031954081908929904,0.0,0.0,0.0,0.9998238418174424
2014-04-15,1.001251352881891,0.9907853438317333,1.0103280822965937,1.001251352881891,1.001251352881891,-0.0012415930512919792,-0.0012415930512919792,-0.0012415930512919792,-0.0016540248995331108,-0.0016540248995331108,-0.0016540248995331108,0.0004124318482411318,0.0004124318482411318,0.0004124318482411318,0.0,0.0,0.0,1.000009759830599
2014-04-16,1.0012493954848176,0.9890470079894396,1.0102203510527041,1.0012493954848176,1.0012493954848176,-0.0012358264806282275,-0.0012358264806282275,-0.0012358264806282275,-0.0017269117103098715,-0.0017269117103098715,-0.0017269117103098715,0.0004910852296816442,0.0004910852296816442,0.0004910852296816442,0.0,0.0,0.0,1.0000135690041894
2014-04-17,1.0012474380877445,0.9914447091700979,1.0096371707854848,1.0012474380877445,1.0012474380877445,-0.0010980606474933043,-0.0010980606474933043,-0.0010980606474933043,-0.0016514157764237452,-0.0016514157764237452,-0.0016514157764237452,0.0005533551289304406,0.0005533551289304406,0.0005533551289304406,0.0,0.0,0.0,1.0001493774402512
2014-04-18,1.0012454806906712,0.989692445142735,1.009452137203181,1.0012454806906712,1.0012454806906712,-0.0011869187329068883,-0.0011869187329068883,-0.0011869187329068883,-0.0017845210856170463,-0.0017845210856170463,-0.0017845210856170463,0.0005976023527101581,0.0005976023527101581,0.0005976023527101581,0.0,0.0,0.0,1.0000585619577642
2014-04-22,1.0012376511023782,0.9904675239607071,1.0092303846396362,1.0012376511023782,1.0012376511023782,-0.0010727710121735449,-0.0010727710121735449,-0.0010727710121735449,-0.0016540248995319583,-0.0016540248995319583,-0.0016540248995319583,0.0005812538873584137,0.0005812538873584137,0.0005812538873584137,0.0,0.0,0.0,1.0001648800902045
2014-04-23,1.0012356937053049,0.9900366703519511,1.010081633905931,1.0012356937053049,1.0012356937053049,-0.001196306574723814,-0.001196306574723814,-0.001196306574723814,-0.001726911710309884,-0.001726911710309884,-0.001726911710309884,0.0005306051355860701,0.0005306051355860701,0.0005306051355860701,0.0,0.0,0.0,1.000039387130581
2014-04-24,1.0012337363082315,0.9894580380355893,1.0101260658212619,1.0012337363082315,1.0012337363082315,-0.0011874445309956441,-0.0011874445309956441,-0.0011874445309956441,-0.001651415776425515,-0.001651415776425515,-0.001651415776425515,0.00046397124542987134,0.00046397124542987134,0.00046397124542987134,0.0,0.0,0.0,1.000046291777236
2014-04-25,1.0012317789111584,0.9900139528030542,1.009896445361823,1.0012317789111584,1.0012317789111584,-0.001400996512281762,-0.001400996512281762,-0.001400996512281762,-0.001784521085612796,-0.001784521085612796,-0.001784521085612796,0.00038352457333103407,0.00038352457333103407,0.00038352457333103407,0.0,0.0,0.0,0.9998307823988767
2014-04-28,1.0012259067199387,0.9893169612789351,1.009620122026394,1.0012259067199387,1.0012259067199387,-0.001662637382887549,-0.001662637382887549,-0.001662637382887549,-0.0017490092806108216,-0.0017490092806108216,-0.0017490092806108216,8.637189772327274e-05,8.637189772327274e-05,8.637189772327274e-05,0.0,0.0,0.0,0.9995632693370512
2014-04-30,1.001221991925792,0.9898713001596681,1.008767502342568,1.001221991925792,1.001221991925792,-0.001854257277404516,-0.001854257277404516,-0.001854257277404516,-0.0017269117103098975,-0.0017269117103098975,-0.0017269117103098975,-0.00012734556709461867,-0.00012734556709461867,-0.00012734556709461867,0.0,0.0,0.0,0.9993677346483876
2014-05-02,1.0012180771316455,0.9886167962532569,1.0087085060220358,1.0012180771316455,1.0012180771316455,-0.002108311016251554,-0.002108311016251554,-0.002108311016251554,-0.0017845210856131534,-0.0017845210856131534,-0.0017845210856131534,-0.00032378993063840065,-0.00032378993063840065,-0.00032378993063840065,0.0,0.0,0.0,0.9991097661153939
2014-05-07,1.0012082901462793,0.9895023958790442,1.0089160277005353,1.0012082901462793,1.0012082901462793,-0.0023283444508055743,-0.0023283444508055743,-0.0023283444508055743,-0.0017269117103099105,-0.0017269117103099105,-0.0017269117103099105,-0.0006014327404956635,-0.0006014327404956635,-0.0006014327404956635,0.0,0.0,0.0,0.9988799456954738
2014-05-08,1.001206332749206,0.9888977765510844,1.009034463213079,1.001206332749206,1.001206332749206,-0.00225843413234441,-0.00225843413234441,-0.00225843413234441,-0.0016514157764232395,-0.0016514157764232395,-0.0016514157764232395,-0.0006070183559211702,-0.0006070183559211702,-0.0006070183559211702,0.0,0.0,0.0,0.9989478986168616
2014-05-09,1.0012043753521327,0.9885861655311083,1.0088291718082407,1.0012043753521327,1.0012043753521327,-0.0023791518413990493,-0.0023791518413990493,-0.0023791518413990493,-0.001784521085613111,-0.001784521085613111,-0.001784521085613111,-0.000594630755785938,-0.000594630755785938,-0.000594630755785938,0.0,0.0,0.0,0.9988252235107337
2014-05-12,1.001198503160913,0.9886761213426432,1.008490974509906,1.001198503160913,1.001198503160913,-0.00220595908144111,-0.00220595908144111,-0.00220595908144111,-0.0017490092806146927,-0.0017490092806146927,-0.0017490092806146927,-0.0004569498008264171,-0.0004569498008264171,-0.0004569498008264171,0.0,0.0,0.0,0.9989925440794719
2014-05-15,1.0011926309696932,0.9897620022251695,1.0084238565619346,1.0011926309696932,1.0011926309696932,-0.0018542268123860858,-0.0018542268123860858,-0.0018542268123860858,-0.0016514157764275334,-0.0016514157764275334,-0.0016514157764275334,-0.00020281103595855212,-0.00020281103595855212,-0.00020281103595855212,0.0,0.0,0.0,0.9993384041573071
2014-05-16,1.00119067357262,0.9892493796247425,1.01012154480731,1.00119067357262,1.00119067357262,-0.0018875819831461504,-0.0018875819831461504,-0.0018875819831461504,-0.0017845210856134686,-0.0017845210856134686,-0.0017845210856134686,-0.00010306089753268173,-0.00010306089753268173,-0.00010306089753268173,0.0,0.0,0.0,0.9993030915894737
2014-05-19,1.0011848013814002,0.9898786596667394,1.0098121155476594,1.0011848013814002,1.0011848013814002,-0.0015462512057390974,-0.0015462512057390974,-0.0015462512057390974,-0.001749009280605445,-0.001749009280605445,-0.001749009280605445,0.00020275807486634754,0.00020275807486634754,0.00020275807486634754,0.0,0.0,0.0,0.9996385501756611
2014-05-20,1.0011828439843269,0.9911782240907818,1.0099052498051049,1.0011828439843269,1.0011828439843269,-0.0013561613812943152,-0.0013561613812943152,-0.0013561613812943152,-0.0016540248995339799,-0.0016540248995339799,-0.0016540248995339799,0.0002978635182396651,0.0002978635182396651,0.0002978635182396651,0.0,0.0,0.0,0.9998266826030325
2014-05-22,1.0011789291901805,0.9904136771032894,1.0101040403864965,1.0011789291901805,1.0011789291901805,-0.0011877545085104899,-0.0011877545085104899,-0.0011877545085104899,-0.0016514157764267801,-0.0016514157764267801,-0.0016514157764267801,0.00046366126791629015,0.00046366126791629015,0.00046366126791629015,0.0,0.0,0.0,0.99999117468167
2014-05-23,1.0011769717931072,0.9900271138343039,1.010179784723336,1.0011769717931072,1.0011769717931072,-0.0012537649278684532,-0.0012537649278684532,-0.0012537649278684532,-0.0017845210856092183,-0.0017845210856092183,-0.0017845210856092183,0.0005307561577407652,0.0005307561577407652,0.0005307561577407652,0.0,0.0,0.0,0.9999232068652387
2014-05-26,1.0011710996018874,0.9902400787885621,1.00978540009723,1.0011710996018874,1.0011710996018874,-0.0010926337530421974,-0.0010926337530421974,-0.0010926337530421974,-0.0017490092806144043,-0.0017490092806144043,-0.0017490092806144043,0.0006563755275722067,0.0006563755275722067,0.0006563755275722067,0.0,0.0,0.0,1.0000784658488453
2014-05-27,1.0011691422048141,0.9902477099319841,1.010430392511095,1.0011691422048141,1.0011691422048141,-0.0009816224395156402,-0.0009816224395156402,-0.0009816224395156402,-0.0016540248995348275,-0.0016540248995348275,-0.0016540248995348275,0.0006724024600191876,0.0006724024600191876,0.0006724024600191876,0.0,0.0,0.0,1.0001875197652985
2014-05-28,1.0011671848077408,0.9903956486545121,1.0105453437990404,1.0011671848077408,1.0011671848077408,-0.0010504706127412926,-0.0010504706127412926,-0.0010504706127412926,-0.0017269117103098914,-0.0017269117103098914,-0.0017269117103098914,0.0006764410975685988,0.0006764410975685988,0.0006764410975685988,0.0,0.0,0.0,1.0001167141949996
2014-05-29,1.0011652274106677,0.9909752777118171,1.0102385247076315,1.0011652274106677,1.0011652274106677,-0.0009816492925716748,-0.0009816492925716748,-0.0009816492925716748,-0.0016514157764285502,-0.0016514157764285502,-0.0016514157764285502,0.0006697664838568754,0.0006697664838568754,0.0006697664838568754,0.0,0.0,0.0,1.000183578118096
2014-05-30,1.0011632700135944,0.9909272697320797,1.0101913295274723,1.0011632700135944,1.0011632700135944,-0.0011304434267933791,-0.0011304434267933791,-0.0011304434267933791,-0.0017845210856225994,-0.0017845210856225994,-0.0017845210856225994,0.0006540776588292201,0.0006540776588292201,0.0006540776588292201,0.0,0.0,0.0,1.000032826586801
2014-06-02,1.0011573978223747,0.9907768992159175,1.009510167365977,1.0011573978223747,1.0011573978223747,-0.0011740048006646825,-0.0011740048006646825,-0.0011740048006646825,-0.001749009280613999,-0.001749009280613999,-0.001749009280613999,0.0005750044799493166,0.0005750044799493166,0.0005750044799493166,0.0,0.0,0.0,0.99998339302171
2014-06-03,1.0011554404253014,0.9900711386173917,1.0091169608380142,1.0011554404253014,1.0011554404253014,-0.0011075201407516493,-0.0011075201407516493,-0.0011075201407516493,-0.0016540248995304116,-0.0016540248995304116,-0.0016540248995304116,0.0005465047587787622,0.0005465047587787622,0.0005465047587787622,0.0,0.0,0.0,1.0000479202845498
2014-06-05,1.0011515256311547,0.9903980058925098,1.0097516475486765,1.0011515256311547,1.0011515256311547,-0.001148790777127457,-0.001148790777127457,-0.001148790777127457,-0.0016514157764245042,-0.0016514157764245042,-0.0016514157764245042,0.000502624999297047,0.000502624999297047,0.000502624999297047,0.0,0.0,0.0,1.0000027348540272
2014-06-10,1.0011417386457886,0.9902247615795222,1.0100548878283269,1.0011417386457886,1.0011417386457886,-0.0010740071930867507,-0.0010740071930867507,-0.0010740071930867507,-0.0016540248995345224,-0.0016540248995345224,-0.0016540248995345224,0.0005800177064477721,0.0005800177064477721,0.0005800177064477721,0.0,0.0,0.0,1.0000677314527018
2014-06-11,1.0011397812487153,0.9903266752399355,1.0096691565430633,1.0011397812487153,1.0011397812487153,-0.001086386855056545,-0.001086386855056545,-0.001086386855056545,-0.0017269117103098591,-0.0017269117103098591,-0.0017269117103098591,0.000640524855253314,0.000640524855253314,0.000640524855253314,0.0,0.0,0.0,1.0000533943936587
2014-06-17,1.0011280368662758,0.9909181816933219,1.0100112193033841,1.0011280368662758,1.0011280368662758,-0.0003455621624344905,-0.0003455621624344905,-0.0003455621624344905,-0.001654024899532739,-0.001654024899532739,-0.001654024899532739,0.0013084627370982484,0.0013084627370982484,0.0013084627370982484,0.0,0.0,0.0,1.0007824747038414
2014-06-19,1.0011241220721294,0.9911839540631663,1.0117791307395698,1.0011241220721294,1.0011241220721294,-5.219637128714284e-05,-5.219637128714284e-05,-5.219637128714284e-05,-0.0016514157764280447,-0.0016514157764280447,-0.0016514157764280447,0.001599219405140902,0.001599219405140902,0.001599219405140902,0.0,0.0,0.0,1.0010719257008422
2014-06-20,1.001122164675056,0.9914971017547831,1.0110953666941258,1.001122164675056,1.001122164675056,-4.103491291455708e-05,-4.103491291455708e-05,-4.103491291455708e-05,-0.001784521085618664,-0.001784521085618664,-0.001784521085618664,0.001743486172704107,0.001743486172704107,0.001743486172704107,0.0,0.0,0.0,1.0010811297621416
2014-06-24,1.0011143350867628,0.9918488141694388,1.0110234781956045,1.0011143350867628,1.0011143350867628,0.0005711282607632105,0.0005711282607632105,0.0005711282607632105,-0.001654024899533586,-0.001654024899533586,-0.001654024899533586,0.0022251531602967963,0.0022251531602967963,0.0022251531602967963,0.0,0.0,0.0,1.001685463347526
2014-06-26,1.0011104202926164,0.9923342197073617,1.0113453292074688,1.0011104202926164,1.0011104202926164,0.0007074349781860964,0.0007074349781860964,0.0007074349781860964,-0.0016514157764207051,-0.0016514157764207051,-0.0016514157764207051,0.0023588507546068015,0.0023588507546068015,0.0023588507546068015,0.0,0.0,0.0,1.0018178552708026
2014-06-27,1.0011084628955433,0.9913976403217852,1.0111491019295373,1.0011084628955433,1.0011084628955433,0.0006040269571920331,0.0006040269571920331,0.0006040269571920331,-0.0017845210856190215,-0.0017845210856190215,-0.0017845210856190215,0.0023885480428110545,0.0023885480428110545,0.0023885480428110545,0.0,0.0,0.0,1.0017124898527354
2014-06-30,1.0011025907043234,0.9918300548332096,1.0111572742832395,1.0011025907043234,1.0011025907043234,0.0005594194162511688,0.0005594194162511688,0.0005594194162511688,-0.0017490092806087397,-0.0017490092806087397,-0.0017490092806087397,0.0023084286968599083,0.0023084286968599083,0.0023084286968599083,0.0,0.0,0.0,1.0016620101205747
2014-07-03,1.0010967185131037,0.9917111689828251,1.0114496497417564,1.0010967185131037,1.0010967185131037,0.0003178833936893638,0.0003178833936893638,0.0003178833936893638,-0.0016514157764249994,-0.0016514157764249994,-0.0016514157764249994,0.0019692991701143634,0.0019692991701143634,0.0019692991701143634,0.0,0.0,0.0,1.001414601906793
2014-07-08,1.0010869315277373,0.991143765784761,1.0102877476542138,1.0010869315277373,1.0010869315277373,-0.000695034708341806,-0.000695034708341806,-0.000695034708341806,-0.0016540248995332817,-0.0016540248995332817,-0.0016540248995332817,0.0009589901911914756,0.0009589901911914756,0.0009589901911914756,0.0,0.0,0.0,1.0003918968193954
2014-07-09,1.0010849741306642,0.9905622413826349,1.0098034139819663,1.0010849741306642,1.0010849741306642,-0.0010051623033768323,-0.0010051623033768323,-0.0010051623033768323,-0.001726911710309913,-0.001726911710309913,-0.001726911710309913,0.0007217494069330805,0.0007217494069330805,0.0007217494069330805,0.0,0.0,0.0,1.0000798118272873
2014-07-10,1.001083016733591,0.9899043017941586,1.0097905541616172,1.001083016733591,1.001083016733591,-0.0011682374924027556,-0.0011682374924027556,-0.0011682374924027556,-0.001651415776424246,-0.001651415776424246,-0.001651415776424246,0.00048317828402149037,0.00048317828402149037,0.00048317828402149037,0.0,0.0,0.0,0.9999147792411881
2014-07-16,1.001008545963398,0.988637064884226,1.0085517465729836,1.001008545963398,1.001008545963398,-0.002448272664851529,-0.002448272664851529,-0.002448272664851529,-0.0017269117103098663,-0.0017269117103098663,-0.0017269117103098663,-0.0007213609545416627,-0.0007213609545416627,-0.0007213609545416627,0.0,0.0,0.0,0.9985602732985465
2014-07-17,1.000996134168366,0.9889600869314442,1.0079593226250794,1.000996134168366,1.000996134168366,-0.0024994029465068525,-0.0024994029465068525,-0.0024994029465068525,-0.0016514157764227233,-0.0016514157764227233,-0.0016514157764227233,-0.0008479871700841292,-0.0008479871700841292,-0.0008479871700841292,0.0,0.0,0.0,0.9984967312218591
2014-07-18,1.0009837223733338,0.9883455068624999,1.0077042787916248,1.0009837223733338,1.0009837223733338,-0.002730538947323342,-0.002730538947323342,-0.002730538947323342,-0.0017845210856150867,-0.0017845210856150867,-0.0017845210856150867,-0.0009460178617082554,-0.0009460178617082554,-0.0009460178617082554,0.0,0.0,0.0,0.9982531834260104
2014-07-23,1.000921663398173,0.9877786992473573,1.0081211765431648,1.000921663398173,1.000921663398173,-0.002713913862081793,-0.002713913862081793,-0.002713913862081793,-0.0017269117103098826,-0.0017269117103098826,-0.0017269117103098826,-0.0009870021517719104,-0.0009870021517719104,-0.0009870021517719104,0.0,0.0,0.0,0.9982077495360913
2014-07-24,1.0009092516031408,0.9883180162372247,1.0075162730482963,1.0009092516031408,1.0009092516031408,-0.0025630601000759135,-0.0025630601000759135,-0.0025630601000759135,-0.001651415776424494,-0.001651415776424494,-0.001651415776424494,-0.0009116443236514197,-0.0009116443236514197,-0.0009116443236514197,0.0,0.0,0.0,0.9983461915030649
2014-07-25,1.0008968398081086,0.9885018244767722,1.0088567693495798,1.0008968398081086,1.0008968398081086,-0.0025982627819357154,-0.0025982627819357154,-0.0025982627819357154,-0.001784521085615444,-0.001784521085615444,-0.001784521085615444,-0.0008137416963202716,-0.0008137416963202716,-0.0008137416963202716,0.0,0.0,0.0,0.9982985770261729
2014-07-28,1.0008596044230123,0.9878509236476961,1.0082671479329568,1.0008596044230123,1.0008596044230123,-0.002170256193095805,-0.002170256193095805,-0.002170256193095805,-0.0017490092806034807,-0.0017490092806034807,-0.0017490092806034807,-0.0004212469124923242,-0.0004212469124923242,-0.0004212469124923242,0.0,0.0,0.0,0.9986893482299164
2014-07-30,1.0008347808329479,0.9889406830706847,1.0088294980754098,1.0008347808329479,1.0008347808329479,-0.0018463060983742775,-0.0018463060983742775,-0.0018463060983742775,-0.001726911710309835,-0.001726911710309835,-0.001726911710309835,-0.00011939438806444226,-0.00011939438806444226,-0.00011939438806444226,0.0,0.0,0.0,0.9989884747345735
2014-07-31,1.0008223690379159,0.9898503403952444,1.0085416175580402,1.0008223690379159,1.0008223690379159,-0.0016212003277257438,-0.0016212003277257438,-0.0016212003277257438,-0.0016514157764262638,-0.0016514157764262638,-0.0016514157764262638,3.021544870051995e-05,3.021544870051995e-05,3.021544870051995e-05,0.0,0.0,0.0,0.9992011687101902
2014-08-04,1.0007727218577873,0.9902265277868808,1.0093618251948666,1.0007727218577873,1.0007727218577873,-0.0012261483153582623,-0.0012261483153582623,-0.0012261483153582623,-0.0017490092806077577,-0.0017490092806077577,-0.0017490092806077577,0.0005228609652494951,0.0005228609652494951,0.0005228609652494951,0.0,0.0,0.0,0.999546573542429
2014-08-05,1.0007603100627551,0.9897752707758809,1.0093820224748589,1.0007603100627551,1.0007603100627551,-0.0010516330842523225,-0.0010516330842523225,-0.0010516330842523225,-0.00165402489953204,-0.00165402489953204,-0.00165402489953204,0.0006023918152797175,0.0006023918152797175,0.0006023918152797175,0.0,0.0,0.0,0.9997086769785029
2014-08-06,1.000747898267723,0.9897526099034767,1.0091161898781467,1.000747898267723,1.000747898267723,-0.0010674860478500836,-0.0010674860478500836,-0.0010674860478500836,-0.0017269117103099088,-0.0017269117103099088,-0.0017269117103099088,0.0006594256624598252,0.0006594256624598252,0.0006594256624598252,0.0,0.0,0.0,0.9996804122198728
2014-08-08,1.0007230746776588,0.9898561983435282,1.0095321179148689,1.0007230746776588,1.0007230746776588,-0.001083528198955493,-0.001083528198955493,-0.001083528198955493,-0.001784521085615759,-0.001784521085615759,-0.001784521085615759,0.0007009928866602659,0.0007009928866602659,0.0007009928866602659,0.0,0.0,0.0,0.9996395464787032
2014-08-11,1.0006858392925622,0.9900036628747119,1.0094318256452353,1.0006858392925622,1.0006858392925622,-0.0011674916573890656,-0.0011674916573890656,-0.0011674916573890656,-0.0017490092806120344,-0.0017490092806120344,-0.0017490092806120344,0.0005815176232229689,0.0005815176232229689,0.0005815176232229689,0.0,0.0,0.0,0.9995183476351731
2014-08-12,1.00067342749753,0.9900532712281538,1.0093806708411244,1.00067342749753,1.00067342749753,-0.001156246175866341,-0.001156246175866341,-0.001156246175866341,-0.0016540248995276234,-0.0016540248995276234,-0.0016540248995276234,0.0004977787236612826,0.0004977787236612826,0.0004977787236612826,0.0,0.0,0.0,0.9995171813216637
2014-08-13,1.000661015702498,0.989481790943265,1.008894065805713,1.000661015702498,1.000661015702498,-0.0013311378483677073,-0.0013311378483677073,-0.0013311378483677073,-0.0017269117103098635,-0.0017269117103098635,-0.0017269117103098635,0.0003957738619421564,0.0003957738619421564,0.0003957738619421564,0.0,0.0,0.0,0.9993298778541303
2014-08-14,1.0006486039074658,0.9893576585270588,1.0088028880339768,1.0006486039074658,1.0006486039074658,-0.0013729349459120773,-0.0013729349459120773,-0.0013729349459120773,-0.0016514157764265117,-0.0016514157764265117,-0.0016514157764265117,0.00027848083051443425,0.00027848083051443425,0.00027848083051443425,0.0,0.0,0.0,0.9992756689615537
