ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_주식회사 아이티엠코퍼레이션건축사사무소
2015-05-19,1.0042249117557296,0.9885891884693024,1.01027111380712,1.0042249117557296,1.0042249117557296,-0.0047575211881966456,-0.0047575211881966456,-0.0047575211881966456,-0.004551749711609206,-0.004551749711609206,-0.004551749711609206,-0.00020577147658743924,-0.00020577147658743924,-0.00020577147658743924,0.0,0.0,0.0,0.999467390567533
2015-05-20,1.0042325498399336,0.9882096514838827,1.010398644056323,1.0042325498399336,1.0042325498399336,-0.005132739822396207,-0.005132739822396207,-0.005132739822396207,-0.004997650329911823,-0.004997650329911823,-0.004997650329911823,-0.0001350894924843839,-0.0001350894924843839,-0.0001350894924843839,0.0,0.0,0.0,0.9990998100175373
2015-05-21,1.004240165560407,0.9896564038720119,1.0107795126192418,1.004240165560407,1.004240165560407,-0.004355737033669466,-0.004355737033669466,-0.004355737033669466,-0.004291792639837254,-0.004291792639837254,-0.004291792639837254,-6.394439383221193e-05,-6.394439383221193e-05,-6.394439383221193e-05,0.0,0.0,0.0,0.9998844285267375
2015-05-22,1.0042477812808803,0.9887312498494769,1.011983390138271,1.0042477812808803,1.0042477812808803,-0.004320647810007174,-0.004320647810007174,-0.004320647810007174,-0.004326628845789498,-0.004326628845789498,-0.004326628845789498,5.981035782324009e-06,5.981035782324009e-06,5.981035782324009e-06,0.0,0.0,0.0,0.9999271334708731
2015-05-27,1.0042858598832471,0.9878526526232141,1.0108798976511053,1.0042858598832471,1.0042858598832471,-0.004710216475276003,-0.004710216475276003,-0.004710216475276003,-0.004997650329912126,-0.004997650329912126,-0.004997650329912126,0.00028743385463612155,0.00028743385463612155,0.00028743385463612155,0.0,0.0,0.0,0.9995756434079711
2015-05-28,1.0042934756037203,0.9885002431014116,1.0125212310559988,1.0042934756037203,1.0042934756037203,-0.003969243726455208,-0.003969243726455208,-0.003969243726455208,-0.0042917926398346245,-0.0042917926398346245,-0.0042917926398346245,0.0003225489133794166,0.0003225489133794166,0.0003225489133794166,0.0,0.0,0.0,1.0003242318772652
2015-05-29,1.0043010913241937,0.9884974988250579,1.0117067912304876,1.0043010913241937,1.0043010913241937,-0.003977599411614162,-0.003977599411614162,-0.003977599411614162,-0.004326628845778292,-0.004326628845778292,-0.004326628845778292,0.00034902943416412956,0.00034902943416412956,0.00034902943416412956,0.0,0.0,0.0,1.0003234919125794
2015-06-01,1.0043239384856137,0.9887772920574219,1.0105802266127604,1.0043239384856137,1.0043239384856137,-0.004144426587115093,-0.004144426587115093,-0.004144426587115093,-0.004519495929437223,-0.004519495929437223,-0.004519495929437223,0.0003750693423221287,0.0003750693423221287,0.0003750693423221287,0.0,0.0,0.0,1.0001795118984986
2015-06-02,1.004331554206087,0.9885475952546516,1.0113353696015523,1.004331554206087,1.004331554206087,-0.004185399854620024,-0.004185399854620024,-0.004185399854620024,-0.004551749711614993,-0.004551749711614993,-0.004551749711614993,0.0003663498569949692,0.0003663498569949692,0.0003663498569949692,0.0,0.0,0.0,1.0001461543514671
2015-06-03,1.0043391699265605,0.9892338008047298,1.0108968291315352,1.0043391699265605,1.0043391699265605,-0.0046481176230607065,-0.0046481176230607065,-0.0046481176230607065,-0.0049976503299122696,-0.0049976503299122696,-0.0049976503299122696,0.0003495327068515634,0.0003495327068515634,0.0003495327068515634,0.0,0.0,0.0,0.9996910523034997
2015-06-04,1.0043467856470338,0.9892758678325472,1.0117421985130062,1.0043467856470338,1.0043467856470338,-0.003966620544379225,-0.003966620544379225,-0.003966620544379225,-0.004291792639838915,-0.004291792639838915,-0.004291792639838915,0.0003251720954596896,0.0003251720954596896,0.0003251720954596896,0.0,0.0,0.0,1.0003801651026547
2015-06-05,1.0043544013675072,0.9896309615703495,1.0120822013071429,1.0043544013675072,1.0043544013675072,-0.0040327136797216525,-0.0040327136797216525,-0.0040327136797216525,-0.0043266288457670865,-0.0043266288457670865,-0.0043266288457670865,0.00029391516604543457,0.00029391516604543457,0.00029391516604543457,0.0,0.0,0.0,1.0003216876877856
2015-06-08,1.0043772485289273,0.9877876343912859,1.0110364673799803,1.0043772485289273,1.0043772485289273,-0.00435341445297132,-0.00435341445297132,-0.00435341445297132,-0.00451949592943626,-0.00451949592943626,-0.00451949592943626,0.00016608147646493993,0.00016608147646493993,0.00016608147646493993,0.0,0.0,0.0,1.000023834075956
2015-06-09,1.0043848642494007,0.988453519306311,1.0107503099150303,1.0043848642494007,1.0043848642494007,-0.004437087511960032,-0.004437087511960032,-0.004437087511960032,-0.004551749711610671,-0.004551749711610671,-0.004551749711610671,0.00011466219965063868,0.00011466219965063868,0.00011466219965063868,0.0,0.0,0.0,0.9999477767374406
2015-06-10,1.004392479969874,0.9886845127489144,1.011356592641924,1.004392479969874,1.004392479969874,-0.004937560685845838,-0.004937560685845838,-0.004937560685845838,-0.004997650329912193,-0.004997650329912193,-0.004997650329912193,6.0089644066355696e-05,6.0089644066355696e-05,6.0089644066355696e-05,0.0,0.0,0.0,0.9994549192840282
2015-06-11,1.0044000956903474,0.9892946243903531,1.0114218070361354,1.0044000956903474,1.0044000956903474,-0.00428872884252367,-0.00428872884252367,-0.00428872884252367,-0.004291792639836286,-0.004291792639836286,-0.004291792639836286,3.0637973126144303e-06,3.0637973126144303e-06,3.0637973126144303e-06,0.0,0.0,0.0,1.0001113668478236
2015-06-12,1.0044077114108207,0.9882894734675307,1.0117413941828357,1.0044077114108207,1.0044077114108207,-0.004382395371185216,-0.004382395371185216,-0.004382395371185216,-0.00432662884577897,-0.00432662884577897,-0.00432662884577897,-5.576652540624543e-05,-5.576652540624543e-05,-5.576652540624543e-05,0.0,0.0,0.0,1.0000253160396355
2015-06-15,1.0044305585722406,0.9892186438262404,1.0109107442076228,1.0044305585722406,1.0044305585722406,-0.004756972402221723,-0.004756972402221723,-0.004756972402221723,-0.004519495929447592,-0.004519495929447592,-0.004519495929447592,-0.00023747647277413115,-0.00023747647277413115,-0.00023747647277413115,0.0,0.0,0.0,0.9996735861700189
2015-06-16,1.004438174292714,0.988170168783612,1.010960526390585,1.004438174292714,1.004438174292714,-0.0048499570463207695,-0.0048499570463207695,-0.0048499570463207695,-0.004551749711606349,-0.004551749711606349,-0.004551749711606349,-0.0002982073347144202,-0.0002982073347144202,-0.0002982073347144202,0.0,0.0,0.0,0.9995882172463932
2015-06-17,1.0044457900131873,0.9893159142747975,1.010511434160409,1.0044457900131873,1.0044457900131873,-0.00535600457123202,-0.00535600457123202,-0.00535600457123202,-0.004997650329912417,-0.004997650329912417,-0.004997650329912417,-0.000358354241319603,-0.000358354241319603,-0.000358354241319603,0.0,0.0,0.0,0.9990897854419554
2015-06-18,1.0044534057336607,0.9886000989816941,1.0096415857440784,1.0044534057336607,1.0044534057336607,-0.004709364351669947,-0.004709364351669947,-0.004709364351669947,-0.0042917926398400195,-0.0042917926398400195,-0.0042917926398400195,-0.0004175717118299275,-0.0004175717118299275,-0.0004175717118299275,0.0,0.0,0.0,0.9997440413819908
2015-06-23,1.0044914843360275,0.9873360041989314,1.0103098711551022,1.0044914843360275,1.0044914843360275,-0.00523957522730085,-0.00523957522730085,-0.00523957522730085,-0.00455174971160968,-0.00455174971160968,-0.00455174971160968,-0.0006878255156911695,-0.0006878255156911695,-0.0006878255156911695,0.0,0.0,0.0,0.9992519091087266
2015-06-24,1.004499100056501,0.9880259043710462,1.0105295417683486,1.004499100056501,1.004499100056501,-0.00573161472916664,-0.00573161472916664,-0.00573161472916664,-0.004997650329912262,-0.004997650329912262,-0.004997650329912262,-0.0007339643992543789,-0.0007339643992543789,-0.0007339643992543789,0.0,0.0,0.0,0.9987674853273343
2015-06-25,1.0045067157769743,0.9879608095184378,1.0106101786682025,1.0045067157769743,1.0045067157769743,-0.0050680996485243926,-0.0050680996485243926,-0.0050680996485243926,-0.004291792639837389,-0.004291792639837389,-0.004291792639837389,-0.0007763070086870032,-0.0007763070086870032,-0.0007763070086870032,0.0,0.0,0.0,0.9994386161284499
2015-06-26,1.0045143314974476,0.9882477552073148,1.0095195963545418,1.0045143314974476,1.0045143314974476,-0.005140842856071594,-0.005140842856071594,-0.005140842856071594,-0.00432662884575656,-0.00432662884575656,-0.00432662884575656,-0.0008142140103150345,-0.0008142140103150345,-0.0008142140103150345,0.0,0.0,0.0,0.999373488641376
2015-06-29,1.0045371786588675,0.9877020643045684,1.010766988089915,1.0045371786588675,1.0045371786588675,-0.005413247666449531,-0.005413247666449531,-0.005413247666449531,-0.004519495929446757,-0.004519495929446757,-0.004519495929446757,-0.0008937517370027754,-0.0008937517370027754,-0.0008937517370027754,0.0,0.0,0.0,0.9991239309924179
2015-06-30,1.004544794379341,0.9877496323457332,1.0103122472772392,1.004544794379341,1.004544794379341,-0.005457745960132117,-0.005457745960132117,-0.005457745960132117,-0.004551749711619787,-0.004551749711619787,-0.004551749711619787,-0.00090599624851233,-0.00090599624851233,-0.00090599624851233,0.0,0.0,0.0,0.9990870484192089
2015-07-02,1.0045600258202876,0.9882849276103021,1.0097978224499915,1.0045600258202876,1.0045600258202876,-0.005195192325776571,-0.005195192325776571,-0.005195192325776571,-0.00429179263983476,-0.00429179263983476,-0.00429179263983476,-0.0009033996859418117,-0.0009033996859418117,-0.0009033996859418117,0.0,0.0,0.0,0.999364833494511
2015-07-03,1.0045676415407612,0.9886994577445951,1.0095359338531633,1.0045676415407612,1.0045676415407612,-0.005213237281180513,-0.005213237281180513,-0.005213237281180513,-0.004326628845757746,-0.004326628845757746,-0.004326628845757746,-0.0008866084354227676,-0.0008866084354227676,-0.0008866084354227676,0.0,0.0,0.0,0.9993544042595807
2015-07-06,1.004590488702181,0.9877158031072379,1.0107286990410174,1.004590488702181,1.004590488702181,-0.005282884641985867,-0.005282884641985867,-0.005282884641985867,-0.004519495929445794,-0.004519495929445794,-0.004519495929445794,-0.0007633887125400732,-0.0007633887125400732,-0.0007633887125400732,0.0,0.0,0.0,0.9993076040601951
2015-07-08,1.0046057201431278,0.9879104055157286,1.0095161288812091,1.0046057201431278,1.0046057201431278,-0.005611088457901097,-0.005611088457901097,-0.005611088457901097,-0.004997650329912028,-0.004997650329912028,-0.004997650329912028,-0.0006134381279890698,-0.0006134381279890698,-0.0006134381279890698,0.0,0.0,0.0,0.9989946316852266
2015-07-09,1.0046133358636011,0.9884619663790376,1.0110605257462375,1.0046133358636011,1.0046133358636011,-0.004808618546496601,-0.004808618546496601,-0.004808618546496601,-0.004291792639838494,-0.004291792639838494,-0.004291792639838494,-0.0005168259066581073,-0.0005168259066581073,-0.0005168259066581073,0.0,0.0,0.0,0.9998047173171045
2015-07-10,1.0046209515840745,0.9887714324743228,1.0108969699917556,1.0046209515840745,1.0046209515840745,-0.004732331752360384,-0.004732331752360384,-0.004732331752360384,-0.0043266288457696304,-0.0043266288457696304,-0.0043266288457696304,-0.00040570290659075416,-0.00040570290659075416,-0.00040570290659075416,0.0,0.0,0.0,0.9998886198317141
2015-07-14,1.004651414465968,0.9898447754008104,1.0116949975051168,1.004651414465968,1.004651414465968,-0.004377160136364372,-0.004377160136364372,-0.004377160136364372,-0.004551749711618796,-0.004551749711618796,-0.004551749711618796,0.00017458957525442448,0.00017458957525442448,0.00017458957525442448,0.0,0.0,0.0,1.0002742543296035
2015-07-15,1.0046590301864413,0.9890724372126473,1.0116965024358555,1.0046590301864413,1.0046590301864413,-0.004648909184564988,-0.004648909184564988,-0.004648909184564988,-0.004997650329912252,-0.004997650329912252,-0.004997650329912252,0.0003487411453472642,0.0003487411453472642,0.0003487411453472642,0.0,0.0,0.0,1.0000101210018764
2015-07-16,1.0046666459069147,0.989893529890468,1.012640877943946,1.0046666459069147,1.0046666459069147,-0.003760251296533975,-0.003760251296533975,-0.003760251296533975,-0.004291792639835864,-0.004291792639835864,-0.004291792639835864,0.0005315413433018885,0.0005315413433018885,0.0005315413433018885,0.0,0.0,0.0,1.0009063946103807
2015-07-17,1.0046742616273878,0.9893905470637573,1.0117818148668953,1.0046742616273878,1.0046742616273878,-0.003605622782218453,-0.003605622782218453,-0.003605622782218453,-0.004326628845793903,-0.004326628845793903,-0.004326628845793903,0.0007210060635754503,0.0007210060635754503,0.0007210060635754503,0.0,0.0,0.0,1.0010686388451693
2015-07-22,1.0047123402297546,0.9893278652903467,1.0124140873968148,1.0047123402297546,1.0047123402297546,-0.003314175836491031,-0.003314175836491031,-0.003314175836491031,-0.004997650329912095,-0.004997650329912095,-0.004997650329912095,0.0016834744934210648,0.0016834744934210648,0.0016834744934210648,0.0,0.0,0.0,1.0013981643932637
2015-07-23,1.004719955950228,0.9907724713718702,1.0138526826559728,1.004719955950228,1.004719955950228,-0.0024317941691961286,-0.0024317941691961286,-0.0024317941691961286,-0.004291792639840154,-0.004291792639840154,-0.004291792639840154,0.001859998470644026,0.001859998470644026,0.001859998470644026,0.0,0.0,0.0,1.002288161781032
2015-07-27,1.0047504188321215,0.9917750335680311,1.0144687681258786,1.0047504188321215,1.0047504188321215,-0.002098885463668376,-0.002098885463668376,-0.002098885463668376,-0.004519495929420501,-0.004519495929420501,-0.004519495929420501,0.0024206104657521254,0.0024206104657521254,0.0024206104657521254,0.0,0.0,0.0,1.0026515333684531
2015-07-29,1.0047656502730682,0.9911812423022283,1.0140437792435986,1.0047656502730682,1.0047656502730682,-0.002417246217747841,-0.002417246217747841,-0.002417246217747841,-0.00499765032991194,-0.00499765032991194,-0.00499765032991194,0.002580404112164099,0.002580404112164099,0.002580404112164099,0.0,0.0,0.0,1.0023484040553203
2015-07-30,1.0047732659935416,0.9919912592585127,1.0147135253398032,1.0047732659935416,1.0047732659935416,-0.001667979817880309,-0.001667979817880309,-0.001667979817880309,-0.004291792639844444,-0.004291792639844444,-0.004291792639844444,0.0026238128219641353,0.0026238128219641353,0.0026238128219641353,0.0,0.0,0.0,1.0031052861756613
2015-07-31,1.004780881714015,0.9926423143853406,1.0144536012462269,1.004780881714015,1.004780881714015,-0.001685189155882425,-0.001685189155882425,-0.001685189155882425,-0.004326628845794581,-0.004326628845794581,-0.004326628845794581,0.0026414396899121567,0.0026414396899121567,0.0026414396899121567,0.0,0.0,0.0,1.0030956925581325
2015-08-03,1.004803728875435,0.9920006879951686,1.01315493641483,1.004803728875435,1.004803728875435,-0.0019832073196128118,-0.0019832073196128118,-0.0019832073196128118,-0.004519495929431833,-0.004519495929431833,-0.004519495929431833,0.0025362886098190206,0.0025362886098190206,0.0025362886098190206,0.0,0.0,0.0,1.0028205215558221
2015-08-04,1.0048113445959084,0.9913859178836696,1.0152951667724215,1.0048113445959084,1.0048113445959084,-0.0021020263821362453,-0.0021020263821362453,-0.0021020263821362453,-0.004551749711605831,-0.004551749711605831,-0.004551749711605831,0.0024497233294695844,0.0024497233294695844,0.0024497233294695844,0.0,0.0,0.0,1.002709318213772
2015-08-05,1.0048189603163815,0.9907008129466631,1.01257152870165,1.0048189603163815,1.0048189603163815,-0.0026585376419528688,-0.0026585376419528688,-0.0026585376419528688,-0.004997650329912243,-0.004997650329912243,-0.004997650329912243,0.0023391126879593748,0.0023391126879593748,0.0023391126879593748,0.0,0.0,0.0,1.0021604226744287
2015-08-06,1.004826576036855,0.9917541161327904,1.0134574152028684,1.004826576036855,1.004826576036855,-0.0020856642268660725,-0.0020856642268660725,-0.0020856642268660725,-0.004291792639841259,-0.004291792639841259,-0.004291792639841259,0.0022061284129751865,0.0022061284129751865,0.0022061284129751865,0.0,0.0,0.0,1.002740911809989
2015-08-07,1.0048341917573282,0.9911078423604414,1.014768795852645,1.0048341917573282,1.0048341917573282,-0.002273799093835963,-0.002273799093835963,-0.002273799093835963,-0.004326628845795768,-0.004326628845795768,-0.004326628845795768,0.002052829751959805,0.002052829751959805,0.002052829751959805,0.0,0.0,0.0,1.0025603926634923
2015-08-10,1.0048570389187483,0.9903540814842692,1.013172688617809,1.0048570389187483,1.0048570389187483,-0.0030230028901900713,-0.0030230028901900713,-0.0030230028901900713,-0.004519495929419667,-0.004519495929419667,-0.004519495929419667,0.0014964930392295961,0.0014964930392295961,0.0014964930392295961,0.0,0.0,0.0,1.0018340360285583
2015-08-11,1.004848472473954,0.9901378347252476,1.012538710864157,1.004848472473954,1.004848472473954,-0.003263141599283058,-0.003263141599283058,-0.003263141599283058,-0.00455174971161594,-0.00455174971161594,-0.00455174971161594,0.0012886081123328818,0.0012886081123328818,0.0012886081123328818,0.0,0.0,0.0,1.001585330874671
2015-08-12,1.0048399060291593,0.9896646321686011,1.011897514428343,1.0048399060291593,1.0048399060291593,-0.003922903990044119,-0.003922903990044119,-0.003922903990044119,-0.0049976503299120085,-0.0049976503299120085,-0.0049976503299120085,0.0010747463398678894,0.0010747463398678894,0.0010747463398678894,0.0,0.0,0.0,1.0009170020391152
2015-08-13,1.0048313395843647,0.9902157553194632,1.0134635342429092,1.0048313395843647,1.0048313395843647,-0.003433650984090205,-0.003433650984090205,-0.003433650984090205,-0.0042917926398311525,-0.0042917926398311525,-0.0042917926398311525,0.0008581416557409471,0.0008581416557409471,0.0008581416557409471,0.0,0.0,0.0,1.0013976886002744
2015-08-17,1.0047970738051866,0.9892562785465061,1.0113697373473498,1.0047970738051866,1.0047970738051866,-0.004493416475395229,-0.004493416475395229,-0.004493416475395229,-0.0045194959294309976,-0.0045194959294309976,-0.0045194959294309976,2.6079454035767956e-05,2.6079454035767956e-05,2.6079454035767956e-05,0.0,0.0,0.0,1.0003036573297914
2015-08-18,1.004788507360392,0.9892857385169416,1.0111980722387834,1.004788507360392,1.004788507360392,-0.0047113063555705445,-0.0047113063555705445,-0.0047113063555705445,-0.004551749711604839,-0.004551749711604839,-0.004551749711604839,-0.00015955664396570583,-0.00015955664396570583,-0.00015955664396570583,0.0,0.0,0.0,1.0000772010048213
2015-08-20,1.0047713744708027,0.9886920590603995,1.0107516714090112,1.0047713744708027,1.0047713744708027,-0.004780560125317053,-0.004780560125317053,-0.004780560125317053,-0.004291792639835442,-0.004291792639835442,-0.004291792639835442,-0.00048876748548161,-0.00048876748548161,-0.00048876748548161,0.0,0.0,0.0,0.9999908143454856
2015-08-21,1.0047628080260083,0.988327489998488,1.0122339103650475,1.0047628080260083,1.0047628080260083,-0.0049561192436262955,-0.0049561192436262955,-0.0049561192436262955,-0.004326628845796446,-0.004326628845796446,-0.004326628845796446,-0.0006294903978298494,-0.0006294903978298494,-0.0006294903978298494,0.0,0.0,0.0,0.999806688782382
2015-08-24,1.0047371086916246,0.9885394564930824,1.0106528881638082,1.0047371086916246,1.0047371086916246,-0.0054675026715909425,-0.0054675026715909425,-0.0054675026715909425,-0.0045194959294300365,-0.0045194959294300365,-0.0045194959294300365,-0.0009480067421609051,-0.0009480067421609051,-0.0009480067421609051,0.0,0.0,0.0,0.9992696060200337
2015-08-25,1.00472854224683,0.9883631662526384,1.0105215847953903,1.00472854224683,1.00472854224683,-0.00557164496033802,-0.00557164496033802,-0.00557164496033802,-0.004551749711607295,-0.004551749711607295,-0.004551749711607295,-0.0010198952487307255,-0.0010198952487307255,-0.0010198952487307255,0.0,0.0,0.0,0.9991568972864919
2015-08-28,1.0047028429124463,0.9875573075144982,1.0108506366313441,1.0047028429124463,1.0047028429124463,-0.0054715887751038295,-0.0054715887751038295,-0.0054715887751038295,-0.00432662884578524,-0.00432662884578524,-0.00432662884578524,-0.0011449599293185883,-0.0011449599293185883,-0.0011449599293185883,0.0,0.0,0.0,0.9992312541373425
2015-08-31,1.0046771435780626,0.9879933496721028,1.01055094443148,1.0046771435780626,1.0046771435780626,-0.005688357159427982,-0.005688357159427982,-0.005688357159427982,-0.00451949592945366,-0.00451949592945366,-0.00451949592945366,-0.001168861229974321,-0.001168861229974321,-0.001168861229974321,0.0,0.0,0.0,0.9989887864186346
2015-09-01,1.004668577133268,0.9871960689224968,1.010168181202207,1.004668577133268,1.004668577133268,-0.005715613321976816,-0.005715613321976816,-0.005715613321976816,-0.004551749711617404,-0.004551749711617404,-0.004551749711617404,-0.001163863610359413,-0.001163863610359413,-0.001163863610359413,0.0,0.0,0.0,0.9989529638112912
2015-09-03,1.004651444243679,0.9888367359015516,1.0105863840906883,1.004651444243679,1.004651444243679,-0.005439321346313136,-0.005439321346313136,-0.005439321346313136,-0.0042917926398365475,-0.0042917926398365475,-0.0042917926398365475,-0.0011475287064765883,-0.0011475287064765883,-0.0011475287064765883,0.0,0.0,0.0,0.9992121228973658
2015-09-04,1.0046428777988843,0.9875670323279425,1.0109361765767109,1.0046428777988843,1.0046428777988843,-0.005466956256492229,-0.005466956256492229,-0.005466956256492229,-0.004326628845774035,-0.004326628845774035,-0.004326628845774035,-0.0011403274107181936,-0.0011403274107181936,-0.0011403274107181936,0.0,0.0,0.0,0.9991759215423921
2015-09-07,1.0046171784645006,0.9881625380423436,1.0100935298406046,1.0046171784645006,1.0046171784645006,-0.005662995420461487,-0.005662995420461487,-0.005662995420461487,-0.004519495929429202,-0.004519495929429202,-0.004519495929429202,-0.001143499491032286,-0.001143499491032286,-0.001143499491032286,0.0,0.0,0.0,0.9989541830440392
2015-09-08,1.004608612019706,0.9879333497294149,1.0100144325488565,1.004608612019706,1.004608612019706,-0.005708837397246018,-0.005708837397246018,-0.005708837397246018,-0.004551749711613082,-0.004551749711613082,-0.004551749711613082,-0.0011570876856329367,-0.0011570876856329367,-0.0011570876856329367,0.0,0.0,0.0,0.9988997746224599
2015-09-09,1.0046000455749116,0.9873336735464184,1.0101065462070031,1.0046000455749116,1.0046000455749116,-0.006175926468322445,-0.006175926468322445,-0.006175926468322445,-0.004997650329912224,-0.004997650329912224,-0.004997650329912224,-0.0011782761384102212,-0.0011782761384102212,-0.0011782761384102212,0.0,0.0,0.0,0.9984241191065891
2015-09-10,1.004591479130117,0.9882528097135829,1.0104456489952804,1.004591479130117,1.004591479130117,-0.005499133894409086,-0.005499133894409086,-0.005499133894409086,-0.004291792639833917,-0.004291792639833917,-0.004291792639833917,-0.0012073412545751693,-0.0012073412545751693,-0.0012073412545751693,0.0,0.0,0.0,0.9990923452357079
2015-09-11,1.0045829126853223,0.9882348887607586,1.009964775085739,1.0045829126853223,1.0045829126853223,-0.005570829512784538,-0.005570829512784538,-0.005570829512784538,-0.004326628845762831,-0.004326628845762831,-0.004326628845762831,-0.001244200667021708,-0.001244200667021708,-0.001244200667021708,0.0,0.0,0.0,0.9990120831725378
2015-09-14,1.0045572133509386,0.9868417862483866,1.0095991342603636,1.0045572133509386,1.0045572133509386,-0.0059150795882808044,-0.0059150795882808044,-0.0059150795882808044,-0.004519495929440533,-0.004519495929440533,-0.004519495929440533,-0.0013955836588402718,-0.0013955836588402718,-0.0013955836588402718,0.0,0.0,0.0,0.9986421337626578
2015-09-15,1.004548646906144,0.9869053965343845,1.0093863072533176,1.004548646906144,1.004548646906144,-0.006007873744055545,-0.006007873744055545,-0.006007873744055545,-0.00455174971160876,-0.00455174971160876,-0.00455174971160876,-0.0014561240324467849,-0.0014561240324467849,-0.0014561240324467849,0.0,0.0,0.0,0.9985407731620884
2015-09-16,1.0045400804613496,0.9871308293291886,1.0093072215353476,1.0045400804613496,1.0045400804613496,-0.006516957221335498,-0.006516957221335498,-0.006516957221335498,-0.0049976503299121455,-0.0049976503299121455,-0.0049976503299121455,-0.0015193068914233527,-0.0015193068914233527,-0.0015193068914233527,0.0,0.0,0.0,0.9980231232400141
2015-09-17,1.004531514016555,0.9873289025375254,1.0092113784538939,1.004531514016555,1.004531514016555,-0.005875205295604701,-0.005875205295604701,-0.005875205295604701,-0.004291792639837652,-0.004291792639837652,-0.004291792639837652,-0.0015834126557670498,-0.0015834126557670498,-0.0015834126557670498,0.0,0.0,0.0,0.9986563087209502
2015-09-18,1.0045229475717605,0.9867240698957807,1.0091035390799585,1.0045229475717605,1.0045229475717605,-0.005973240861019207,-0.005973240861019207,-0.005973240861019207,-0.0043266288457871034,-0.0043266288457871034,-0.0043266288457871034,-0.0016466120152321027,-0.0016466120152321027,-0.0016466120152321027,0.0,0.0,0.0,0.9985497067107413
2015-09-21,1.0044972482373766,0.9861903646678647,1.0088218685052708,1.0044972482373766,1.0044972482373766,-0.006331605067523642,-0.006331605067523642,-0.006331605067523642,-0.004519495929451864,-0.004519495929451864,-0.004519495929451864,-0.0018121091380717785,-0.0018121091380717785,-0.0018121091380717785,0.0,0.0,0.0,0.998165643169853
2015-09-22,1.0044886817925822,0.987658179327591,1.0096544696530532,1.0044886817925822,1.0044886817925822,-0.006405074865935821,-0.006405074865935821,-0.006405074865935821,-0.004551749711604441,-0.004551749711604441,-0.004551749711604441,-0.0018533251543313813,-0.0018533251543313813,-0.0018533251543313813,0.0,0.0,0.0,0.9980836069266464
2015-09-23,1.0044801153477876,0.9867390098208599,1.0092385737330385,1.0044801153477876,1.0044801153477876,-0.006882615124499033,-0.006882615124499033,-0.006882615124499033,-0.00499765032991245,-0.00499765032991245,-0.00499765032991245,-0.0018849647945865834,-0.0018849647945865834,-0.0018849647945865834,0.0,0.0,0.0,0.9975975002232885
2015-09-24,1.004471548902993,0.9864945676148833,1.0096946699647744,1.004471548902993,1.004471548902993,-0.006197583837472082,-0.006197583837472082,-0.006197583837472082,-0.004291792639835022,-0.004291792639835022,-0.004291792639835022,-0.001905791197637059,-0.001905791197637059,-0.001905791197637059,0.0,0.0,0.0,0.9982739650655209
2015-09-25,1.0044629824581985,0.9869291840640245,1.0090330952162385,1.0044629824581985,1.0044629824581985,-0.006241473788428454,-0.006241473788428454,-0.006241473788428454,-0.0043266288457759,-0.0043266288457759,-0.0043266288457759,-0.0019148449426525539,-0.0019148449426525539,-0.0019148449426525539,0.0,0.0,0.0,0.9982215086697701
2015-09-30,1.0044201502342256,0.9859843977773124,1.0092774891829037,1.0044201502342256,1.0044201502342256,-0.006770335285175474,-0.006770335285175474,-0.006770335285175474,-0.004997650329912214,-0.004997650329912214,-0.004997650329912214,-0.0017726849552632594,-0.0017726849552632594,-0.0017726849552632594,0.0,0.0,0.0,0.9976498149490501
2015-10-01,1.0044115837894312,0.9871937367548103,1.0100904809087565,1.0044115837894312,1.0044115837894312,-0.006001176094709393,-0.006001176094709393,-0.006001176094709393,-0.004291792639839313,-0.004291792639839313,-0.004291792639839313,-0.00170938345487008,-0.00170938345487008,-0.00170938345487008,0.0,0.0,0.0,0.9984104076947218
2015-10-02,1.0044030173446366,0.9874268133196086,1.0088019265303492,1.0044030173446366,1.0044030173446366,-0.005963484914762559,-0.005963484914762559,-0.005963484914762559,-0.004326628845764693,-0.004326628845764693,-0.004326628845764693,-0.0016368560689978648,-0.0016368560689978648,-0.0016368560689978648,0.0,0.0,0.0,0.998439532429874
2015-10-05,1.0043773180102529,0.9866864089240259,1.009814664044551,1.0043773180102529,1.0043773180102529,-0.005900304648806721,-0.005900304648806721,-0.005900304648806721,-0.004519495929438735,-0.004519495929438735,-0.004519495929438735,-0.001380808719367987,-0.001380808719367987,-0.001380808719367987,0.0,0.0,0.0,0.9984770133614461
2015-10-06,1.0043687515654582,0.9868143892023329,1.0096526547355764,1.0043687515654582,1.0043687515654582,-0.005840844127395315,-0.005840844127395315,-0.005840844127395315,-0.004551749711603447,-0.004551749711603447,-0.004551749711603447,-0.0012890944157918683,-0.0012890944157918683,-0.0012890944157918683,0.0,0.0,0.0,0.998527907438063
2015-10-07,1.0043601851206638,0.986245575757402,1.0092635600441442,1.0043601851206638,1.0043601851206638,-0.006195289007330894,-0.006195289007330894,-0.006195289007330894,-0.004997650329912137,-0.004997650329912137,-0.004997650329912137,-0.0011976386774187572,-0.0011976386774187572,-0.0011976386774187572,0.0,0.0,0.0,0.9981648961133329
