ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(주)토문엔지니어링 건축사사무소
2019-05-03,0.9931898993162592,0.9896066050434127,0.9997241014462648,0.9931898993162592,0.9931898993162592,0.0012788083152689175,0.0012788083152689175,0.0012788083152689175,0.0008076577172412075,0.0008076577172412075,0.0008076577172412075,0.00047115059802771,0.00047115059802771,0.00047115059802771,0.0,0.0,0.0,0.9944687076315282
2019-05-08,0.9931735076880647,0.9900227092767732,0.9999323623455663,0.9931735076880647,0.9931735076880647,0.001797669723738743,0.001797669723738743,0.001797669723738743,0.0010757756792063033,0.0010757756792063033,0.0010757756792063033,0.0007218940445324399,0.0007218940445324399,0.0007218940445324399,0.0,0.0,0.0,0.9949711774118034
2019-05-09,0.9931702293624258,0.9899310601638684,0.9992929620404291,0.9931702293624258,0.9931702293624258,0.0014772883424940925,0.0014772883424940925,0.0014772883424940925,0.0007377056804497077,0.0007377056804497077,0.0007377056804497077,0.0007395826620443848,0.0007395826620443848,0.0007395826620443848,0.0,0.0,0.0,0.9946475177049199
2019-05-10,0.993166951036787,0.9898357873060106,0.9996615796769962,0.993166951036787,0.993166951036787,0.001552659626237778,0.001552659626237778,0.001552659626237778,0.0008076577172394497,0.0008076577172394497,0.0008076577172394497,0.0007450019089983283,0.0007450019089983283,0.0007450019089983283,0.0,0.0,0.0,0.9947196106630247
2019-05-16,0.9931472810829536,0.9893980162044885,0.9993655156143266,0.9931472810829536,0.9931472810829536,0.001271229388870202,0.001271229388870202,0.001271229388870202,0.0007377056804501577,0.0007377056804501577,0.0007377056804501577,0.000533523708420044,0.000533523708420044,0.000533523708420044,0.0,0.0,0.0,0.9944185104718238
2019-05-17,0.9931440027573147,0.9893315135179691,0.9993379743528809,0.9931440027573147,0.9931440027573147,0.0012729069645257864,0.0012729069645257864,0.0012729069645257864,0.000807657717237692,0.000807657717237692,0.000807657717237692,0.0004652492472880944,0.0004652492472880944,0.0004652492472880944,0.0,0.0,0.0,0.9944169097218405
2019-05-21,0.993130889454759,0.9890305466518995,0.9992809271841355,0.993130889454759,0.993130889454759,0.0009122073522136993,0.0009122073522136993,0.0009122073522136993,0.0007626119491233606,0.0007626119491233606,0.0007626119491233606,0.00014959540309033873,0.00014959540309033873,0.00014959540309033873,0.0,0.0,0.0,0.9940430968069727
2019-05-23,0.9931243328034813,0.9885224573051637,0.9986839862966138,0.9931243328034813,0.9931243328034813,0.0007285157794171707,0.0007285157794171707,0.0007285157794171707,0.0007377056804499729,0.0007377056804499729,0.0007377056804499729,-9.189901032802382e-06,-9.189901032802382e-06,-9.189901032802382e-06,0.0,0.0,0.0,0.9938528485828985
2019-05-28,0.9931079411752868,0.9886127563706009,0.9983934120218935,0.9931079411752868,0.9931079411752868,0.0004591153239029501,0.0004591153239029501,0.0004591153239029501,0.0007626119491227625,0.0007626119491227625,0.0007626119491227625,-0.00030349662521981244,-0.00030349662521981244,-0.00030349662521981244,0.0,0.0,0.0,0.9935670564991897
2019-05-31,0.9930981061983701,0.988707922846006,0.9984727956295975,0.9930981061983701,0.9930981061983701,0.000443305143161788,0.000443305143161788,0.000443305143161788,0.0008076577172396823,0.0008076577172396823,0.0008076577172396823,-0.0003643525740778944,-0.0003643525740778944,-0.0003643525740778944,0.0,0.0,0.0,0.993541411341532
