,ActCode,NoticeDate,발주청,시도,G2B공고번호,공고일연,공고일월,공고일일,공고일요일(개선),BidOpenDateTime,입찰일연,입찰일월,입찰일일,입찰일요일,연면적,대지면적,예가율,예정가격,세대수,기초금액,최신_1순위,낙찰하한율,참여업체수,중간값,구간,1순위_구간
0,HousingAct,2022-07-14,서울특별시 서초구,서울특별시 ,20220716256,2022,7,14,목,2022. 7. 25,2022,7,25,월,"75,558","7,601",1.005948,"3,397,127,000",835,"3,377,042,000.00",,0.8045,86.0,,317,
1,HousingAct,2022-07-13,경기도 양주시,경기도 ,20220715947,2022,7,13,수,2022. 7. 22,2022,7,22,금,"71,324","9,982",1.00919,,427,"1,725,872,660.00",1.0094918,0.8295,80.0,1.009341,173,162.0
2,HousingAct,2022-07-11,충청남도 홍성군,충청남도 ,20220712050,2022,7,11,월,2022. 7. 21,2022,7,21,목,"82,440","24,025",0.993055,,470,"2,043,800,521.00",0.9932582,0.8295,88.0,0.993157,1098,1089.0
3,HousingAct,2022-07-08,경기도 용인시,경기도 ,20220709546,2022,7,8,금,2022. 7. 21,2022,7,21,목,"65,825","16,268",1.003508,,378,"1,721,992,213.00",1.00408,0.8295,76.0,1.003794,455,421.0
4,HousingAct,2022-07-12,대구광역시,대구광역시,20220713644,2022,7,12,화,2022. 7. 21,2022,7,21,목,"109,668","9,283",0.98905,,540,"3,487,402,271.00",0.9892298,0.8045,96.0,0.98914,1250,1245.0
5,HousingAct,2022-07-08,경기도 의왕시,경기도 ,20220642641,2022,7,8,금,2022. 7. 19,2022,7,19,화,"148,228","52,642",0.989215,,900,"3,292,843,000.00",0.9892566,0.8045,86.0,0.989236,1246,1244.0
6,HousingAct,2022-07-07,경기도 평택시,경기도 ,20220708934,2022,7,7,목,2022. 7. 19,2022,7,19,화,"218,441","88,191",1.010273,,1255,"3,655,344,430.00",1.0120504,0.7295,59.0,1.011161,136,87.0
7,HousingAct,2022-07-06,경상남도 창원시,경상남도 ,20220703982,2022,7,6,수,2022. 7. 19,2022,7,19,화,"170,523","59,422",0.99097,,998,"4,292,311,251.00",0.9914637,0.8045,86.0,0.991217,1187,1168.0
8,HousingAct,2022-07-06,경상남도 창원시,경상남도 ,20220703909,2022,7,6,수,2022. 7. 19,2022,7,19,화,"165,975","53,120",1.010045,,967,"4,124,085,067.00",1.0114393,0.8045,86.0,1.010742,143,102.0
9,HousingAct,2022-07-04,부산광역시 사상구,부산광역시 ,20220636801,2022,7,4,월,2022. 7. 18,2022,7,18,월,"139,161","47,838",0.99585,,840,"4,232,348,397.00",0.9958518,0.8045,90.0,0.995851,948,948.0
10,HousingAct,2022-07-06,전라북도 군산시,전라북도 ,20220705164,2022,7,6,수,2022. 7. 15,2022,7,15,금,"128,069","35,431",0.985925,,704,"3,257,719,592.00",0.9874248,0.8045,91.0,0.986675,1316,1290.0
11,HousingAct,2022-07-04,인천광역시 경제자유구역청,인천광역시 ,20220703007,2022,7,4,월,2022. 7. 15,2022,7,15,금,"113,280","42,347",1.006245,,670,"2,550,079,715.00",1.0065804,0.8045,96.0,1.006413,301,284.0
12,HousingAct,2022-07-04,인천광역시 경제자유구역청,인천광역시 ,20220703064,2022,7,4,월,2022. 7. 15,2022,7,15,금,"101,192","34,541",0.985348,,560,"2,425,661,637.00",0.9862349,0.8045,95.0,0.985791,1325,1312.0
13,HousingAct,2022-07-01,경기도 이천시,경기도 ,20220642424,2022,7,1,금,2022. 7. 13,2022,7,13,수,"157,599","45,553",0.996838,,937,"4,084,826,269.00",0.9968771,0.8045,91.0,0.996857,888,886.0
14,HousingAct,2022-07-01,경기도 이천시,경기도 ,20220642351,2022,7,1,금,2022. 7. 13,2022,7,13,수,"134,447","38,619",0.995143,,885,"3,505,517,944.00",0.9954034,0.8045,90.0,0.995273,989,975.0
15,HousingAct,2022-07-05,제주특별자치도 제주시,제주특별자치도 ,20220704519,2022,7,5,화,2022. 7. 12,2022,7,12,화,"10,876","8,423",0.988893,,90,"501,567,600.00",0.9941202,0.8495,15.0,0.991506,1254,1045.0
16,HousingAct,2022-06-23,서울특별시 은평구,서울특별시 ,20220632210,2022,6,23,목,2022. 7. 12,2022,7,12,화,"363,149","111,665",0.993713,,2451,"7,788,687,000.00",0.9964,0.7295,21.0,0.995056,1066,915.0
17,HousingAct,2022-06-30,서울특별시 중랑구,서울특별시 ,20220642963,2022,6,30,목,2022. 7. 12,2022,7,12,화,"21,764","1,594",1.00085,,351,"827,649,000.00",1.0012412,0.8295,9.0,1.001046,626,600.0
18,HousingAct,2022-06-29,경기도 용인시,경기도 ,20220640664,2022,6,29,수,2022. 7. 11,2022,7,11,월,"42,823","9,667",1.010158,,225,"1,493,099,207.00",1.0115203,0.8495,92.0,1.010839,139,100.0
19,HousingAct,2022-06-28,울산광역시 남구,울산광역시 ,20220639155,2022,6,28,화,2022. 7. 8,2022,7,8,금,"72,957","11,760",0.99846,,402,"1,658,667,561.00",0.9986214,0.8295,77.0,0.998541,784,774.0
20,HousingAct,2022-06-29,대구광역시,대구광역시,20220640190,2022,6,29,수,2022. 7. 8,2022,7,8,금,"155,562","19,239",1.009845,,677,"4,108,558,131.00",1.0100002,0.8045,93.0,1.009923,149,144.0
21,HousingAct,2022-06-22,부산광역시 연제구,부산광역시 ,20220631818,2022,6,22,수,2022. 7. 4,2022,7,4,월,"53,245","15,090",0.984733,,334,"1,288,664,226.00",0.9871547,0.8295,47.0,0.985944,1332,1295.0
22,HousingAct,2022-06-22,서울특별시 강북구,서울특별시 ,20220631730,2022,6,22,수,2022. 7. 4,2022,7,4,월,"20,613","1,895",1.009673,,426,"774,217,997.00",1.0170609,0.8295,2.0,1.013367,155,17.0
23,HousingAct,2022-06-22,충청남도 아산시,충청남도 ,20220628156,2022,6,22,수,2022. 7. 4,2022,7,4,월,"81,972","29,258",0.988565,,438,"1,958,108,567.00",0.9886988,0.8295,90.0,0.988632,1263,1259.0
24,HousingAct,2022-06-21,전라남도 장흥군,전라남도 ,20220626697,2022,6,21,화,2022. 7. 4,2022,7,4,월,"46,911","16,710",0.997863,,295,"982,705,251.00",0.9983874,0.8495,35.0,0.998125,824,789.0
25,HousingAct,2022-06-22,대전광역시,대전광역시,20220632235,2022,6,22,수,2022. 7. 1,2022,7,1,금,"166,761","45,088",1.002383,,1029,"2,741,234,960.00",1.0031195,0.7295,51.0,1.002751,525,479.0
26,HousingAct,2022-06-22,대전광역시,대전광역시,20220632359,2022,6,22,수,2022. 7. 1,2022,7,1,금,"114,082","31,211",0.996365,,725,"1,864,903,860.00",0.9966006,0.8045,83.0,0.996483,918,903.0
27,HousingAct,2022-06-21,인천광역시 계양구,인천광역시 ,20220630884,2022,6,21,화,2022. 7. 1,2022,7,1,금,"57,187","13,004",0.995855,,340,"1,742,839,420.00",0.9960598,0.8295,89.0,0.995957,948,936.0
28,HousingAct,2022-06-22,경기도 화성시,경기도 ,20220632349,2022,6,22,수,2022. 7. 1,2022,7,1,금,"37,876","24,028",0.999843,,166,"1,213,634,822.00",0.9999999,0.8495,69.0,0.999921,693,683.0
29,HousingAct,2022-06-20,충청남도 예산군,충청남도 ,20220625755,2022,6,20,월,2022. 6. 30,2022,6,30,목,"135,884","40,154",0.991983,,601,"2,175,023,128.00",0.9922351,0.8045,80.0,0.992109,1146,1135.0
30,HousingAct,2022-06-15,서울특별시 동작구,서울특별시 ,20220620512,2022,6,15,수,2022. 6. 27,2022,6,27,월,"90,540","13,843",1.012875,,608,"3,024,525,177.00",1.0143593,0.8045,94.0,1.013617,69,45.0
31,HousingAct,2022-06-15,강원도 강릉시,강원도 ,20220617861,2022,6,15,수,2022. 6. 27,2022,6,27,월,"44,380","12,116",0.99534,,176,"1,271,540,252.00",0.995766,0.8495,64.0,0.995553,978,953.0
32,HousingAct,2022-06-15,인천광역시 계양구,인천광역시 ,20220615544,2022,6,15,수,2022. 6. 24,2022,6,24,금,"194,392","48,025",0.999508,,1370,"4,800,329,030.00",0.99998,0.7295,66.0,0.999744,716,684.0
33,HousingAct,2022-06-14,인천광역시 서구,인천광역시 ,20220616152,2022,6,14,화,2022. 6. 24,2022,6,24,금,"152,551","46,063",0.992995,,875,"3,206,592,466.00",0.9930982,0.8045,83.0,0.993047,1101,1096.0
34,HousingAct,2022-06-15,강원도 속초시,강원도 ,20220621965,2022,6,15,수,2022. 6. 24,2022,6,24,금,"98,565","8,387",1.010325,,546,"2,320,825,960.00",1.013767,0.8045,85.0,1.012046,134,53.0
35,HousingAct,2022-06-16,제주특별자치도 제주시,제주특별자치도 ,20220621492,2022,6,16,목,2022. 6. 23,2022,6,23,목,"29,790","9,998",0.998885,,136,"1,185,552,430.00",0.9989279,0.8495,51.0,0.998907,757,754.0
36,HousingAct,2022-06-14,전라북도 군산시,전라북도 ,20220616795,2022,6,14,화,2022. 6. 23,2022,6,23,목,"34,358","9,998",1.007193,,219,"666,240,808.00",1.0078863,0.8495,12.0,1.007539,255,224.0
37,HousingAct,2022-06-14,경기도 수원시,경기도 ,20220616161,2022,6,14,화,2022. 6. 23,2022,6,23,목,"87,190","30,621",1.000355,,482,"2,696,873,770.00",1.0004489,0.8295,92.0,1.000402,658,652.0
38,HousingAct,2022-06-13,경기도 부천시,경기도 ,20220613751,2022,6,13,월,2022. 6. 23,2022,6,23,목,"24,121","6,166",0.993098,,189,"712,976,920.00",0.9941984,0.8495,27.0,0.993648,1096,1041.0
39,HousingAct,2022-06-10,경기도 부천시,경기도 ,20220612582,2022,6,10,금,2022. 6. 23,2022,6,23,목,"9,438","2,842",0.99772,,100,"308,445,055.00",0.9982552,0.8495,4.0,0.997988,833,798.0
40,HousingAct,2022-06-13,서울특별시 용산구,서울특별시 ,20220613832,2022,6,13,월,2022. 6. 23,2022,6,23,목,"157,352","36,675",0.997423,,750,"4,322,646,678.00",0.9975601,0.8045,93.0,0.997491,852,844.0
41,HousingAct,2022-06-13,울산광역시 남구,울산광역시 ,20220614912,2022,6,13,월,2022. 6. 22,2022,6,22,수,"49,709","8,683",1.012385,,302,"1,653,972,548.00",1.012675,0.8295,73.0,1.01253,80,73.0
42,HousingAct,2022-06-13,경기도 화성시,경기도 ,20220615876,2022,6,13,월,2022. 6. 22,2022,6,22,수,"130,870","61,822",1.000978,,640,"2,728,964,791.00",1.0014702,0.8045,93.0,1.001224,617,585.0
43,HousingAct,2022-06-13,경기도 화성시,경기도 ,20220615891,2022,6,13,월,2022. 6. 22,2022,6,22,수,"128,952","61,783",1.007135,,616,"2,688,740,289.00",1.0073661,0.8045,93.0,1.007251,258,248.0
44,HousingAct,2022-06-13,경기도 화성시,경기도 ,20220615372,2022,6,13,월,2022. 6. 22,2022,6,22,수,"111,547","53,773",0.987228,,660,"2,182,038,254.00",0.98949,0.8045,91.0,0.988359,1294,1237.0
45,HousingAct,2022-06-09,경기도 수원시,경기도 ,20220609479,2022,6,9,목,2022. 6. 20,2022,6,20,월,"24,096","8,378",1.000695,,128,"834,929,900.00",1.0011999,0.8495,40.0,1.000948,636,603.0
46,HousingAct,2022-06-08,강원도 원주시,강원도 ,20220606049,2022,6,8,수,2022. 6. 17,2022,6,17,금,"41,115","12,838",0.991898,,353,"1,063,492,082.00",0.992758,0.8295,34.0,0.992328,1150,1112.0
47,HousingAct,2022-06-08,대구광역시,대구광역시,20220607710,2022,6,8,수,2022. 6. 17,2022,6,17,금,"54,474","16,358",1.00123,,316,"1,518,746,877.00",1.0013,0.8295,74.0,1.001265,601,596.0
48,HousingAct,2022-06-03,경기도 의정부시,경기도 ,20220604047,2022,6,3,금,2022. 6. 16,2022,6,16,목,"16,591","4,374",0.995958,,121,"613,356,881.00",0.9968,0.8495,20.0,0.996379,942,891.0
49,HousingAct,2022-06-03,경상북도 포항시,경상북도 ,20220603029,2022,6,3,금,2022. 6. 15,2022,6,15,수,"116,664","33,242",0.996493,,678,"3,092,570,000.00",0.9966324,0.8045,89.0,0.996562,910,901.0
50,HousingAct,2022-06-03,전라북도 군산시,전라북도 ,20220602454,2022,6,3,금,2022. 6. 14,2022,6,14,화,"152,261","40,430",1.000695,,873,"3,301,528,597.00",1.0007143,0.8045,79.0,1.000705,636,635.0
51,HousingAct,2022-05-31,충청남도 천안시,충청남도 ,20220545193,2022,5,31,화,2022. 6. 14,2022,6,14,화,"94,899","27,635",0.986895,,592,"2,145,633,280.00",0.9882978,0.8045,84.0,0.987596,1300,1270.0
52,HousingAct,2022-05-31,서울특별시 관악구,서울특별시 ,20220544823,2022,5,31,화,2022. 6. 14,2022,6,14,화,"79,158","22,463",1.003518,,571,"2,299,006,468.00",1.00354,0.8045,85.0,1.003529,454,453.0
53,HousingAct,2022-06-02,경기도 양주시,경기도 ,20220602236,2022,6,2,목,2022. 6. 13,2022,6,13,월,"162,641","44,508",0.998783,,1172,"3,680,562,610.00",0.9991339,0.7295,62.0,0.998958,763,740.0
54,HousingAct,2022-06-02,경기도 오산시,경기도 ,20220601055,2022,6,2,목,2022. 6. 13,2022,6,13,월,"59,967","22,254",0.999168,,380,"1,457,677,955.00",0.99958,0.8295,73.0,0.999374,738,711.0
55,HousingAct,2022-06-02,경기도 오산시,경기도 ,20220601226,2022,6,2,목,2022. 6. 13,2022,6,13,월,"42,443","15,491",1.006463,,264,"1,071,568,782.00",1.0066828,0.8495,63.0,1.006573,290,279.0
56,HousingAct,2022-05-31,경상남도 양산시,경상남도 ,20220543563,2022,5,31,화,2022. 6. 10,2022,6,10,금,"52,808","14,283",0.983618,,300,"1,560,425,833.00",0.9873984,0.8295,70.0,0.985508,1343,1290.0
57,HousingAct,2022-05-30,서울특별시 강북구,서울특별시 ,20220541813,2022,5,30,월,2022. 6. 10,2022,6,10,금,"20,613","1,895",0.99678,,426,"774,217,997.00",0.9992301,0.8295,2.0,0.998005,892,734.0
58,HousingAct,2022-05-31,충청남도 아산시,충청남도 ,20220544044,2022,5,31,화,2022. 6. 10,2022,6,10,금,"89,126","26,421",1.002543,,498,"1,495,534,420.00",1.0027562,0.8295,71.0,1.002649,515,501.0
59,HousingAct,2022-05-30,전라북도 익산시,전라북도 ,20220542832,2022,5,30,월,2022. 6. 9,2022,6,9,목,"45,873","13,737",0.996373,,298,"1,402,950,917.00",0.9966699,0.8495,79.0,0.996521,917,899.0
60,HousingAct,2022-05-26,경기도 성남시,경기도 ,20220537823,2022,5,26,목,2022. 6. 9,2022,6,9,목,"15,911","3,930",1.004673,,145,"613,740,541.00",1.0061701,0.8495,17.0,1.005421,386,305.0
61,HousingAct,2022-05-30,경상남도 김해시,경상남도 ,20220541651,2022,5,30,월,2022. 6. 9,2022,6,9,목,"178,656","52,137",0.994808,,922,"4,709,290,874.00",0.994829,0.8045,81.0,0.994818,1008,1006.0
62,HousingAct,2022-05-25,충청북도 진천군,충청북도 ,20220536623,2022,5,25,수,2022. 6. 8,2022,6,8,수,"65,256","20,996",1.00458,,679,"1,197,087,731.00",1.004794,0.8045,24.0,1.004687,391,379.0
63,HousingAct,2022-05-31,서울특별시 영등포구,서울특별시 ,20220544850,2022,5,31,화,2022. 6. 8,2022,6,8,수,"44,852","3,767",0.999838,,597,"1,428,418,000.00",1.0000998,0.8045,55.0,0.999969,693,676.0
64,HousingAct,2022-05-25,충청남도 천안시,충청남도 ,20220536870,2022,5,25,수,2022. 6. 7,2022,6,7,화,"212,865","59,850",0.993813,,1284,"5,001,317,000.00",0.9940732,0.7295,59.0,0.993943,1061,1047.0
65,HousingAct,2022-05-25,충청남도 천안시,충청남도 ,20220536499,2022,5,25,수,2022. 6. 7,2022,6,7,화,"197,292","54,918",1.01293,,1199,"4,486,422,340.00",1.0132658,0.7295,60.0,1.013098,68,62.0
66,HousingAct,2022-05-25,강원도 원주시,강원도 ,20220535668,2022,5,25,수,2022. 6. 7,2022,6,7,화,"181,678","54,579",1.002608,,975,"4,380,726,091.00",1.0031481,0.8045,82.0,1.002878,511,477.0
67,HousingAct,2022-05-25,충청남도 천안시,충청남도 ,20220536845,2022,5,25,수,2022. 6. 7,2022,6,7,화,"80,910","41,186",1.004335,,453,"1,997,680,480.00",1.0043716,0.8295,87.0,1.004353,406,403.0
68,HousingAct,2022-05-24,경기도 용인시,경기도 ,20220535213,2022,5,24,화,2022. 6. 7,2022,6,7,화,"14,574","4,049",1.007498,,94,"505,154,745.00",1.0089741,0.8495,19.0,1.008236,241,180.0
69,HousingAct,2022-05-23,인천광역시 서구,인천광역시 ,20220531989,2022,5,23,월,2022. 6. 3,2022,6,3,금,"10,170","3,033",0.984175,,91,"408,271,617.00",0.9959702,0.8495,3.0,0.990073,1338,941.0
70,HousingAct,2022-05-20,울산광역시 남구,울산광역시 ,20220529651,2022,5,20,금,2022. 6. 3,2022,6,3,금,"117,929","9,535",1.010353,,481,"2,801,400,322.00",1.011314,0.8295,95.0,1.010833,133,105.0
71,HousingAct,2022-05-19,충청남도 천안시,충청남도 ,20220526699,2022,5,19,목,2022. 5. 31,2022,5,31,화,"18,425","6,339",0.989738,,149,"555,039,980.00",0.9914986,0.8495,14.0,0.990618,1229,1166.0
72,HousingAct,2022-05-18,충청남도 홍성군,충청남도 ,20220524976,2022,5,18,수,2022. 5. 30,2022,5,30,월,"282,816","89,233",1.002668,,1474,"6,216,118,529.00",1.00333,0.7295,58.0,1.002999,507,466.0
73,HousingAct,2022-05-17,대구광역시 남구,대구광역시 ,20220522365,2022,5,17,화,2022. 5. 27,2022,5,27,금,"253,821","64,539",0.978355,,1758,"6,805,308,353.00",0.9841909,0.7295,56.0,0.981273,1364,1338.0
74,HousingAct,2022-05-18,울산광역시,울산광역시,20220526224,2022,5,18,수,2022. 5. 27,2022,5,27,금,"100,515","27,197",1.002328,,607,"2,464,025,874.00",1.0023521,0.8045,85.0,1.00234,529,527.0
75,HousingAct,2022-05-16,경기도 부천시,경기도 ,20220521207,2022,5,16,월,2022. 5. 26,2022,5,26,목,"24,121","6,166",1.001505,,189,"712,976,920.00",1.0017633,0.8495,29.0,1.001634,583,566.0
76,HousingAct,2022-05-16,충청북도 청주시,충청북도 ,20220520779,2022,5,16,월,2022. 5. 25,2022,5,25,수,"135,275","22,881",0.993863,,602,"3,329,153,484.00",0.9939032,0.8045,89.0,0.993883,1058,1056.0
77,HousingAct,2022-05-13,전라남도 영암군,전라남도 ,20220517897,2022,5,13,금,2022. 5. 25,2022,5,25,수,"40,195","12,262",1.01019,,265,"1,097,131,213.00",1.0109516,0.8495,54.0,1.010571,138,115.0
78,HousingAct,2022-05-10,경기도 성남시,경기도 ,20220510102,2022,5,10,화,2022. 5. 23,2022,5,23,월,"11,073","2,670",0.996148,,117,"443,404,099.00",0.9972603,0.8495,5.0,0.996704,931,862.0
79,HousingAct,2022-05-12,경기도 화성시,경기도 ,20220515829,2022,5,12,목,2022. 5. 23,2022,5,23,월,"25,180","11,034",0.99115,,224,"866,637,497.00",0.9929143,0.8495,45.0,0.992032,1180,1105.0
80,HousingAct,2022-05-10,인천광역시 연수구,인천광역시 ,20220512055,2022,5,10,화,2022. 5. 20,2022,5,20,금,"28,005","8,548",1.01112,,218,"834,485,068.00",1.0117915,0.8495,37.0,1.011456,111,93.0
81,HousingAct,2022-04-29,대구광역시 남구,대구광역시 ,20220448477,2022,4,29,금,2022. 5. 20,2022,5,20,금,"301,374","72,536",0.992303,,2023,"6,521,939,968.00",0.9935169,0.7295,41.0,0.99291,1133,1076.0
82,HousingAct,2022-05-11,경기도 화성시,경기도 ,20220514727,2022,5,11,수,2022. 5. 20,2022,5,20,금,"140,284","47,403",0.998558,,862,"3,167,058,821.00",0.9991131,0.8045,84.0,0.998835,778,742.0
83,HousingAct,2022-05-10,대전광역시,대전광역시,20220512768,2022,5,10,화,2022. 5. 19,2022,5,19,목,"343,931","98,945",1.008435,,1754,"4,593,511,190.00",1.0086798,0.7295,50.0,1.008557,201,191.0
84,HousingAct,2022-05-10,부산광역시 연제구,부산광역시 ,20220510454,2022,5,10,화,2022. 5. 19,2022,5,19,목,"71,702","7,556",0.999178,,368,"2,028,344,295.00",0.9995931,0.8295,81.0,0.999385,737,710.0
85,HousingAct,2022-05-09,경상북도 포항시,경상북도 ,20220509578,2022,5,9,월,2022. 5. 19,2022,5,19,목,"256,344","64,660",1.009568,,1455,"6,386,708,000.00",1.01106,0.7295,64.0,1.010314,159,112.0
86,HousingAct,2022-05-06,경상남도 김해시,경상남도 ,20220507234,2022,5,6,금,2022. 5. 18,2022,5,18,수,"42,793","11,923",1.005785,,253,"1,208,214,332.00",1.0059548,0.8495,64.0,1.00587,325,317.0
87,HousingAct,2022-05-04,제주특별자치도 서귀포시,제주특별자치도 ,20220501939,2022,5,4,수,2022. 5. 17,2022,5,17,화,"117,617","86,006",0.998983,,503,"4,287,005,309.00",0.9991012,0.8045,84.0,0.999042,750,742.0
88,HousingAct,2022-05-04,제주특별자치도 서귀포시,제주특별자치도 ,20220501895,2022,5,4,수,2022. 5. 17,2022,5,17,화,"6,977","9,832",1.000943,,75,"323,618,867.00",1.0030401,0.8495,6.0,1.001991,620,484.0
89,HousingAct,2022-04-29,부산광역시 남구,부산광역시 ,20220447974,2022,4,29,금,2022. 5. 17,2022,5,17,화,"695,221","182,074",0.998863,,4488,"16,441,212,518.00",1.00047,0.7295,21.0,0.999666,758,651.0
90,HousingAct,2022-05-09,서울특별시 광진구,서울특별시 ,20220510136,2022,5,9,월,2022. 5. 17,2022,5,17,화,"30,276","2,237",1.01444,,480,"1,211,910,976.00",1.0170916,0.8295,51.0,1.015766,43,17.0
91,HousingAct,2022-05-06,대구광역시 수성구,대구광역시 ,20220506866,2022,5,6,금,2022. 5. 17,2022,5,17,화,"63,065","26,225",1.009033,,490,"2,681,542,340.00",1.0092421,0.8295,89.0,1.009137,178,171.0
92,HousingAct,2022-05-03,강원도 속초시,강원도 ,20220503090,2022,5,3,화,2022. 5. 16,2022,5,16,월,"38,291","45,772",1.00646,,228,"1,377,070,560.00",1.00665,0.8495,66.0,1.006555,290,280.0
93,HousingAct,2022-05-02,경상남도 사천시,경상남도 ,20220501672,2022,5,2,월,2022. 5. 13,2022,5,13,금,"173,645","51,424",0.995968,,1051,"4,127,200,290.00",0.9962792,0.7295,60.0,0.996123,941,923.0
94,HousingAct,2022-05-02,인천광역시 미추홀구,인천광역시 ,20220501193,2022,5,2,월,2022. 5. 12,2022,5,12,목,"73,951","20,667",0.999258,,562,"1,979,897,866.00",0.99955,0.8045,76.0,0.999404,732,713.0
95,HousingAct,2022-05-03,서울특별시 서초구,서울특별시 ,20220502989,2022,5,3,화,2022. 5. 12,2022,5,12,목,"220,557","50,662",0.987848,,1097,"6,935,206,000.00",0.9886226,0.7295,62.0,0.988235,1280,1261.0
96,HousingAct,2022-05-03,서울특별시 서초구,서울특별시 ,20220502947,2022,5,3,화,2022. 5. 12,2022,5,12,목,"27,437","5,918",1.000848,,178,"1,041,835,000.00",1.0017425,0.8495,56.0,1.001295,626,567.0
97,HousingAct,2022-04-27,경상북도 구미시,경상북도 ,20220443468,2022,4,27,수,2022. 5. 11,2022,5,11,수,"102,514","26,305",0.98974,,756,"2,585,193,962.00",0.9900521,0.8045,80.0,0.989896,1229,1219.0
98,HousingAct,2022-04-29,충청남도 천안시,충청남도 ,20220447698,2022,4,29,금,2022. 5. 11,2022,5,11,수,"99,309","26,938",1.0044,,584,"2,571,545,320.00",1.0045175,0.8045,75.0,1.004459,402,395.0
99,HousingAct,2022-04-27,충청북도 음성군,충청북도 ,20220443586,2022,4,27,수,2022. 5. 10,2022,5,10,화,"110,918","34,625",0.994648,,644,"2,727,728,079.00",0.9949567,0.8045,81.0,0.994802,1016,1000.0
100,HousingAct,2022-04-27,울산광역시 남구,울산광역시 ,20220445072,2022,4,27,수,2022. 5. 10,2022,5,10,화,"53,650","8,693",0.987188,,329,"1,471,213,550.00",0.9873918,0.8295,61.0,0.98729,1295,1290.0
101,HousingAct,2022-04-27,경상북도 구미시,경상북도 ,20220443441,2022,4,27,수,2022. 5. 10,2022,5,10,화,"148,842","40,386",0.997588,,907,"3,752,125,896.00",0.9977485,0.8045,78.0,0.997668,842,831.0
102,HousingAct,2022-04-28,경기도 파주시,경기도 ,20220445724,2022,4,28,목,2022. 5. 10,2022,5,10,화,"83,934","30,469",0.999223,,518,"1,821,105,000.00",0.9992367,0.8045,70.0,0.99923,734,734.0
103,HousingAct,2022-04-27,대전광역시 동구,대전광역시 ,20220443649,2022,4,27,수,2022. 5. 9,2022,5,9,월,"31,134","9,377",0.998175,,224,"783,268,662.00",0.9983961,0.8495,23.0,0.998286,803,789.0
104,HousingAct,2022-04-25,경상북도 포항시,경상북도 ,20220440411,2022,4,25,월,2022. 5. 6,2022,5,6,금,"323,468","94,460",0.995238,,1668,"7,524,695,000.00",0.99564,0.7295,57.0,0.995439,984,961.0
105,HousingAct,2022-04-21,서울특별시 성북구,서울특별시 ,20220431425,2022,4,21,목,2022. 5. 6,2022,5,6,금,"21,396","1,393",1.0109,,415,"816,263,041.00",1.0177681,0.8295,8.0,1.014334,116,13.0
106,HousingAct,2022-04-25,경기도 오산시,경기도 ,20220438592,2022,4,25,월,2022. 5. 6,2022,5,6,금,"72,271","25,317",0.99197,,414,"1,329,958,270.00",0.9920881,0.8295,59.0,0.992029,1147,1142.0
107,HousingAct,2022-04-21,경상남도 사천시,경상남도 ,20220434673,2022,4,21,목,2022. 5. 4,2022,5,4,수,"146,277","13,459",1.00986,,677,"3,603,965,650.00",1.0098675,0.8045,85.0,1.009864,149,149.0
108,HousingAct,2022-04-21,강원도 원주시,강원도 ,20220433123,2022,4,21,목,2022. 5. 2,2022,5,2,월,"171,493","51,221",1.00716,,1167,"4,050,291,110.00",1.0081503,0.7295,63.0,1.007655,257,213.0
109,HousingAct,2022-04-20,경기도 평택시,경기도 ,20220432790,2022,4,20,수,2022. 5. 2,2022,5,2,월,"144,370","43,211",0.992153,,916,"3,535,334,990.00",0.9922997,0.8045,75.0,0.992226,1139,1133.0
110,HousingAct,2022-04-20,충청북도 충북경제자유구역청,충청북도 ,20220431562,2022,4,20,수,2022. 4. 29,2022,4,29,금,"260,688","95,701",1.015745,,1113,"4,989,085,958.00",1.016997,0.7295,61.0,1.016371,28,17.0
111,HousingAct,2022-04-19,부산광역시,부산광역시,20220429304,2022,4,19,화,2022. 4. 29,2022,4,29,금,"186,875","82,741",0.996595,,1120,"3,667,498,622.00",0.9971955,0.7295,56.0,0.996895,903,866.0
112,HousingAct,2022-04-20,광주광역시 광산구,광주광역시 ,20220432570,2022,4,20,수,2022. 4. 29,2022,4,29,금,"51,030","23,477",1.003935,,304,"1,394,681,614.00",1.004007,0.8295,56.0,1.003971,429,425.0
113,HousingAct,2022-04-20,경상북도 경산시,경상북도 ,20220432022,2022,4,20,수,2022. 4. 29,2022,4,29,금,"128,885","31,812",1.00257,,745,"2,496,314,155.00",1.0027572,0.8045,84.0,1.002664,513,501.0
114,HousingAct,2022-04-19,서울특별시 서초구,서울특별시 ,20220429317,2022,4,19,화,2022. 4. 28,2022,4,28,목,"4,346","1,082",0.991265,,34,"194,444,000.00",0.996648,0.8495,2.0,0.993957,1176,900.0
115,HousingAct,2022-04-14,대전광역시 중구,대전광역시 ,20220423468,2022,4,14,목,2022. 4. 27,2022,4,27,수,"123,497","36,096",0.99234,,808,"2,828,824,239.00",0.9923855,0.8045,73.0,0.992363,1131,1129.0
116,HousingAct,2022-04-20,경기도 파주시,경기도 ,20220431845,2022,4,20,수,2022. 4. 27,2022,4,27,수,"155,370","38,990",0.990703,,1213,"3,267,792,000.00",0.9919801,0.7295,54.0,0.991341,1196,1146.0
117,HousingAct,2022-04-15,경상북도 포항시,경상북도 ,20220425234,2022,4,15,금,2022. 4. 27,2022,4,27,수,"211,166","57,548",1.007165,,999,"4,527,204,000.00",1.0072829,0.8045,77.0,1.007224,257,251.0
