,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(주)한국종합건축사사무소,y
244,2022-07-29,0.9906689032929843,0.9845145627261253,0.9997693786058335,0.9906445712141138,0.9906977934754084,0.001644821594381398,0.001644821594381398,0.001644821594381398,0.001644821594381398,0.001644821594381398,0.001644821594381398,0.0,0.0,0.0,0.9923137248873657,
245,2022-07-30,0.9906613371699439,0.9810643249247605,0.9961168983097034,0.990628652063323,0.990696956929758,-0.001816391802752271,-0.001816391802752271,-0.001816391802752271,-0.001816391802752271,-0.001816391802752271,-0.001816391802752271,0.0,0.0,0.0,0.9888449453671916,
246,2022-07-31,0.9906537710469033,0.9811940807778659,0.996205111865093,0.9906144986340133,0.9906993000783854,-0.0018163905261325156,-0.0018163905261325156,-0.0018163905261325156,-0.0018163905261325156,-0.0018163905261325156,-0.0018163905261325156,0.0,0.0,0.0,0.9888373805207709,
247,2022-08-01,0.9906462049238627,0.9838589735602913,0.9988831370939601,0.990596683432352,0.9907044752852139,0.000542945966578912,0.000542945966578912,0.000542945966578912,0.000542945966578912,0.000542945966578912,0.000542945966578912,0.0,0.0,0.0,0.9911891508904416,
248,2022-08-02,0.9906386388008221,0.9839792013936896,0.9996123620540064,0.9905763438131557,0.9907069364398545,0.001191247512943857,0.001191247512943857,0.001191247512943857,0.001191247512943857,0.001191247512943857,0.001191247512943857,0.0,0.0,0.0,0.991829886313766,
249,2022-08-03,0.9906310726777816,0.9840386254330347,0.9991449031743873,0.9905577934282536,0.9907085087221431,0.0009084205527796578,0.0009084205527796578,0.0009084205527796578,0.0009084205527796578,0.0009084205527796578,0.0009084205527796578,0.0,0.0,0.0,0.9915394932305612,
250,2022-08-04,0.990623506554741,0.9825744703813296,0.9969564052566667,0.9905440755269058,0.9907097111621933,-0.0006546532977944232,-0.0006546532977944232,-0.0006546532977944232,-0.0006546532977944232,-0.0006546532977944232,-0.0006546532977944232,0.0,0.0,0.0,0.9899688532569465,
251,2022-08-05,0.9906159404317005,0.9843413857568357,0.9999856968758273,0.9905258914475195,0.9907109136022434,0.0016448215943804113,0.0016448215943804113,0.0016448215943804113,0.0016448215943804113,0.0016448215943804113,0.0016448215943804113,0.0,0.0,0.0,0.9922607620260809,
252,2022-08-06,0.99060837430866,0.9812344908045102,0.9961960053780717,0.9905074093411416,0.9907197403290331,-0.0018163918027530683,-0.0018163918027530683,-0.0018163918027530683,-0.0018163918027530683,-0.0018163918027530683,-0.0018163918027530683,0.0,0.0,0.0,0.9887919825059069,
253,2022-08-07,0.9906008081856194,0.981398638099473,0.9960695653392123,0.9904884850438489,0.9907245530257254,-0.001816390526137828,-0.001816390526137828,-0.001816390526137828,-0.001816390526137828,-0.001816390526137828,-0.001816390526137828,0.0,0.0,0.0,0.9887844176594816,
254,2022-08-08,0.9905932420625788,0.983223845225558,0.9981056853484593,0.99047111896954,0.9907310519460484,0.0005429459665888359,0.0005429459665888359,0.0005429459665888359,0.0005429459665888359,0.0005429459665888359,0.0005429459665888359,0.0,0.0,0.0,0.9911361880291677,
255,2022-08-09,0.9905856759395383,0.9842110046813903,0.9996188616222775,0.9904516342043518,0.9907389951468067,0.0011912475129475452,0.0011912475129475452,0.0011912475129475452,0.0011912475129475452,0.0011912475129475452,0.0011912475129475452,0.0,0.0,0.0,0.9917769234524858,
