,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(주)케이디엔지니어링건축사사무소,y
174,2022-04-04,0.9975788107014132,0.9868108948970844,1.0077624382614563,0.9975788107014132,0.9975788107014132,-0.0001082804194840684,-0.0001082804194840684,-0.0001082804194840684,-0.0001082804194840684,-0.0001082804194840684,-0.0001082804194840684,0.0,0.0,0.0,0.9974705302819291,0.9920457
175,2022-04-05,0.9975872891274832,0.988245527347331,1.009880893271407,0.9975872891274832,0.9975872891274832,0.0014429775273888132,0.0014429775273888132,0.0014429775273888132,0.0014429775273888132,0.0014429775273888132,0.0014429775273888132,0.0,0.0,0.0,0.999030266654872,1.0063859
176,2022-04-06,0.9975957675535532,0.9866151812003519,1.0075099558740401,0.9975957675535532,0.9975957675535532,-2.4563717903640853e-05,-2.4563717903640853e-05,-2.4563717903640853e-05,-2.4563717903640853e-05,-2.4563717903640853e-05,-2.4563717903640853e-05,0.0,0.0,0.0,0.9975712038356496,0.9930947
177,2022-04-07,0.9976042459796233,0.9885180838126819,1.0088435767786714,0.9976042459796233,0.9976042459796233,0.0005914059584826331,0.0005914059584826331,0.0005914059584826331,0.0005914059584826331,0.0005914059584826331,0.0005914059584826331,0.0,0.0,0.0,0.9981956519381059,0.99205
178,2022-04-08,0.9976127244056933,0.987667798122964,1.0088465528616344,0.9976127244056933,0.9976127244056933,0.0007835857141688852,0.0007835857141688852,0.0007835857141688852,0.0007835857141688852,0.0007835857141688852,0.0007835857141688852,0.0,0.0,0.0,0.9983963101198622,0.9917654
179,2022-04-11,0.9976381596839033,0.9873173962061262,1.0083426328941618,0.9976381596839033,0.9976381596839033,-0.00010828041948257961,-0.00010828041948257961,-0.00010828041948257961,-0.00010828041948257961,-0.00010828041948257961,-0.00010828041948257961,0.0,0.0,0.0,0.9975298792644207,1.0057196
180,2022-04-13,0.9976930752986677,0.9870134271237968,1.0091932986944734,0.9976930752986677,0.9976930752986677,-2.456371790355708e-05,-2.456371790355708e-05,-2.456371790355708e-05,-2.456371790355708e-05,-2.456371790355708e-05,-2.456371790355708e-05,0.0,0.0,0.0,0.9976685115807641,1.0044191
181,2022-04-14,0.9977205331060499,0.9876280854401042,1.009164730596007,0.9977205331060499,0.9977205331060499,0.0005914059584853842,0.0005914059584853842,0.0005914059584853842,0.0005914059584853842,0.0005914059584853842,0.0005914059584853842,0.0,0.0,0.0,0.9983119390645353,1.0077566
182,2022-04-18,0.9978303643355786,0.9873354058087833,1.0090067745596623,0.9978303643355786,0.9978303643355786,-0.00010828041948105223,-0.00010828041948105223,-0.00010828041948105223,-0.00010828041948105223,-0.00010828041948105223,-0.00010828041948105223,0.0,0.0,0.0,0.9977220839160975,1.0084415
183,2022-04-19,0.9978578221429608,0.989098970141148,1.0104790718781254,0.9978578221429608,0.9978578221429608,0.001442977527388747,0.001442977527388747,0.001442977527388747,0.001442977527388747,0.001442977527388747,0.001442977527388747,0.0,0.0,0.0,0.9993007996703496,0.99711
184,2022-04-21,0.997912737757725,0.9884088112088599,1.0092749226329238,0.997912737757725,0.997912737757725,0.0005914059584819467,0.0005914059584819467,0.0005914059584819467,0.0005914059584819467,0.0005914059584819467,0.0005914059584819467,0.0,0.0,0.0,0.998504143716207,1.0002574
185,2022-04-22,0.9979401955651073,0.9889165758619298,1.0090166745054951,0.9979401955651073,0.9979401955651073,0.000783585714172566,0.000783585714172566,0.000783585714172566,0.000783585714172566,0.000783585714172566,0.000783585714172566,0.0,0.0,0.0,0.9987237812792799,0.9939777
186,2022-04-25,0.9980225689872537,0.9876959619777621,1.0088283805651814,0.9980225689872537,0.9980225689872537,-0.00010828041947956339,-0.00010828041947956339,-0.00010828041947956339,-0.00010828041947956339,-0.00010828041947956339,-0.00010828041947956339,0.0,0.0,0.0,0.9979142885677742,0.9929393
187,2022-04-26,0.998050026794636,0.9893135299400571,1.0098097360572948,0.998050026794636,0.998050026794636,0.0014429775273901372,0.0014429775273901372,0.0014429775273901372,0.0014429775273901372,0.0014429775273901372,0.0014429775273901372,0.0,0.0,0.0,0.999493004322026,0.9927274
