,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(자)건축사사무소 태백,y
72,2021-09-06,0.992753890422947,0.9780087065893732,1.0090776597255153,0.992753890422947,0.992753890422947,0.0007901630551323056,0.0007901630551323056,0.0007901630551323056,0.0007901630551323056,0.0007901630551323056,0.0007901630551323056,0.0,0.0,0.0,0.9935440534780794,1.0168639
73,2021-09-07,0.9927511208193024,0.9789047952275162,1.0111200748369868,0.9927511208193024,0.9927511208193024,0.0020392307347028016,0.0020392307347028016,0.0020392307347028016,0.0020392307347028016,0.0020392307347028016,0.0020392307347028016,0.0,0.0,0.0,0.9947903515540052,1.0028355933
74,2021-09-08,0.9927483512156579,0.9791054560061917,1.0092778444979673,0.9927483512156579,0.9927483512156579,0.0015634728776947773,0.0015634728776947773,0.0015634728776947773,0.0015634728776947773,0.0015634728776947773,0.0015634728776947773,0.0,0.0,0.0,0.9943118240933526,1.0013984
75,2021-09-09,0.9927454563221205,0.9800111261766644,1.0119950003969993,0.9927454563221205,0.9927454563221205,0.0032891266168008494,0.0032891266168008494,0.0032891266168008494,0.0032891266168008494,0.0032891266168008494,0.0032891266168008494,0.0,0.0,0.0,0.9960345829389213,0.9906590427
76,2021-09-10,0.9927425614285834,0.9761661526594027,1.0082142432104046,0.9927425614285834,0.9927425614285834,-0.0010101586956263399,-0.0010101586956263399,-0.0010101586956263399,-0.0010101586956263399,-0.0010101586956263399,-0.0010101586956263399,0.0,0.0,0.0,0.991732402732957,0.9949253
77,2021-09-13,0.9927338767479718,0.9761574852404193,1.0095756246499725,0.9927338767479718,0.9927338767479718,0.0007901630551385835,0.0007901630551385835,0.0007901630551385835,0.0007901630551385835,0.0007901630551385835,0.0007901630551385835,0.0,0.0,0.0,0.9935240398031103,1.0165556
78,2021-09-14,0.9927309818544346,0.9779584077421206,1.0114698011375116,0.9927309818544346,0.9927309818544346,0.0020392307346984977,0.0020392307346984977,0.0020392307346984977,0.0020392307346984977,0.0020392307346984977,0.0020392307346984977,0.0,0.0,0.0,0.9947702125891331,0.9904774
79,2021-09-15,0.9927280869608975,0.9785985287810798,1.0106017868237671,0.9927280869608975,0.9927280869608975,0.0015634728776944627,0.0015634728776944627,0.0015634728776944627,0.0015634728776944627,0.0015634728776944627,0.0015634728776944627,0.0,0.0,0.0,0.994291559838592,1.0094946
80,2021-09-16,0.9927251920673603,0.9804963891164931,1.0128273509758485,0.9927251920673603,0.9927251920673603,0.0032891266167987894,0.0032891266167987894,0.0032891266167987894,0.0032891266167987894,0.0032891266167987894,0.0032891266167987894,0.0,0.0,0.0,0.9960143186841591,0.9875971
81,2021-09-17,0.9927222971738231,0.9748328596492173,1.0075601899989661,0.9927222971738231,0.9927222971738231,-0.0010101586956115746,-0.0010101586956115746,-0.0010101586956115746,-0.0010101586956115746,-0.0010101586956115746,-0.0010101586956115746,0.0,0.0,0.0,0.9917121384782115,0.988854
82,2021-09-24,0.9927020329190628,0.9752963327765859,1.0084583419820947,0.9927020329190628,0.9927020329190628,-0.0010101586956146992,-0.0010101586956146992,-0.0010101586956146992,-0.0010101586956146992,-0.0010101586956146992,-0.0010101586956146992,0.0,0.0,0.0,0.9916918742234481,0.9947082
83,2021-09-27,0.9926933482898137,0.978501872050804,1.0091846328341918,0.9926933482898137,0.9926933482898137,0.0007901630551399416,0.0007901630551399416,0.0007901630551399416,0.0007901630551399416,0.0007901630551399416,0.0007901630551399416,0.0,0.0,0.0,0.9934835113449536,0.9926777
84,2021-09-28,0.9926904534133973,0.9789002072137576,1.0127236328095812,0.9926904534133973,0.9926904534133973,0.0020392307346956537,0.0020392307346956537,0.0020392307346956537,0.0020392307346956537,0.0020392307346956537,0.0020392307346956537,0.0,0.0,0.0,0.994729684148093,0.9872351
