,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(주)토펙엔지니어링건축사사무소,y
38,2021-07-13,0.9971125055793022,0.9853001171719135,1.012586819261151,0.9971125055793022,0.9971125055793022,0.0014703660696216965,0.0014703660696216965,0.0014703660696216965,0.0014703660696216965,0.0014703660696216965,0.0014703660696216965,0.0,0.0,0.0,0.9985828716489239,1.0042403
39,2021-07-15,0.9972818397255133,0.986167405108312,1.0136083033711043,0.9972818397255133,0.9972818397255133,0.001889305396297292,0.001889305396297292,0.001889305396297292,0.001889305396297292,0.001889305396297292,0.001889305396297292,0.0,0.0,0.0,0.9991711451218106,1.0069898373
40,2021-07-16,0.9973665067986189,0.9826078089587568,1.0101645547683644,0.9973665067986189,0.9973665067986189,-2.741376445289786e-05,-2.741376445289786e-05,-2.741376445289786e-05,-2.741376445289786e-05,-2.741376445289786e-05,-2.741376445289786e-05,0.0,0.0,0.0,0.997339093034166,0.9869503221
41,2021-07-19,0.9976205080179357,0.9837179083484131,1.0113476343514511,0.9976205080179357,0.9976205080179357,-9.28910868408149e-05,-9.28910868408149e-05,-9.28910868408149e-05,-9.28910868408149e-05,-9.28910868408149e-05,-9.28910868408149e-05,0.0,0.0,0.0,0.9975276169310948,1.00424
42,2021-07-20,0.9977051750910413,0.9848850671983037,1.0135688485161707,0.9977051750910413,0.9977051750910413,0.0014703660696224576,0.0014703660696224576,0.0014703660696224576,0.0014703660696224576,0.0014703660696224576,0.0014703660696224576,0.0,0.0,0.0,0.9991755411606638,0.9961818646
43,2021-07-22,0.9978772796452743,0.9859041250875172,1.0134849278077211,0.9978772796452743,0.9978772796452743,0.0018893053962961814,0.0018893053962961814,0.0018893053962961814,0.0018893053962961814,0.0018893053962961814,0.0018893053962961814,0.0,0.0,0.0,0.9997665850415705,0.9956604
44,2021-07-23,0.997963331922391,0.9842654496687449,1.0120191935606193,0.997963331922391,0.997963331922391,-2.741376445448879e-05,-2.741376445448879e-05,-2.741376445448879e-05,-2.741376445448879e-05,-2.741376445448879e-05,-2.741376445448879e-05,0.0,0.0,0.0,0.9979359181579365,0.9956602
45,2021-07-27,0.9983075410308571,0.9863084454603511,1.014354113284762,0.9983075410308571,0.9983075410308571,0.0014703660696230927,0.0014703660696230927,0.0014703660696230927,0.0014703660696230927,0.0014703660696230927,0.0014703660696230927,0.0,0.0,0.0,0.9997779071004802,0.9988604249
46,2021-07-29,0.9984796455850901,0.9875415589456541,1.0133303492762886,0.9984796455850901,0.9984796455850901,0.001889305396296175,0.001889305396296175,0.001889305396296175,0.001889305396296175,0.001889305396296175,0.001889305396296175,0.0,0.0,0.0,1.0003689509813862,1.0096700069
47,2021-07-30,0.9985656978622066,0.9851138124883049,1.0119244417940652,0.9985656978622066,0.9985656978622066,-2.7413764444962636e-05,-2.7413764444962636e-05,-2.7413764444962636e-05,-2.7413764444962636e-05,-2.7413764444962636e-05,-2.7413764444962636e-05,0.0,0.0,0.0,0.9985382840977617,1.0048803729
48,2021-08-02,0.9988238546935563,0.9845539027003435,1.012303890713309,0.9988238546935563,0.9988238546935563,-9.28910868369222e-05,-9.28910868369222e-05,-9.28910868369222e-05,-9.28910868369222e-05,-9.28910868369222e-05,-9.28910868369222e-05,0.0,0.0,0.0,0.9987309636067193,0.9972950514
49,2021-08-03,0.9989099069706727,0.9865256509874653,1.0138454452443613,0.9989099069706727,0.9989099069706727,0.0014703660696238539,0.0014703660696238539,0.0014703660696238539,0.0014703660696238539,0.0014703660696238539,0.0014703660696238539,0.0,0.0,0.0,1.0003802730402966,0.9914905
50,2021-08-05,0.9990820115066609,0.9863668926204004,1.014112390561144,0.9990820115066609,0.9990820115066609,0.0018893053962950647,0.0018893053962950647,0.0018893053962950647,0.0018893053962950647,0.0018893053962950647,0.0018893053962950647,0.0,0.0,0.0,1.000971316902956,0.9963994
51,2021-08-06,0.999168063774655,0.9858599410994543,1.01202225891682,0.999168063774655,0.999168063774655,-2.7413764447277188e-05,-2.7413764447277188e-05,-2.7413764447277188e-05,-2.7413764447277188e-05,-2.7413764447277188e-05,-2.7413764447277188e-05,0.0,0.0,0.0,0.9991406500102077,0.9972449486
52,2021-08-09,0.9994262205786371,0.985426662666716,1.0122599531728091,0.9994262205786371,0.9994262205786371,-9.289108683536101e-05,-9.289108683536101e-05,-9.289108683536101e-05,-9.289108683536101e-05,-9.289108683536101e-05,-9.289108683536101e-05,0.0,0.0,0.0,0.9993333294918016,0.9945503602
53,2021-08-10,0.9995122728466312,0.9879327056581461,1.0148023826874273,0.9995122728466312,0.9995122728466312,0.0014703660696206281,0.0014703660696206281,0.0014703660696206281,0.0014703660696206281,0.0014703660696206281,0.0014703660696206281,0.0,0.0,0.0,1.000982638916252,0.9914904
54,2021-08-12,0.9996843773826193,0.9876309966989408,1.0156531409907024,0.9996843773826193,0.9996843773826193,0.0018893053962945063,0.0018893053962945063,0.0018893053962945063,0.0018893053962945063,0.0018893053962945063,0.0018893053962945063,0.0,0.0,0.0,1.001573682778914,1.0129902
55,2021-08-17,1.0001146387225894,0.986673157379338,1.0151856126439112,1.0001146387225894,1.0001146387225894,0.0014703660696213266,0.0014703660696213266,0.0014703660696213266,0.0014703660696213266,0.0014703660696213266,0.0014703660696213266,0.0,0.0,0.0,1.0015850047922108,1.0129903
56,2021-08-18,1.0002006909905836,0.9893927778996819,1.015717266861473,1.0002006909905836,1.0002006909905836,0.002226628608313857,0.002226628608313857,0.002226628608313857,0.002226628608313857,0.002226628608313857,0.002226628608313857,0.0,0.0,0.0,1.0024273195988975,1.0066502797
57,2021-08-19,1.000286743263655,0.9883655453666996,1.015811702517682,1.000286743263655,1.000286743263655,0.0018893053962939477,0.0018893053962939477,0.0018893053962939477,0.0018893053962939477,0.0018893053962939477,0.0018893053962939477,0.0,0.0,0.0,1.002176048659949,0.9972453822
58,2021-08-20,1.0003727955367263,0.9865193504322348,1.0135964549197496,1.0003727955367263,1.0003727955367263,-2.7413764451183094e-05,-2.7413764451183094e-05,-2.7413764451183094e-05,-2.7413764451183094e-05,-2.7413764451183094e-05,-2.7413764451183094e-05,0.0,0.0,0.0,1.0003453817722752,0.9916000822
59,2021-08-23,1.0006309523559407,0.9874915243286494,1.0149611873327296,1.0006309523559407,1.0006309523559407,-9.289108683146831e-05,-9.289108683146831e-05,-9.289108683146831e-05,-9.289108683146831e-05,-9.289108683146831e-05,-9.289108683146831e-05,0.0,0.0,0.0,1.0005380612691093,0.9914905
60,2021-08-25,1.0008030569020836,0.9901242156825156,1.0164149020999675,1.0008030569020836,1.0008030569020836,0.0022266286083142844,0.0022266286083142844,0.0022266286083142844,0.0022266286083142844,0.0022266286083142844,0.0022266286083142844,0.0,0.0,0.0,1.003029685510398,0.9948824239
61,2021-08-26,1.0008891091751548,0.9891335573278706,1.0159562297311253,1.0008891091751548,1.0008891091751548,0.001889305396297157,0.001889305396297157,0.001889305396297157,0.001889305396297157,0.001889305396297157,0.001889305396297157,0.0,0.0,0.0,1.002778414571452,0.9948821252
62,2021-08-27,1.0009751614482263,0.9870857244556513,1.0143551885150515,1.0009751614482263,1.0009751614482263,-2.741376445277469e-05,-2.741376445277469e-05,-2.741376445277469e-05,-2.741376445277469e-05,-2.741376445277469e-05,-2.741376445277469e-05,0.0,0.0,0.0,1.0009477476837736,0.99725
63,2021-08-30,1.0012333182674404,0.9872055944158482,1.0149987728236278,1.0012333182674404,1.0012333182674404,-9.28910868299069e-05,-9.28910868299069e-05,-9.28910868299069e-05,-9.28910868299069e-05,-9.28910868299069e-05,-9.28910868299069e-05,0.0,0.0,0.0,1.0011404271806106,1.0142000249
64,2021-08-31,1.0013193704828194,0.9886111325132434,1.0160803414553758,1.0013193704828194,1.0013193704828194,0.001470366069622786,0.001470366069622786,0.001470366069622786,0.001470366069622786,0.001470366069622786,0.001470366069622786,0.0,0.0,0.0,1.002789736552442,1.0141999
65,2021-09-01,1.001405422698198,0.9891898402202982,1.0173576522122647,1.001405422698198,1.001405422698198,0.0022266286083141686,0.0022266286083141686,0.0022266286083141686,0.0022266286083141686,0.0022266286083141686,0.0022266286083141686,0.0,0.0,0.0,1.0036320513065122,0.9979903
66,2021-09-03,1.0015775271289558,0.9872590930716092,1.015058268533631,1.0015775271289558,1.0015775271289558,-2.7413764455812854e-05,-2.7413764455812854e-05,-2.7413764455812854e-05,-2.7413764455812854e-05,-2.7413764455812854e-05,-2.7413764455812854e-05,0.0,0.0,0.0,1.0015501133645,0.9956992
67,2021-09-06,1.0018356837750921,0.9881364598899532,1.01764304934515,1.0018356837750921,1.0018356837750921,-9.289108683819717e-05,-9.289108683819717e-05,-9.289108683819717e-05,-9.289108683819717e-05,-9.289108683819717e-05,-9.289108683819717e-05,0.0,0.0,0.0,1.0017427926882538,1.0127993
68,2021-09-07,1.001921735990471,0.9884516372087642,1.016468424124036,1.001921735990471,1.001921735990471,0.0014703660696234206,0.0014703660696234206,0.0014703660696234206,0.0014703660696234206,0.0014703660696234206,0.0014703660696234206,0.0,0.0,0.0,1.0033921020600944,1.0127946918
69,2021-09-08,1.0020077882058498,0.9914028091152546,1.0183801941282469,1.0020077882058498,1.0020077882058498,0.0022266286083145953,0.0022266286083145953,0.0022266286083145953,0.0022266286083145953,0.0022266286083145953,0.0022266286083145953,0.0,0.0,0.0,1.0042344168141644,1.0127495
70,2021-09-09,1.0020938404212287,0.9908179732434419,1.0178562696852578,1.0020938404212287,1.0020938404212287,0.0018893053962960402,0.0018893053962960402,0.0018893053962960402,0.0018893053962960402,0.0018893053962960402,0.0018893053962960402,0.0,0.0,0.0,1.0039831458175248,1.0068499
71,2021-09-13,1.0018000760744399,0.987713624019973,1.014603600979317,1.0018000760744399,1.0018000760744399,-9.289108683663573e-05,-9.289108683663573e-05,-9.289108683663573e-05,-9.289108683663573e-05,-9.289108683663573e-05,-9.289108683663573e-05,0.0,0.0,0.0,1.0017071849876031,1.0127495
72,2021-09-14,1.0017266349877427,0.9893698737161147,1.0171356930265483,1.0017266349877427,1.0017266349877427,0.001470366069620258,0.001470366069620258,0.001470366069620258,0.001470366069620258,0.001470366069620258,0.001470366069620258,0.0,0.0,0.0,1.003197001057363,1.0068692
73,2021-09-15,1.0016531939010456,0.9905076538583695,1.0170905309634082,1.0016531939010456,1.0016531939010456,0.0022266286083147515,0.0022266286083147515,0.0022266286083147515,0.0022266286083147515,0.0022266286083147515,0.0022266286083147515,0.0,0.0,0.0,1.0038798225093604,1.0065593
74,2021-09-16,1.0015797528143482,0.989481610779616,1.0176479320824274,1.0015797528143482,1.0015797528143482,0.0018893053962949294,0.0018893053962949294,0.0018893053962949294,0.0018893053962949294,0.0018893053962949294,0.0018893053962949294,0.0,0.0,0.0,1.0034690582106431,1.0148992
75,2021-09-17,1.001506311727651,0.9872108482093317,1.015539996073303,1.001506311727651,1.001506311727651,-2.7413764447877632e-05,-2.7413764447877632e-05,-2.7413764447877632e-05,-2.7413764447877632e-05,-2.7413764447877632e-05,-2.7413764447877632e-05,0.0,0.0,0.0,1.0014788979632032,1.0064219
76,2021-09-24,1.0009922241207705,0.9875178480701496,1.0145121004289155,1.0009922241207705,1.0009922241207705,-2.741376445019218e-05,-2.741376445019218e-05,-2.741376445019218e-05,-2.741376445019218e-05,-2.741376445019218e-05,-2.741376445019218e-05,0.0,0.0,0.0,1.0009648103563202,0.9977
77,2021-09-27,1.000771900860679,0.9872050258289273,1.0149582106219726,1.000771900860679,1.000771900860679,-9.289108683274327e-05,-9.289108683274327e-05,-9.289108683274327e-05,-9.289108683274327e-05,-9.289108683274327e-05,-9.289108683274327e-05,0.0,0.0,0.0,1.0006790097738463,0.9976994
78,2021-09-28,1.0006984597791047,0.9888900185337867,1.0159585231880373,1.0006984597791047,1.0006984597791047,0.0014703660696217169,0.0014703660696217169,0.0014703660696217169,0.0014703660696217169,0.0014703660696217169,0.0014703660696217169,0.0,0.0,0.0,1.0021688258487265,1.00775
79,2021-09-29,1.0006250186975305,0.9876014515868187,1.016283404665217,1.0006250186975305,1.0006250186975305,0.0022266286083138655,0.0022266286083138655,0.0022266286083138655,0.0022266286083138655,0.0022266286083138655,0.0022266286083138655,0.0,0.0,0.0,1.0028516473058444,0.997675
80,2021-09-30,1.0005515776159566,0.9892143844139285,1.0160118926188586,1.0005515776159566,1.0005515776159566,0.0018893053962932603,0.0018893053962932603,0.0018893053962932603,0.0018893053962932603,0.0018893053962932603,0.0018893053962932603,0.0,0.0,0.0,1.0024408830122498,0.9976501
81,2021-10-01,1.0004781365343822,0.9861256286943844,1.0137652951191727,1.0004781365343822,1.0004781365343822,-2.7413764452506952e-05,-2.7413764452506952e-05,-2.7413764452506952e-05,-2.7413764452506952e-05,-2.7413764452506952e-05,-2.7413764452506952e-05,0.0,0.0,0.0,1.0004507227699297,0.9976353
82,2021-10-06,1.0001109311265115,0.9885379679775713,1.0163355342641662,1.0001109311265115,1.0001109311265115,0.002226628608314292,0.002226628608314292,0.002226628608314292,0.002226628608314292,0.002226628608314292,0.002226628608314292,0.0,0.0,0.0,1.0023375597348259,0.9963802
83,2021-10-07,1.0000374900449374,0.9887206758613184,1.0148653046585925,1.0000374900449374,1.0000374900449374,0.0018893053962932543,0.0018893053962932543,0.0018893053962932543,0.0018893053962932543,0.0018893053962932543,0.0018893053962932543,0.0,0.0,0.0,1.0019267954412305,1.0069902
84,2021-10-08,0.9999640489633632,0.9856967966396126,1.0125552974226877,0.9999640489633632,0.9999640489633632,-2.741376444225718e-05,-2.741376444225718e-05,-2.741376444225718e-05,-2.741376444225718e-05,-2.741376444225718e-05,-2.741376444225718e-05,0.0,0.0,0.0,0.999936635198921,0.997990109
85,2021-10-12,0.9996702846330858,0.9879232447436607,1.0148065386585612,0.9996702846330858,0.9996702846330858,0.0014703660696231133,0.0014703660696231133,0.0014703660696231133,0.0014703660696231133,0.0014703660696231133,0.0014703660696231133,0.0,0.0,0.0,1.001140650702709,1.0046854008
86,2021-10-14,0.9995234024679471,0.988027422475948,1.0152202161426904,0.9995234024679471,0.9995234024679471,0.0018893053962959114,0.0018893053962959114,0.0018893053962959114,0.0018893053962959114,0.0018893053962959114,0.0018893053962959114,0.0,0.0,0.0,1.001412707864243,1.0065901
87,2021-10-18,0.9992296381376697,0.9863413393208474,1.0131752409378982,0.9992296381376697,0.9992296381376697,-9.289108683714083e-05,-9.289108683714083e-05,-9.289108683714083e-05,-9.289108683714083e-05,-9.289108683714083e-05,-9.289108683714083e-05,0.0,0.0,0.0,0.9991367470508326,1.0066001
88,2021-10-19,0.9991561970551004,0.9871942135728726,1.0147890423162236,0.9991561970551004,0.9991561970551004,0.0014703660696199505,0.0014703660696199505,0.0014703660696199505,0.0014703660696199505,0.0014703660696199505,0.0014703660696199505,0.0,0.0,0.0,1.0006265631247204,0.9963671801
89,2021-10-21,0.9990093148899616,0.9857056941185398,1.0138384108807852,0.9990093148899616,0.9990093148899616,0.001889305396295353,0.001889305396295353,0.001889305396295353,0.001889305396295353,0.001889305396295353,0.001889305396295353,0.0,0.0,0.0,1.0008986202862569,0.9932948
90,2021-10-25,0.9987155505596842,0.9853003703224875,1.012845317580614,0.9987155505596842,0.9987155505596842,-9.28910868355792e-05,-9.28910868355792e-05,-9.28910868355792e-05,-9.28910868355792e-05,-9.28910868355792e-05,-9.28910868355792e-05,0.0,0.0,0.0,0.9986226594728486,0.9932949
91,2021-10-26,0.9986424132816921,0.9862568707761001,1.014131653984355,0.9986424132816921,0.9986424132816921,0.0014703660696205858,0.0014703660696205858,0.0014703660696205858,0.0014703660696205858,0.0014703660696205858,0.0014703660696205858,0.0,0.0,0.0,1.0001127793513127,0.99117
92,2021-10-27,0.9985692760037003,0.9865210064513013,1.0142066404043386,0.9985692760037003,0.9985692760037003,0.0022266286083150303,0.0022266286083150303,0.0022266286083150303,0.0022266286083150303,0.0022266286083150303,0.0022266286083150303,0.0,0.0,0.0,1.0007959046120154,0.9963806
93,2021-10-28,0.9984961387257082,0.9866235731958862,1.013818852668615,0.9984961387257082,0.9984961387257082,0.0018893053962947945,0.0018893053962947945,0.0018893053962947945,0.0018893053962947945,0.0018893053962947945,0.0018893053962947945,0.0,0.0,0.0,1.000385444122003,0.98799
94,2021-10-29,0.9984230014477163,0.9846143596522055,1.0124750342081505,0.9984230014477163,0.9984230014477163,-2.741376444920149e-05,-2.741376444920149e-05,-2.741376444920149e-05,-2.741376444920149e-05,-2.741376444920149e-05,-2.741376444920149e-05,0.0,0.0,0.0,0.9983955876832672,1.0025801
95,2021-11-01,0.9982035896137404,0.9843599865734276,1.0131956771772044,0.9982035896137404,0.9982035896137404,-9.289108683324817e-05,-9.289108683324817e-05,-9.289108683324817e-05,-9.289108683324817e-05,-9.289108683324817e-05,-9.289108683324817e-05,0.0,0.0,0.0,0.9981106985269071,0.9982605
96,2021-11-02,0.9981304523357485,0.9868691548574232,1.0135413793673567,0.9981304523357485,0.9981304523357485,0.001470366069621347,0.001470366069621347,0.001470366069621347,0.001470366069621347,0.001470366069621347,0.001470366069621347,0.0,0.0,0.0,0.9996008184053699,1.0065257
97,2021-11-03,0.9980573150577566,0.986667243967592,1.013799916425688,0.9980573150577566,0.9980573150577566,0.002226628608315185,0.002226628608315185,0.002226628608315185,0.002226628608315185,0.002226628608315185,0.002226628608315185,0.0,0.0,0.0,1.0002839436660718,1.0001310006
98,2021-11-04,0.9979842841909543,0.9855363907102365,1.0132758958484527,0.9979842841909543,0.9979842841909543,0.001889305396298004,0.001889305396298004,0.001889305396298004,0.001889305396298004,0.001889305396298004,0.001889305396298004,0.0,0.0,0.0,0.9998735895872524,0.9982603
99,2021-11-05,0.997911253324152,0.9844737075487345,1.0114244031945696,0.997911253324152,0.997911253324152,-2.7413764450792632e-05,-2.7413764450792632e-05,-2.7413764450792632e-05,-2.7413764450792632e-05,-2.7413764450792632e-05,-2.7413764450792632e-05,0.0,0.0,0.0,0.9978838395597012,0.997694
100,2021-11-08,0.997692160723745,0.9837229408784335,1.012181843766549,0.997692160723745,0.997692160723745,-9.289108683168694e-05,-9.289108683168694e-05,-9.289108683168694e-05,-9.289108683168694e-05,-9.289108683168694e-05,-9.289108683168694e-05,0.0,0.0,0.0,0.9975992696369134,0.9899962887
101,2021-11-09,0.9976191298569427,0.9847751607944972,1.0126696356920981,0.9976191298569427,0.9976191298569427,0.001470366069622045,0.001470366069622045,0.001470366069622045,0.001470366069622045,0.001470366069622045,0.001470366069622045,0.0,0.0,0.0,0.9990894959265647,0.9907002
102,2021-11-10,0.9975460989901405,0.9865282712130655,1.012848234685403,0.9975460989901405,0.9975460989901405,0.0022266286083141443,0.0022266286083141443,0.0022266286083141443,0.0022266286083141443,0.0022266286083141443,0.0022266286083141443,0.0,0.0,0.0,0.9997727275984546,1.0022999751
103,2021-11-11,0.9974730681233381,0.9852840811693472,1.0135579779309647,0.9974730681233381,0.9974730681233381,0.0018893053962968935,0.0018893053962968935,0.0018893053962968935,0.0018893053962968935,0.0018893053962968935,0.0018893053962968935,0.0,0.0,0.0,0.9993623735196351,1.0139453
104,2021-11-12,0.9974000372565359,0.982747430087805,1.0109360547061588,0.9974000372565359,0.9974000372565359,-2.7413764453830817e-05,-2.7413764453830817e-05,-2.7413764453830817e-05,-2.7413764453830817e-05,-2.7413764453830817e-05,-2.7413764453830817e-05,0.0,0.0,0.0,0.9973726234920821,0.997673
105,2021-11-15,0.9971812312708737,0.9832209570744307,1.0102442672632221,0.9971812312708737,0.9971812312708737,-9.2891086839977e-05,-9.2891086839977e-05,-9.2891086839977e-05,-9.2891086839977e-05,-9.2891086839977e-05,-9.2891086839977e-05,0.0,0.0,0.0,0.9970883401840337,0.9899538
106,2021-11-17,0.9970353606137655,0.9860462710316511,1.0135246127857755,0.9970353606137655,0.9970353606137655,0.0022266286083142996,0.0022266286083142996,0.0022266286083142996,0.0022266286083142996,0.0022266286083142996,0.0022266286083142996,0.0,0.0,0.0,0.9992619892220799,1.0042752022
107,2021-11-18,0.9969624252852115,0.986261928545571,1.013012854154301,0.9969624252852115,0.9969624252852115,0.001889305396296887,0.001889305396296887,0.001889305396296887,0.001889305396296887,0.001889305396296887,0.001889305396296887,0.0,0.0,0.0,0.9988517306815083,1.0042755
108,2021-11-19,0.9968894899566575,0.9829719348384254,1.0110427939211402,0.9968894899566575,0.9968894899566575,-2.7413764455422175e-05,-2.7413764455422175e-05,-2.7413764455422175e-05,-2.7413764455422175e-05,-2.7413764455422175e-05,-2.7413764455422175e-05,0.0,0.0,0.0,0.996862076192202,0.99491
109,2021-11-23,0.9965977486424411,0.984598423088843,1.010793399359817,0.9965977486424411,0.9965977486424411,0.001470366069623441,0.001470366069623441,0.001470366069623441,0.001470366069623441,0.001470366069623441,0.001470366069623441,0.0,0.0,0.0,0.9980681147120646,0.994909
110,2021-11-24,0.9965248133138872,0.9849641792078925,1.0130995295308838,0.9965248133138872,0.9965248133138872,0.0022266286083147276,0.0022266286083147276,0.0022266286083147276,0.0022266286083147276,0.0022266286083147276,0.0022266286083147276,0.0,0.0,0.0,0.9987514419222019,1.0139438
111,2021-11-26,0.996378942656779,0.9828845634852299,1.010040086822165,0.996378942656779,0.996378942656779,-2.7413764445895575e-05,-2.7413764445895575e-05,-2.7413764445895575e-05,-2.7413764445895575e-05,-2.7413764445895575e-05,-2.7413764445895575e-05,0.0,0.0,0.0,0.996351528892333,0.9989497
112,2021-11-29,0.9962744139605042,0.9827758674066414,1.0097624726621364,0.9962744139605042,0.9962744139605042,-9.289108683608452e-05,-9.289108683608452e-05,-9.289108683608452e-05,-9.289108683608452e-05,-9.289108683608452e-05,-9.289108683608452e-05,0.0,0.0,0.0,0.9961815228736681,0.99
113,2021-11-30,0.996239571061746,0.9838839662821443,1.011414561736444,0.996239571061746,0.996239571061746,0.0014703660696242019,0.0014703660696242019,0.0014703660696242019,0.0014703660696242019,0.0014703660696242019,0.0014703660696242019,0.0,0.0,0.0,0.9977099371313702,0.9932948
114,2021-12-01,0.9962047281629878,0.9858880884920871,1.0130488151606216,0.9962047281629878,0.9962047281629878,0.0022266286083134144,0.0022266286083134144,0.0022266286083134144,0.0022266286083134144,0.0022266286083134144,0.0022266286083134144,0.0,0.0,0.0,0.9984313567713012,0.9989994
115,2021-12-03,0.9961350423654712,0.9824629659114746,1.0101460632496644,0.9961350423654712,0.9961350423654712,-2.7413764448210123e-05,-2.7413764448210123e-05,-2.7413764448210123e-05,-2.7413764448210123e-05,-2.7413764448210123e-05,-2.7413764448210123e-05,0.0,0.0,0.0,0.996107628601023,0.9889993
116,2021-12-06,0.9960305136691965,0.9822785854689897,1.0098485585918562,0.9960305136691965,0.9960305136691965,-9.289108683452288e-05,-9.289108683452288e-05,-9.289108683452288e-05,-9.289108683452288e-05,-9.289108683452288e-05,-9.289108683452288e-05,0.0,0.0,0.0,0.995937622582362,0.9943894
117,2021-12-07,0.9959956707704383,0.9844447075593445,1.0112049773083414,0.9959956707704383,0.9959956707704383,0.0014703660696209141,0.0014703660696209141,0.0014703660696209141,0.0014703660696209141,0.0014703660696209141,0.0014703660696209141,0.0,0.0,0.0,0.9974660368400592,0.9879493
118,2021-12-08,0.9959608278716799,0.9845500779581292,1.012366688257458,0.9959608278716799,0.9959608278716799,0.0022266286083138407,0.0022266286083138407,0.0022266286083138407,0.0022266286083138407,0.0022266286083138407,0.0022266286083138407,0.0,0.0,0.0,0.9981874564799937,0.9972492
119,2021-12-09,0.9960137948448774,0.9842227058807735,1.0121180738040048,0.9960137948448774,0.9960137948448774,0.0018893053962941073,0.0018893053962941073,0.0018893053962941073,0.0018893053962941073,0.0018893053962941073,0.0018893053962941073,0.0,0.0,0.0,0.9979031002411715,0.9906992
120,2021-12-10,0.9960667618180747,0.9825703085914014,1.0092704748702919,0.9960667618180747,0.9960667618180747,-2.7413764450525122e-05,-2.7413764450525122e-05,-2.7413764450525122e-05,-2.7413764450525122e-05,-2.7413764450525122e-05,-2.7413764450525122e-05,0.0,0.0,0.0,0.9960393480536243,1.0005353625
121,2021-12-13,0.996225662737667,0.9822476416779412,1.0099493264829444,0.996225662737667,0.996225662737667,-9.289108683296146e-05,-9.289108683296146e-05,-9.289108683296146e-05,-9.289108683296146e-05,-9.289108683296146e-05,-9.289108683296146e-05,0.0,0.0,0.0,0.996132771650834,0.9956397695
122,2021-12-16,0.9963845636572592,0.9846471501174864,1.0120423066966189,0.9963845636572592,0.9963845636572592,0.001889305396293549,0.001889305396293549,0.001889305396293549,0.001889305396293549,0.001889305396293549,0.001889305396293549,0.0,0.0,0.0,0.9982738690535528,1.0033403926
123,2021-12-17,0.9964375306304567,0.9829020541620888,1.0113667700811977,0.9964375306304567,0.9964375306304567,-2.741376445211671e-05,-2.741376445211671e-05,-2.741376445211671e-05,-2.741376445211671e-05,-2.741376445211671e-05,-2.741376445211671e-05,0.0,0.0,0.0,0.9964101168660046,0.9986800325
124,2021-12-20,0.9965964315500488,0.9825637140075933,1.010362522962765,0.9965964315500488,0.9965964315500488,-9.289108683063042e-05,-9.289108683063042e-05,-9.289108683063042e-05,-9.289108683063042e-05,-9.289108683063042e-05,-9.289108683063042e-05,0.0,0.0,0.0,0.9965035404632182,0.9879500342
125,2021-12-21,0.9966493985232463,0.9836211716783616,1.0116926228164573,0.9966493985232463,0.9966493985232463,0.001470366069622373,0.001470366069622373,0.001470366069622373,0.001470366069622373,0.001470366069622373,0.001470366069622373,0.0,0.0,0.0,0.9981197645928687,1.0023
126,2021-12-22,0.9967024808374845,0.9858433925740095,1.0130679660836424,0.9967024808374845,0.9967024808374845,0.0022266286083141517,0.0022266286083141517,0.0022266286083141517,0.0022266286083141517,0.0022266286083141517,0.0022266286083141517,0.0,0.0,0.0,0.9989291094457986,0.9933502
127,2021-12-23,0.9967555631517225,0.9852561762820755,1.0118999107184645,0.9967555631517225,0.9967555631517225,0.0018893053962967582,0.0018893053962967582,0.0018893053962967582,0.0018893053962967582,0.0018893053962967582,0.0018893053962967582,0.0,0.0,0.0,0.9986448685480193,0.9872251
128,2021-12-24,0.9968086454659607,0.9827322780032267,1.0098986443483347,0.9968086454659607,0.9968086454659607,-2.7413764455154435e-05,-2.7413764455154435e-05,-2.7413764455154435e-05,-2.7413764455154435e-05,-2.7413764455154435e-05,-2.7413764455154435e-05,0.0,0.0,0.0,0.9967812317015056,0.9963801
129,2021-12-27,0.9969678924086752,0.9821704607790731,1.010624055458557,0.9969678924086752,0.9969678924086752,-9.289108682906899e-05,-9.289108682906899e-05,-9.289108682906899e-05,-9.289108682906899e-05,-9.289108682906899e-05,-9.289108682906899e-05,0.0,0.0,0.0,0.9968750013218461,0.9993592
130,2021-12-28,0.9970209747229134,0.9855035215976974,1.011685672176561,0.9970209747229134,0.9970209747229134,0.0014703660696192102,0.0014703660696192102,0.0014703660696192102,0.0014703660696192102,0.0014703660696192102,0.0014703660696192102,0.0,0.0,0.0,0.9984913407925327,0.9911061
131,2021-12-30,0.9971271393513897,0.9863945766426044,1.0138259001728398,0.9971271393513897,0.9971271393513897,0.0018893053962956478,0.0018893053962956478,0.0018893053962956478,0.0018893053962956478,0.0018893053962956478,0.0018893053962956478,0.0,0.0,0.0,0.9990164447476854,0.9952603
132,2021-12-31,0.9971802216656279,0.982537721201944,1.0116877276863885,0.9971802216656279,0.9971802216656279,-2.7413764456746033e-05,-2.7413764456746033e-05,-2.7413764456746033e-05,-2.7413764456746033e-05,-2.7413764456746033e-05,-2.7413764456746033e-05,0.0,0.0,0.0,0.9971528079011712,0.98868
