,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(주)한림이앤씨건축사사무소,y
356,2022-11-29,0.997776941957136,0.9867743378748369,1.010950436934966,0.988418981067491,1.0074095128220888,0.0010239931513547852,0.0010239931513547852,0.0010239931513547852,0.0010239931513547852,0.0010239931513547852,0.0010239931513547852,0.0,0.0,0.0,0.9988009351084908,
357,2022-11-30,0.9977699201981322,0.9844112342721022,1.0098411039570798,0.9883587854346791,1.0075278718328968,-0.00017446177425266293,-0.00017446177425266293,-0.00017446177425266293,-0.00017446177425266293,-0.00017446177425266293,-0.00017446177425266293,0.0,0.0,0.0,0.9975954584238795,
358,2022-12-01,0.9977628984391284,0.9840310603626,1.0096174109843497,0.9882587143951203,1.007646230843705,-0.0011791974575115244,-0.0011791974575115244,-0.0011791974575115244,-0.0011791974575115244,-0.0011791974575115244,-0.0011791974575115244,0.0,0.0,0.0,0.9965837009816169,
359,2022-12-02,0.9977558766801244,0.9851762863169633,1.0107049315576349,0.9881493032718548,1.0077645517438103,-0.00014301546755410567,-0.00014301546755410567,-0.00014301546755410567,-0.00014301546755410567,-0.00014301546755410567,-0.00014301546755410567,0.0,0.0,0.0,0.9976128612125703,
360,2022-12-03,0.9977488549211206,0.9845885768218875,1.0101469764618989,0.9880398921485894,1.007855191390036,-0.0004952636681019168,-0.0004952636681019168,-0.0004952636681019168,-0.0004952636681019168,-0.0004952636681019168,-0.0004952636681019168,0.0,0.0,0.0,0.9972535912530187,
361,2022-12-04,0.9977418331621168,0.9846232666281585,1.00981944350738,0.987914900768238,1.0079252414954059,-0.0004952644163466814,-0.0004952644163466814,-0.0004952644163466814,-0.0004952644163466814,-0.0004952644163466814,-0.0004952644163466814,0.0,0.0,0.0,0.9972465687457701,
362,2022-12-05,0.9977348114031129,0.9865800028738998,1.012908836374462,0.9878171213783249,1.0079952916007757,0.0014632096324123252,0.0014632096324123252,0.0014632096324123252,0.0014632096324123252,0.0014632096324123252,0.0014632096324123252,0.0,0.0,0.0,0.9991980210355252,
363,2022-12-06,0.9977277896441091,0.9856722201522373,1.0118463326239542,0.9877047038578214,1.0080653417061458,0.0010239931513541212,0.0010239931513541212,0.0010239931513541212,0.0010239931513541212,0.0010239931513541212,0.0010239931513541212,0.0,0.0,0.0,0.9987517827954633,
364,2022-12-07,0.9977207678851054,0.9848119056314668,1.0099668492693863,0.9875476796095325,1.0081353918115157,-0.00017446177425459652,-0.00017446177425459652,-0.00017446177425459652,-0.00017446177425459652,-0.00017446177425459652,-0.00017446177425459652,0.0,0.0,0.0,0.9975463061108508,
365,2022-12-08,0.9977137461261015,0.983872142793104,1.0096421435017706,0.9873674301100572,1.0082329381145527,-0.0011791974575122578,-0.0011791974575122578,-0.0011791974575122578,-0.0011791974575122578,-0.0011791974575122578,-0.0011791974575122578,0.0,0.0,0.0,0.9965345486685893,
366,2022-12-09,0.9977067243670977,0.9838707642556448,1.0109833457095287,0.987187180610582,1.0083311657167706,-0.00014301546755570544,-0.00014301546755570544,-0.00014301546755570544,-0.00014301546755570544,-0.00014301546755570544,-0.00014301546755570544,0.0,0.0,0.0,0.997563708899542,
367,2022-12-10,0.9976997026080939,0.9838165276462738,1.010222702424775,0.9870069311111066,1.008428821264524,-0.0004952636681018035,-0.0004952636681018035,-0.0004952636681018035,-0.0004952636681018035,-0.0004952636681018035,-0.0004952636681018035,0.0,0.0,0.0,0.9972044389399921,
368,2022-12-11,0.99769268084909,0.9837607630859584,1.009614900826137,0.9868266816116313,1.0085264768122773,-0.0004952644163462964,-0.0004952644163462964,-0.0004952644163462964,-0.0004952644163462964,-0.0004952644163462964,-0.0004952644163462964,0.0,0.0,0.0,0.9971974164327437,
369,2022-12-12,0.9976856590900862,0.9849510396226347,1.0117766823268468,0.9866475489073887,1.0086241323600305,0.0014632096324123695,0.0014632096324123695,0.0014632096324123695,0.0014632096324123695,0.0014632096324123695,0.0014632096324123695,0.0,0.0,0.0,0.9991488687224986,
370,2022-12-13,0.9976786373310824,0.9856609904458385,1.011398244152627,0.986469295759814,1.0087217879077839,0.0010239931513531084,0.0010239931513531084,0.0010239931513531084,0.0010239931513531084,0.0010239931513531084,0.0010239931513531084,0.0,0.0,0.0,0.9987026304824356,
