,ds,yhat_(주)토문엔지니어링 건축사사무소_x,yhat_(주)토문엔지니어링 건축사사무소_y,yhat_(자)건축사사무소 태백,yhat_주식회사 영화키스톤건축사사무소,yhat_주식회사 동우이앤씨,yhat_(주)한림이앤씨건축사사무소,yhat_주식회사 아이티엠코퍼레이션건축사사무소,yhat_(주)케이디엔지니어링건축사사무소,yhat_(주)토펙엔지니어링건축사사무소,yhat_(주)한국종합건축사사무소,yhat_(주)태원종합기술단건축사사무소,yhat_주식회사 선엔지니어링종합건축사사무소
394,2023-04-05,0.9938564855385812,0.9938564855385812,0.9957584079741076,0.9962295648330108,0.9866679565587786,0.9967107167893948,1.0064335799793989,1.0074709488161993,1.019188598778873,0.9896857930856268,1.0039464542143242,1.0037869475432264
395,2023-04-06,0.9941175036981916,0.9941175036981916,0.9974867444537672,0.996901303389653,0.9871381010241528,0.9956989593471314,1.0075663585758394,1.0081143762999685,1.0189099575777103,0.9881151531120084,1.0029839093043194,1.0034604134771012
396,2023-04-07,0.9943358746494936,0.9943358746494936,0.9931901418819148,0.999015602527158,0.9886878458189609,0.9967281195780868,1.0079869389706575,1.008334013863037,1.0170519204278263,0.9904070618811468,1.00299055346748,1.0026283450961648
397,2023-04-08,0.9934698380513944,0.9934698380513944,0.9908670658646542,1.000692410511485,0.9981057557618054,0.996368849618536,1.0083289481468298,1.006235323446342,1.014405017337607,0.986938282360967,1.002929259861315,0.9974805247264504
398,2023-04-09,0.9934729745961732,0.9934729745961732,0.9908697489233316,1.000690703273961,0.998109242399112,0.9963618271112888,1.0083476823109785,1.0062627812108835,1.0144637018565552,0.9869307175145472,1.002945845853876,0.9974822390133448
399,2023-04-10,0.9941357394373016,0.9941357394373016,0.9949985118543122,0.9977268220136948,0.9891486251745554,0.9983132794010432,1.0086358568258855,1.0075245211515258,1.017162489138002,0.9892824878842176,1.0031900882038538,1.004179993891202
400,2023-04-11,0.994738829732136,0.994738829732136,0.9962502622744333,0.9998289229391024,0.98800099541234,0.9978670411609792,1.0079074898333371,1.0091032369057826,1.0187844283053191,0.9899232233075432,1.003846230250982,1.00357801150412
401,2023-04-12,0.9938784405315748,0.9938784405315748,0.9957771871579788,0.9962176309106284,0.9866923533610268,0.9966615644763672,1.0065647199170162,1.0076631534678722,1.0195993728548665,0.9896328302243392,1.004062550580646,1.0037989225623198
402,2023-04-13,0.9941394586911854,0.9941394586911854,0.9975055236376366,0.996889369467268,0.9871624978263964,0.9956498070341068,1.0076974985134572,1.0083065809516405,1.0193207316537034,0.9880621902507244,1.0031000056706412,1.0034723884961994
403,2023-04-14,0.9943578296424884,0.9943578296424884,0.9932089210657792,0.9990036686047854,0.9887122426212164,0.9966789672650598,1.0081180789082749,1.008526218514712,1.0174626945038168,0.9903540990198616,1.0031066498338026,1.0026403201152518
404,2023-04-15,0.9934917930443892,0.9934917930443892,0.9908858450485226,1.000680476589114,0.9981301525640645,0.9963196973055072,1.008460088084448,1.0064275280980175,1.014815791413598,0.9868853194996778,1.0030453562276371,0.9974924997455346
405,2023-04-16,0.9934949295891684,0.9934949295891684,0.9908885281072026,1.0006787693515835,0.9981336392013576,0.9963126747982624,1.008478822248596,1.00645498586256,1.0148744759325494,0.9868777546532628,1.0030619422201985,0.9974942140324388
406,2023-04-17,0.9941576944302972,0.9941576944302972,0.995017291038186,0.9977148880913193,0.9891730219768036,0.9982641270880166,1.008766996763504,1.0077167258032025,1.0175732632139964,0.9892295250229308,1.003306184570176,1.0041919689102945
407,2023-04-18,0.9947607847251326,0.9947607847251326,0.9962690414582964,0.9998169890167286,0.9880253922145834,0.9978178888479567,1.0080386297709576,1.0092954415574604,1.0191952023813091,0.989870260446266,1.0039623266173032,1.003589986523217
408,2023-04-19,0.9939003955245694,0.9939003955245694,0.9957959663418462,0.996205696988251,0.9867167501632748,0.9966124121633392,1.0066958598546332,1.0078553581195475,1.0200101469308591,0.9895798673630553,1.0041786469469685,1.0038108975814106
409,2023-04-20,0.9941614136841812,0.9941614136841812,0.997524302821502,0.9968774355448972,0.9871868946286472,0.9956006547210792,1.007828638451075,1.0084987856033187,1.0197315057296954,0.988009227389442,1.0032161020369632,1.003484363515288
410,2023-04-21,0.994379784635482,0.994379784635482,0.9932277002496432,0.9989917346824044,0.9887366394234656,0.9966298149520348,1.0082492188458916,1.0087184231663844,1.0178734685798083,0.990301136158579,1.0032227462001255,1.0026522951343446
411,2023-04-22,0.993513748037382,0.993513748037382,0.9909046242323852,1.0006685426667277,0.998154549366308,0.9962705449924828,1.0085912280220632,1.0066197327496886,1.015226565489591,0.9868323566383976,1.0031614525939605,0.997504474764631
412,2023-04-23,0.9935168845821608,0.9935168845821608,0.9909073072910548,1.0006668354292083,0.9981580360036204,0.9962635224852334,1.00860996218621,1.0066471905142305,1.015285250008537,0.9868247917919798,1.003178038586522,0.997506189051519
413,2023-04-24,0.9941796494232924,0.9941796494232924,0.9950360702220484,0.9977029541689392,0.9891974187790392,0.9982149747749924,1.0088981367011187,1.0079089304548792,1.017984037289992,0.9891765621616568,1.0034222809365,1.0042039439293926
414,2023-04-25,0.9947827397181268,0.9947827397181268,0.9962878206421654,0.9998050550943506,0.9880497890168332,0.997768736534929,1.008169769708574,1.009487646209135,1.0196059764573029,0.9898172975849804,1.004078422983626,1.0036019615423075
415,2023-04-26,0.9939223505175656,0.9939223505175656,0.99581474552571,0.9961937630658818,0.9867411469655254,0.9965632598503176,1.0068269997922503,1.008047562771225,1.0204209210068516,0.9895269045017762,1.0042947433132927,1.003822872600502
416,2023-04-27,0.994183368677176,0.994183368677176,0.9975430820053692,0.9968655016225194,0.987211291430894,0.9955515024080532,1.007959778388693,1.008690990254994,1.020142279805688,0.9879562645281588,1.0033321984032857,1.0034963385343814
417,2023-04-28,0.994401739628478,0.994401739628478,0.993246479433508,0.9989798007600398,0.9887610362257276,0.9965806626390058,1.00838035878351,1.0089106278180624,1.0182842426557983,0.9902481732972922,1.0033388425664478,1.0026642701534254
418,2023-04-29,0.9935357030303804,0.9935357030303804,0.9909234034162612,1.0006566087443558,0.998178946168542,0.996221392679456,1.0087223679596815,1.0068119374013718,1.015637339565589,0.9867793937771184,1.0032775489602823,0.9975164497837296
419,2023-04-30,0.9935388395751568,0.9935388395751568,0.990926086474931,1.000654901506837,0.9981824328058744,0.996214370172205,1.0087411021238295,1.006839395165908,1.0156960240845303,0.9867718289306894,1.0032941349528433,0.9975181640706076
420,2023-05-01,0.9942016044162876,0.9942016044162876,0.9950548494059224,0.9976910202465638,0.9892218155812874,0.9981658224619656,1.009029276638737,1.008101135106556,1.0183948113659864,0.9891235993003702,1.0035383773028226,1.004215918948485
421,2023-05-02,0.9948046947111214,0.9948046947111214,0.9963065998260288,0.999793121171974,0.9880741858190796,0.9977195842219015,1.0083009096461888,1.0096798508608107,1.0200167505332969,0.9897643347237002,1.0041945193499495,1.0036139365613983
422,2023-05-03,0.9939443055105605,0.9939443055105605,0.9958335247095772,0.9961818291435042,0.9867655437677734,0.9965141075372892,1.0069581397298673,1.0082397674229004,1.0208316950828449,0.9894739416404922,1.004410839679615,1.003834847619593
423,2023-05-04,0.99420532367017,0.99420532367017,0.9975618611892378,0.996853567700144,0.9872356882331484,0.9955023500950234,1.0080909183263065,1.0088831949066683,1.0205530538816836,0.9879033016668718,1.0034482947696102,1.003508313553466
424,2023-05-05,0.9944236946214712,0.9944236946214712,0.993265258617372,0.998967866837659,0.9887854330279768,0.9965315103259808,1.0085114987211266,1.0091028324697349,1.01869501673179,0.9901952104360092,1.0034549389327707,1.0026762451725184
425,2023-05-06,0.993557658023374,0.993557658023374,0.9909421826001266,1.0006446748219773,0.9982033429707932,0.9961722403664292,1.0088535078972982,1.007004142053045,1.016048113641581,0.986726430915834,1.0033936453266052,0.99752842480282
426,2023-05-07,0.9935607945681512,0.9935607945681512,0.9909448656587974,1.000642967584454,0.9982068296081122,0.9961652178591806,1.0088722420614458,1.007031599817583,1.0161067981605256,0.9867188660694112,1.0034102313191662,0.9975301390897066
427,2023-05-08,0.9942235594092832,0.9942235594092832,0.9950736285897906,0.997679086324186,0.9892462123835296,0.99811667014894,1.0091604165763532,1.0082933397582323,1.0188055854419815,0.9890706364390898,1.0036544736691455,1.0042278939675804
428,2023-05-09,0.9948266497041154,0.9948266497041154,0.9963253790099028,0.9997811872495947,0.988098582621333,0.9976704319088736,1.0084320495838066,1.009872055512484,1.0204275246092904,0.9897113718624092,1.0043106157162716,1.003625911580488
429,2023-05-10,0.993966260503554,0.993966260503554,0.9958523038934486,0.996169895221122,0.9867899405700216,0.9964649552242618,1.0070892796674848,1.0084319720745734,1.0212424691588382,0.9894209787792048,1.0045269360459368,1.0038468226386863
430,2023-05-11,0.9942272786631636,0.9942272786631636,0.9975806403731072,0.9968416337777593,0.987260085035392,0.9954531977819988,1.0082220582639243,1.0090753995583406,1.0209638279576767,0.9878503388055876,1.0035643911359322,1.0035202885725645
431,2023-05-12,0.9944456496144648,0.9944456496144648,0.993284037801236,0.9989559329152782,0.988809829830226,0.9964823580129558,1.008642638658743,1.0092950371214071,1.0191057908077812,0.9901422475747264,1.0035710352990934,1.0026882201916112
432,2023-05-13,0.993579613016368,0.993579613016368,0.9909609617839922,1.0006327408995983,0.9982277397730444,0.9961230880534026,1.008984647834915,1.0071963467047182,1.0164588877175729,0.986673468054549,1.003509741692928,0.9975403998219105
433,2023-05-14,0.9935827495611464,0.9935827495611464,0.9909636448426684,1.0006310336620767,0.998231226410358,0.9961160655461542,1.0090033819990634,1.0072238044692594,1.0165175722365198,0.9866659032081264,1.0035263276854889,0.9975421141088002
434,2023-05-15,0.9942455144022746,0.9942455144022746,0.9950924077736482,0.9976671524018088,0.9892706091857996,0.998067517835909,1.0092915565139708,1.008485544409901,1.0192163595179662,0.989017673577798,1.0037705700354662,1.0042398689866583
435,2023-05-16,0.99484860469711,0.99484860469711,0.9963441581937662,0.9997692533272182,0.9881229794235792,0.997621279595846,1.0085631895214218,1.0100642601641598,1.0208382986852842,0.9896584090011288,1.0044267120825952,1.0036378865995788
436,2023-05-17,0.9939882154965496,0.9939882154965496,0.9958710830773118,0.9961579612987492,0.9868143373722696,0.9964158029112332,1.007220419605101,1.008624176726251,1.0216532432348313,0.989368015917924,1.0046430324122595,1.003858797657775
437,2023-05-18,0.9942492336561596,0.9942492336561596,0.9975994195569728,0.9968296998553884,0.9872844818376426,0.9954040454689714,1.008353198201542,1.0092676042100186,1.0213746020336687,0.9877973759443052,1.0036804875022542,1.003532263591653
438,2023-05-19,0.9944676046074596,0.9944676046074596,0.9933028169851004,0.9989439989929052,0.9888342266324818,0.9964332056999288,1.0087737785963606,1.0094872417730822,1.019516564883772,0.9900892847134416,1.003687131665416,1.0027001952106982
439,2023-05-20,0.9936015680093652,0.9936015680093652,0.9909797409678652,1.0006208069772191,0.9982521365752705,0.9960739357403778,1.0091157877725323,1.0073885513563994,1.016869661793572,0.9866205051932744,1.0036258380592509,0.9975523748410152
440,2023-05-21,0.9936047045541412,0.9936047045541412,0.9909824240265348,1.0006190997396944,0.998255623212596,0.9960669132331296,1.0091345219366796,1.0074160091209343,1.0169283463125145,0.9866129403468482,1.0036424240518118,0.9975540891278992
441,2023-05-22,0.99426746939527,0.99426746939527,0.9951111869575164,0.9976552184794312,0.9892950059880417,0.9980183655228836,1.0094226964515876,1.0086777490615777,1.0196271335939613,0.9889647107165176,1.0038866664017896,1.0042518440057542
442,2023-05-23,0.9948705596901044,0.9948705596901044,0.9963629373776296,0.9997573194048416,0.9881473762258256,0.9975721272828184,1.0086943294590365,1.0102564648158354,1.0212490727612782,0.9896054461398488,1.0045428084489183,1.0036498616186695
443,2023-05-24,0.9940101704895432,0.9940101704895432,0.9958898622611828,0.9961460273763668,0.9868387341745176,0.9963666505982056,1.007351559542718,1.008816381377924,1.0220640173108249,0.9893150530566368,1.004759128778581,1.0038707726768683
444,2023-05-25,0.9942711886491542,0.9942711886491542,0.99761819874084,0.9968177659330104,0.9873088786398896,0.9953548931559454,1.00848433813916,1.009459808861694,1.0217853761096611,0.987744413083022,1.0037965838685765,1.0035442386107465
