,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(주)태원종합기술단건축사사무소,y
144,2022-01-12,0.9985234734855601,0.9912112517829322,1.007365779250661,0.9985234734855601,0.9985234734855601,0.0007344467775828138,0.0007344467775828138,0.0007344467775828138,0.0007344467775828138,0.0007344467775828138,0.0007344467775828138,0.0,0.0,0.0,0.999257920263143,1.0201387
145,2022-01-14,0.9985103510783053,0.9900235973908116,1.0054877095132402,0.9985103510783053,0.9985103510783053,-0.00025462435963781227,-0.00025462435963781227,-0.00025462435963781227,-0.00025462435963781227,-0.00025462435963781227,-0.00025462435963781227,0.0,0.0,0.0,0.9982557267186675,0.9940945
146,2022-01-17,0.998490667467423,0.9906657046993721,1.00658676189324,0.998490667467423,0.998490667467423,-0.00010484520882990163,-0.00010484520882990163,-0.00010484520882990163,-0.00010484520882990163,-0.00010484520882990163,-0.00010484520882990163,0.0,0.0,0.0,0.9983858222585931,0.9951113
147,2022-01-18,0.9984841062637957,0.9912579266825355,1.0072125917408725,0.9984841062637957,0.9984841062637957,0.0005347116431077672,0.0005347116431077672,0.0005347116431077672,0.0005347116431077672,0.0005347116431077672,0.0005347116431077672,0.0,0.0,0.0,0.9990188179069035,0.9857651
148,2022-01-19,0.9984775450701402,0.9917376790707044,1.0072141771925567,0.9984775450701402,0.9984775450701402,0.0007344467775847433,0.0007344467775847433,0.0007344467775847433,0.0007344467775847433,0.0007344467775847433,0.0007344467775847433,0.0,0.0,0.0,0.9992119918477249,1.0011717
149,2022-01-20,0.9984709838764847,0.9901416770776372,1.005970773746416,0.9984709838764847,0.9984709838764847,-0.0002446833276115189,-0.0002446833276115189,-0.0002446833276115189,-0.0002446833276115189,-0.0002446833276115189,-0.0002446833276115189,0.0,0.0,0.0,0.9982263005488732,0.9970198
150,2022-01-21,0.9984644226828292,0.989843646249521,1.00603836242941,0.9984644226828292,0.9984644226828292,-0.0002546243596378244,-0.0002546243596378244,-0.0002546243596378244,-0.0002546243596378244,-0.0002546243596378244,-0.0002546243596378244,0.0,0.0,0.0,0.9982097983231913,0.99608
151,2022-01-25,0.9984381779082074,0.9916641945060277,1.007002228215899,0.9984381779082074,0.9984381779082074,0.0005347116431072374,0.0005347116431072374,0.0005347116431072374,0.0005347116431072374,0.0005347116431072374,0.0005347116431072374,0.0,0.0,0.0,0.9989728895513147,0.9970142
152,2022-01-27,0.9984250555208964,0.9907006978751854,1.0063519287255582,0.9984250555208964,0.9984250555208964,-0.00024468332761201053,-0.00024468332761201053,-0.00024468332761201053,-0.00024468332761201053,-0.00024468332761201053,-0.00024468332761201053,0.0,0.0,0.0,0.9981803721932845,1.0005299
153,2022-01-28,0.9984184943272411,0.9902198220638332,1.0060239744268722,0.9984184943272411,0.9984184943272411,-0.00025462435963783655,-0.00025462435963783655,-0.00025462435963783655,-0.00025462435963783655,-0.00025462435963783655,-0.00025462435963783655,0.0,0.0,0.0,0.9981638699676032,0.9990607
154,2022-02-03,0.9983791271653082,0.990134615696741,1.006155292518698,0.9983791271653082,0.9983791271653082,-0.0002446833276125022,-0.0002446833276125022,-0.0002446833276125022,-0.0002446833276125022,-0.0002446833276125022,-0.0002446833276125022,0.0,0.0,0.0,0.9981344438376957,0.9988546
155,2022-02-04,0.9983698079072993,0.9902324827228319,1.0063752722115056,0.9983698079072993,0.9983698079072993,-0.00025462435963787277,-0.00025462435963787277,-0.00025462435963787277,-0.00025462435963787277,-0.00025462435963787277,-0.00025462435963787277,0.0,0.0,0.0,0.9981151835476615,1.000035
156,2022-02-07,0.9983418501332729,0.9904753329921808,1.0061058569134123,0.9983418501332729,0.9983418501332729,-0.00010484520883136694,-0.00010484520883136694,-0.00010484520883136694,-0.00010484520883136694,-0.00010484520883136694,-0.00010484520883136694,0.0,0.0,0.0,0.9982370049244416,1.0000852999999998
157,2022-02-09,0.9983232116172551,0.9907950782984353,1.0071481062718874,0.9983232116172551,0.9983232116172551,0.0007344467775838424,0.0007344467775838424,0.0007344467775838424,0.0007344467775838424,0.0007344467775838424,0.0007344467775838424,0.0,0.0,0.0,0.999057658394839,1.001054
158,2022-02-10,0.9983138923592463,0.9897997043730373,1.0055919906929343,0.9983138923592463,0.9983138923592463,-0.0002446833276103003,-0.0002446833276103003,-0.0002446833276103003,-0.0002446833276103003,-0.0002446833276103003,-0.0002446833276103003,0.0,0.0,0.0,0.998069209031636,0.9969737
159,2022-02-11,0.9983045731012374,0.9899822480215301,1.0057450091577416,0.9983045731012374,0.9983045731012374,-0.0002546243596382436,-0.0002546243596382436,-0.0002546243596382436,-0.0002546243596382436,-0.0002546243596382436,-0.0002546243596382436,0.0,0.0,0.0,0.9980499487415992,0.9971827
160,2022-02-14,0.998276615327211,0.9902211254269307,1.0061748606445224,0.998276615327211,0.998276615327211,-0.00010484520883068825,-0.00010484520883068825,-0.00010484520883068825,-0.00010484520883068825,-0.00010484520883068825,-0.00010484520883068825,0.0,0.0,0.0,0.9981717701183803,1.0018193
161,2022-02-15,0.9982672960692021,0.9910433353451118,1.0067113018224547,0.9982672960692021,0.9982672960692021,0.0005347116431064343,0.0005347116431064343,0.0005347116431064343,0.0005347116431064343,0.0005347116431064343,0.0005347116431064343,0.0,0.0,0.0,0.9988020077123085,1.0011577
162,2022-02-17,0.9982486575531844,0.989846586333227,1.0061259987292435,0.9982486575531844,0.9982486575531844,-0.00024468332761079194,-0.00024468332761079194,-0.00024468332761079194,-0.00024468332761079194,-0.00024468332761079194,-0.00024468332761079194,0.0,0.0,0.0,0.9980039742255736,0.9971393
163,2022-02-21,0.998181101429878,0.9905372575371171,1.0061722857455584,0.998181101429878,0.998181101429878,-0.0001048452088309414,-0.0001048452088309414,-0.0001048452088309414,-0.0001048452088309414,-0.0001048452088309414,-0.0001048452088309414,0.0,0.0,0.0,0.9980762562210471,0.9968134
164,2022-02-22,0.9981642123990514,0.9910349225001112,1.0069439970126752,0.9981642123990514,0.9981642123990514,0.0005347116431066764,0.0005347116431066764,0.0005347116431066764,0.0005347116431066764,0.0005347116431066764,0.0005347116431066764,0.0,0.0,0.0,0.9986989240421581,1.0020464
165,2022-02-28,0.9980628782140919,0.9899509220608829,1.0058044962985946,0.9980628782140919,0.9980628782140919,-0.00010484520882933093,-0.00010484520882933093,-0.00010484520882933093,-0.00010484520882933093,-0.00010484520882933093,-0.00010484520882933093,0.0,0.0,0.0,0.9979580330052625,0.9999701
166,2022-03-02,0.9980291001524386,0.9913323246490886,1.0054433425291596,0.9980291001524386,0.9980291001524386,0.0007344467775824823,0.0007344467775824823,0.0007344467775824823,0.0007344467775824823,0.0007344467775824823,0.0007344467775824823,0.0,0.0,0.0,0.9987635469300211,1.0001106
167,2022-03-03,0.998012211121612,0.9899817107949664,1.0051372724603775,0.998012211121612,0.998012211121612,-0.00024468332760913767,-0.00024468332760913767,-0.00024468332760913767,-0.00024468332760913767,-0.00024468332760913767,-0.00024468332760913767,0.0,0.0,0.0,0.9977675277940028,1.0050099
168,2022-03-04,0.9979953220907856,0.9898445577239375,1.0056447045490917,0.9979953220907856,0.9979953220907856,-0.0002546243596379214,-0.0002546243596379214,-0.0002546243596379214,-0.0002546243596379214,-0.0002546243596379214,-0.0002546243596379214,0.0,0.0,0.0,0.9977406977311476,0.9970554
169,2022-03-07,0.9979446549983056,0.9902036062594707,1.0054195032866593,0.9979446549983056,0.9979446549983056,-0.00010484520882958407,-0.00010484520882958407,-0.00010484520882958407,-0.00010484520882958407,-0.00010484520882958407,-0.00010484520882958407,0.0,0.0,0.0,0.9978398097894761,0.997275
170,2022-03-10,0.997893987905826,0.9896637999427359,1.005793641994164,0.997893987905826,0.997893987905826,-0.00024468332760957336,-0.00024468332760957336,-0.00024468332760957336,-0.00024468332760957336,-0.00024468332760957336,-0.00024468332760957336,0.0,0.0,0.0,0.9976493045782164,0.9970936
171,2022-03-11,0.9978770989136629,0.9897298308550639,1.0056147864211185,0.9978770989136629,0.9978770989136629,-0.0002546243596379335,-0.0002546243596379335,-0.0002546243596379335,-0.0002546243596379335,-0.0002546243596379335,-0.0002546243596379335,0.0,0.0,0.0,0.997622474554025,0.9927703
